,AT PM Equity,EEI PM Equity,PIP PM Equity,SSI PM Equity,RCB PM Equity,EW PM Equity,AUB PM Equity,WEB PM Equity,PLC PM Equity,MCP PM Equity,NIKL PM Equity,LPZ PM Equity,BEL PM Equity,PNB PM Equity,COSCO PM Equity,FPH PM Equity,FLI PM Equity,CEB PM Equity,ABS PM Equity,VLL PM Equity,MBT PM Equity,MWC PM Equity,DNL PM Equity,FGEN PM Equity,AGI PM Equity,DMC PM Equity,ICT PM Equity,MEG PM Equity,EDC PM Equity,SECB PM Equity,AP PM Equity,BPI PM Equity,MPI PM Equity,JFC PM Equity,GLO PM Equity,GTCAP PM Equity,AEV PM Equity,SM PM Equity,BDO PM Equity,AC PM Equity,SMPH PM Equity,URC PM Equity,JGS PM Equity,TEL PM Equity,ALI PM Equity
13.03.2002,2.2785,0.29,0,0,10.6383,0,0,1.6667,0.07,0,0,0.77,0.4713,59.5343,0.7384,24.5957,0.6569,0,33,0,31.9674,0,0,0,0,0.0521,2.48,0.6609,0,9.7976,0,27.4946,0,11.751,561.0996,0,1.8408,0,0,153.947,3.6933,4.0881,1.8379,419.6223,4.9731
20.03.2002,1.9813,0.3,0,0,10.8511,0,0,1.75,0.07,0,0,0.77,0.4529,62.9784,0.7384,25.4021,0.7437,0,34.5,0,32.3307,0,0,0,0,0.0521,2.46,0.6763,0,10.0554,0,27.0811,0,12.2306,554.0418,0,1.8224,0,0,161.0522,3.9278,4.0881,1.8978,432.0864,5.1238
27.03.2002,1.9813,0.3,0,0,10.8511,0,0,1.75,0.07,0,0,0.79,0.4991,66.9146,0.7384,24.5957,0.7251,0,33.5,0,31.9674,0,0,0,0,0.0521,2.5,0.6763,0,0,0,27.7013,0,12.4704,564.6285,0,1.8224,0,0,151.5786,3.8105,4.0047,1.8978,444.5504,5.1992
03.04.2002,1.9813,0.3,0,0,10.8511,0,0,1.75,0.0675,0,0,0.81,0.5638,63.9625,0.6891,24.9989,0.7313,0,38,0,30.8776,0,0,0,0,0.0503,2.65,0.6532,0,10.1843,0,27.7013,0,12.4704,564.6285,0,1.8408,0,0,149.2102,3.9278,4.0047,1.8779,457.0144,5.1992
10.04.2002,1.7831,0.29,0,0,10.6383,0,0,1.6667,0.0675,0,0,0.74,0.5453,59.0423,0.7384,24.9989,0.7747,0,35.5,0,30.5143,0,0,0,0,0.0503,2.75,0.6686,0,0,0,27.7013,0,12.4704,571.6864,0,1.8592,0,0,149.2102,3.9278,4.0047,1.798,452.8598,5.3499
17.04.2002,1.486,0.29,0,0,10.6383,0,0,1.5833,0.065,0,0,0.64,0.536,55.1061,0.8368,24.9989,0.8522,0,34.5,0,30.1511,0,0,0,6.5665,0.0465,3.05,0.6686,0,9.9265,0,28.9416,0,12.4704,568.1575,0,1.8776,0,0,151.5786,3.8105,3.8378,1.798,427.9317,5.5759
24.04.2002,1.2878,0.27,0,0,10.6383,0,0,1.5,0.06,0,0,0.62,0.4991,55.1061,0.8368,22.5797,0.7747,0,35.5,0,29.0613,0,0,0,6.4297,0.0447,2.7,0.6378,0,9.6687,0,28.5282,0,12.7102,564.6285,0,1.9145,0,0,142.1049,3.6933,3.9212,1.798,392.617,5.2745
08.05.2002,0,0.28,0,0,10.2128,0,0,1.5,0.055,0,0,0.6,0.3974,49.2019,0.8368,20.9668,0.8676,0,30,0,29.0613,0,0,0,0,0.0465,2.8,0.6148,0,9.0241,0,28.9416,0,13.1899,573.4509,0,2.0065,0,0,137.3681,3.576,3.8378,0,373.9209,5.2745
15.05.2002,1.585,0.26,0,0,10.4255,0,0,1.4167,0.05,0,0,0.59,0.3697,40.3456,0.8368,21.7732,0.8986,0,30.5,0,28.698,0,0,0,0,0.0447,2.85,0.6148,0,8.2506,0,27.784,0,13.1899,608.7401,0,2.1722,0,18.4198,142.1049,3.576,3.8378,1.718,382.2303,5.3499
22.05.2002,1.7831,0.27,0,0,10.2128,0,0,1.4167,0.05,0,0,0.52,0.3327,39.8535,0.8368,18.9508,0.9296,0,30,0,29.0613,0,0,0,0,0.0447,2.55,0.5994,0,7.9928,0,27.784,0,13.1899,582.2732,0,2.2006,0,18.3755,134.9997,3.4178,3.8378,1.738,340.6835,5.4252
