,OBER IN Equity,HEXW IN Equity,FORH IN Equity,TGBL IN Equity,TRCL IN Equity,NTCPH IN Equity,TI IN Equity,GFLC IN Equity,PEPL IN Equity,SI IN Equity,HWA IN Equity,WLSI IN Equity,IRB IN Equity,ADE IN Equity,RCAPT IN Equity,WHIRL IN Equity,AIAE IN Equity,INXW IN Equity,0CL IN Equity,VOLT IN Equity,GPPV IN Equity,APTY IN Equity,BIOS IN Equity,CIFC IN Equity,SPADV IN Equity,MPHL IN Equity,BOI IN Equity,RELI IN Equity,GRHF IN Equity,MACA IN Equity,IDBI IN Equity,SANL IN Equity,MRPL IN Equity,INFOE IN Equity,PI IN Equity,SJVN IN Equity,TTCH IN Equity,IPCA IN Equity,UNBK IN Equity,FB IN Equity,CRG IN Equity,RPWR IN Equity,TVSL IN Equity,BOOT IN Equity,SUEL IN Equity,PFIZ IN Equity,TCOM IN Equity,JUBI IN Equity,LTFH IN Equity,DITV IN Equity,SCUF IN Equity,CBOI IN Equity,JSW IN Equity,NBCC IN Equity,TMX IN Equity,MTCL IN Equity,3M IN Equity,GDSP IN Equity,WIL IN Equity,NLC IN Equity,EXID IN Equity,ATD IN Equity,MAX IN Equity,PLNG IN Equity,CRISIL IN Equity,AJP IN Equity,CBK IN Equity,KNPL IN Equity,ALPM IN Equity,SUNTV IN Equity,BYRCS IN Equity,MMFS IN Equity,RJEX IN Equity,WPL IN Equity,BRGR IN Equity,RCOM IN Equity,VED LN Equity,HNDL IN Equity,GILL IN Equity,PAG IN Equity,TPWR IN Equity,PIEL IN Equity,HAVL IN Equity,SUF IN Equity,AMRJ IN Equity,MRF IN Equity,BDE IN Equity,BJHI IN Equity,NHPC IN Equity,APHS IN Equity,SAIL IN Equity,DLFU IN Equity,SHTF IN Equity,PG IN Equity,IDFC IN Equity,LICHF IN Equity,CSTRL IN Equity,TATA IN Equity,JSTL IN Equity,UBBL IN Equity,UPLL IN Equity,PNB IN Equity,AL IN Equity,ABB IN Equity,RECL IN Equity,ACC IN Equity,IHFL IN Equity,BHFC IN Equity,ABNL IN Equity,CLGT IN Equity,SKB IN Equity,MRCO IN Equity,BHE IN Equity,HPCL IN Equity,BAF IN Equity,CAIR IN Equity,OINL IN Equity,TRP IN Equity,YES IN Equity,HMN IN Equity,VEDL IN Equity,BJFIN IN Equity,ESOIL IN Equity,CCRI IN Equity,PIDI IN Equity,GLXO IN Equity,TTAN IN Equity,KKC IN Equity,POWF IN Equity,DIVI IN Equity,GNP IN Equity,GRASIM IN Equity,ACEM IN Equity,GRASIM/F IN Equity,OFSS IN Equity,Z IN Equity,BRIT IN Equity,BOB IN Equity,GAIL IN Equity,MSS IN Equity,CDH IN Equity,SRCM IN Equity,NMDC IN Equity,ARBP IN Equity,SIEM IN Equity,HMCL IN Equity,GCPL IN Equity,UNSP IN Equity,IIB IN Equity,DABUR IN Equity,EIM IN Equity,BHEL IN Equity,TECHM IN Equity,CIPLA IN Equity,HZ IN Equity,IDEA IN Equity,NEST IN Equity,BPCL IN Equity,BJAUT IN Equity,PWGR IN Equity,ADSEZ IN Equity,MM IN Equity,BOS IN Equity,DRRD IN Equity,APNT IN Equity,BHIN IN Equity,UTCEM IN Equity,LPC IN Equity,NTPC IN Equity,IOCL IN Equity,TTMT IN Equity,KMB IN Equity,AXSB IN Equity,MSIL IN Equity,HCLT IN Equity,BHARTI IN Equity,WPRO IN Equity,LT IN Equity,ICICIBC IN Equity,SBIN IN Equity,HDFC IN Equity,HUVR IN Equity,ONGC IN Equity,SUNP IN Equity,COAL IN Equity,HDFCB IN Equity,INFO IN Equity,ITC IN Equity,RIL IN Equity,TCS IN Equity
13.04.2005,0,71.24,0,50.66,49.8,25.28,60,51.48,0,26.83,649.75,113.38,0,6.29,183.91,23.65,0,0,42.21,22.56,0,27.53,207.5,86.74,0,127.28,99.1,513.85,4.65,0,89.95,1249.72,47.55,0,4.38,0,152.93,64.79,112.9,11.65,35.96,0,34.95,698.6,0,662.29,190.63,0,0,0,34.45,0,0,0,127.08,0,515.15,18.47,0,68.35,13.48,31.26,105.52,42.05,71.98,8.32,191.65,25.6,0,0,200.45,0,21.14,362.2,13.42,0,460,113.43,663.64,0,34,170.37,6.35,71.46,6.93,2751.24,341.95,235.62,0,168.82,62.55,0,53.1,575.45,0,48.99,46.05,335.36,366.35,42.73,74.91,78.24,10.9,248.68,0,363.63,0,262.08,412.08,92.09,341.43,23.9,241.68,327.4,157.53,0,0,57.82,0,24.79,36.45,0,35.5,279,20.71,678.36,11.78,77.02,0,52.27,149.38,901.85,56.17,0,591.5,42.89,170,41.26,139.85,12.96,27.72,352.2,38,28.58,174.08,493.95,71.46,285.55,56.35,19.93,293.99,79.85,0,99.54,17.29,0,617.14,183.05,0,0,0,115.84,2126.12,368.65,38.96,0,366.45,55.14,85.27,224.68,80.83,33,45.3,411.65,92.86,103.45,172.7,160.81,82.24,60.92,144.56,130.94,146.49,42.82,0,112.19,253.56,45.86,137.7,338.43
20.04.2005,0,66.17,0,50.72,49.17,24.99,55.92,56.87,0,25.73,645.35,109.72,0,6,185.09,21.3,0,0,39.44,23.39,0,27.49,201.88,88.84,0,118.82,90.55,498.4,4.59,0,84.35,1222.53,45.75,0,4.59,0,147.25,63.17,107.25,11.88,34.94,0,34,639.1,0,659.36,195.56,0,0,0,35.4,0,0,0,125.86,0,514.95,18.15,0,68.8,14.09,27.61,104.35,40.25,71.74,7.72,180,25.28,0,0,200.25,0,19.59,342.25,13.09,0,416.75,106.89,649.04,0,34.13,174.9,6.52,70.85,6.62,2694.25,352.4,234.42,0,165.75,55.5,0,54,574.18,0,49.15,47.25,319.61,355.7,41.46,74.57,75.74,10.55,242.15,0,368.25,0,249.32,405.94,98.99,330.16,23.1,245.47,323.4,151.8,0,0,56.9,0,24.18,34.78,0,35.35,281.75,20.44,671.83,12.05,75.64,0,48.12,140.9,894.84,55.98,0,553.15,42.28,166.06,38,137.19,11.77,27.48,344.3,32.5,26.54,172.72,495.34,68.62,288.45,52.2,18.89,286.69,76.86,0,95.39,16.14,0,638.38,183.68,0,0,0,113.02,2089.62,346.13,38.92,0,360.75,53.67,83.74,220.2,82.42,29.71,45.8,427,85.03,102.72,159.19,158.31,75.52,58.56,143.57,127.3,142.59,43.59,0,108.05,235.04,44.4,133.79,269.51
27.04.2005,0,70.29,0,51.01,49.25,24.29,55.93,69.43,0,25.49,661.85,111.36,0,6.1,175.06,23.5,0,0,38.44,25.41,0,27.48,199.24,87.56,0,114.18,92.5,495.4,5.14,0,83.85,1206.31,47.3,0,4.38,0,151.78,64.65,110.35,11.71,35.91,0,34.3,640,0,666.56,202.93,0,0,0,36,0,0,0,129.46,0,545,19.38,0,69.85,13.92,40.82,105,40.1,77.83,7.85,182.15,26.84,0,0,203.15,0,20.34,355.4,14.77,0,403,106.95,664.88,0,33.8,178.95,7.62,70.03,7.25,2706.41,347.4,236.75,0,172.35,54.2,0,57.05,601.7,0,53.94,47.73,307.77,333.1,41.71,75.17,73.81,11.02,252.39,0,361.25,0,259.87,403.62,96.1,320.03,23.57,256.82,319.9,165.22,0,0,56.49,0,25.33,35.03,0,37.35,287.37,20.73,675.47,12.59,79.73,0,47.26,137.45,911.92,55.89,0,574.7,41.46,170.98,38.09,136.53,11.58,27.51,352.65,30.83,29.91,189.94,482.56,65.46,306,51.75,19.47,291.54,81.77,0,101.71,16.2,0,653.55,178.4,0,0,0,109.4,2095.65,328,37.69,0,341.05,56.79,83.69,224.63,82.52,31.4,48.05,418.45,84.18,101.18,169.91,161.17,76.63,58.49,145.22,139.09,138.58,44.66,0,107.39,230.96,45.35,136.05,269.38
04.05.2005,0,68.38,0,52.52,47.62,23.38,54.62,73.78,0,24.49,669.75,107.89,0,6.04,168.93,27.05,0,0,36.22,23.98,0,27.17,198.38,89.02,0,115.07,90.7,489.3,5.31,0,84.35,1186.11,46.1,0,4.57,0,156.71,64.95,100.3,11.14,36.74,0,34.25,657.95,0,686.83,209.71,0,0,0,35.25,0,0,0,127.52,0,614.8,20.64,0,69.1,14.04,39.53,105.33,39.2,80.05,8.17,175.85,26,0,0,190.1,0,19.73,349.5,14.13,0,392.25,103.69,655.67,0,34.94,180.69,8.16,69.93,7.17,2491.87,335,236.52,0,167.18,52.95,0,54.15,583.84,0,49.79,45.33,311.68,316.6,40.7,77.37,73.11,11.4,248.11,0,367.25,0,258.13,405.99,98.19,335.94,23.14,254.12,321.3,160.68,0,0,55.13,0,24.5,32.01,0,33.85,288.33,20.83,691.37,12.33,80.9,0,46.46,127.78,841.91,57.28,0,646.6,44.53,170.16,35.06,138.7,11.9,26.99,369.65,28.33,28,189.74,508.52,68.87,279.65,51.05,20,293.94,81.01,0,106.36,15.33,0,667.22,182.3,0,0,0,113.47,2094.51,325.88,37.55,0,353.6,55.41,81.26,223.65,79.68,30.56,46.19,413.7,84.23,108.1,168.82,166.01,73.32,57.3,150.75,131.47,139.2,45.62,0,107.73,233.79,46.15,136.64,270.64
11.05.2005,0,67.24,0,53.33,50.6,23.21,57.61,80.03,0,24.04,717.2,107.33,0,6.3,165.62,29.15,0,0,37.36,24.6,0,27.3,197.69,95.64,0,132.77,95.35,498,5.32,0,85.85,1225.05,46.5,0,4.57,0,157.95,69.04,102.55,12.31,36.86,0,34.9,672.6,0,707.05,206.32,0,0,0,35.7,0,0,0,127.07,0,599,22.89,0,72.5,15.01,38.67,105.06,42.25,80.6,8.87,196.25,26.84,0,0,191.95,0,21.73,353.7,14.75,0,390,103.15,654.17,0,35.13,195.15,8.79,77.4,8.39,2522.85,330.8,244.21,0,162.82,53.2,0,53.75,605.07,0,49.89,46.93,314.54,329.15,41.8,75,74.39,11.98,248.12,0,382.29,0,265.44,426.28,103.75,347.16,23.21,256.48,327.8,183.26,0,0,57.63,0,25.89,32.37,0,35.6,300.37,22.48,706.08,12.41,83.26,0,48.14,124.45,852.17,58.25,0,643,48.15,173,37.41,142.6,12.88,28.91,369.75,30,29.11,194.67,530.06,81.56,277.75,54.45,20.83,297.13,82.82,0,110.25,15.38,0,686.61,181.55,0,0,0,113.99,2107.95,327.52,38.3,0,348.45,59.86,84.13,223.77,81.78,33.25,46.4,433.15,85.63,109.97,170.65,166.85,78.49,58.05,147.02,127.74,145.88,45.86,0,106.9,249.27,47.76,136.93,277.46
18.05.2005,0,64.54,0,51.6,49.53,22.87,60.14,97.02,0,25.01,729.95,108.31,0,6.59,170.46,28.55,0,0,36.49,25.16,0,27.16,198.58,109.91,0,133.85,95.8,488.15,5.71,0,84.15,1251.22,46.35,0,4.34,0,160.74,66.5,100.6,12.78,38.14,0,34.97,656.15,0,704.4,206.37,0,0,0,36.35,0,0,0,125.32,0,713.15,30.03,0,70.65,14.86,40.54,120.02,41.9,77.37,10.29,193.85,29.05,0,0,210.75,0,22.28,351.05,15.59,0,396.75,100.25,658.51,0,35.29,184.54,9.6,77.89,7.74,2521.81,358,256.82,0,163.48,51.35,0,56,597.65,0,48.8,48.5,314.1,337.85,42.31,73.85,76.04,11.73,259.83,0,379.21,0,275.55,427.73,101.56,351.7,23.66,261.72,326.15,180.64,0,0,55.92,0,27.04,32.08,0,36.95,303.07,22.89,686.3,13.56,84.25,0,47.51,122.1,838.55,57.8,0,658.65,47.88,172.61,36.66,145.88,13.2,29.97,358.05,30,29.88,198.04,535.4,77.84,294.8,60.3,20.28,301.71,82.97,0,110.95,14.79,0,705.46,187.2,0,0,0,116.43,2131.9,340.52,38.68,0,327.35,59.31,83.54,214.8,83.21,34.19,44.34,447.8,83.47,107.18,174.55,171.62,77.98,60.5,152.37,126.62,143.69,47.52,0,106.89,246.42,48.06,133.68,275.91
25.05.2005,0,64.32,0,53.31,48.86,22.74,59.99,89.16,0,25.29,715.55,106.81,0,6.48,185.88,28.95,0,0,36.9,24.94,0,27.95,201.9,113.92,0,132.27,99.25,485.5,7.07,0,81.65,1249.28,48.2,0,4.34,0,164.96,69.7,104.7,13.33,39.43,0,35.1,647.3,0,704.36,210.1,0,0,0,38.1,0,0,0,132.07,0,729.1,42.73,0,72.05,15.99,37.42,116.01,43,83.22,10.49,195.6,29.12,0,0,215.1,0,24.15,355.5,15.38,0,406,99.19,669.21,0,36.09,192.72,9.58,79.21,7.8,2519.62,350,263.41,0,164.88,54,0,57,606.24,0,48.21,48.68,312.7,306.15,43.84,80.15,76.75,11.9,260.78,0,382.34,0,275.89,431.89,104.62,352.74,24.1,265.08,337,190.06,0,0,57.85,0,26.39,31.78,0,36.8,299.9,23.16,710.05,14.88,88.91,0,53.45,118.5,838.59,57.6,0,699.6,44.07,170.21,39.68,147.26,12.82,30.34,364.05,26.67,29.98,199.42,556.55,81.73,306.9,62.1,20.78,340.87,86.73,0,112.6,14.98,0,696.16,199.55,0,0,0,120.6,2107.01,352.23,38.72,0,324.7,63.19,83.19,228.07,84.49,35.06,45.01,460.35,90.01,110.5,183.82,179.79,79.33,63.92,151.43,125.6,147.2,50.53,0,107.95,261.97,49.05,133.94,304.37
01.06.2005,0,63.35,0,56.46,49.11,23.12,64.03,88.45,0,24.73,720,104.79,0,6.45,194.78,27.55,0,0,35.76,24.39,0,27.49,217.39,122.95,0,130.82,99.35,527.3,6.38,0,96.75,1264.82,47.45,0,4.34,0,181.18,69.36,104.4,13,38.71,0,38.1,639.35,0,718.14,206.27,0,0,0,38.3,0,0,0,130.34,0,698.3,39.73,0,74.1,16.09,43.18,121.73,41.7,91.33,11.85,199.15,29.75,0,0,229.4,0,24.13,370.25,15.31,0,434,95.07,663.49,0,36.46,203.45,9.47,76.53,7.64,2493.07,355,272.34,0,163.57,52.45,0,57.35,608.87,0,48.02,48.42,313.66,309.7,43.75,82.29,75.92,12.13,260.28,0,376.09,0,276,431.94,109.63,369.49,26.29,263.3,336.2,204.99,0,0,59.02,0,26.01,32.67,0,35.45,312.55,23.68,729.36,15.5,86.86,0,54.25,131.93,837.51,59.53,0,724.25,43.94,173.34,38.82,141.91,12.82,30.91,350,29.83,30.43,200.75,538.52,85.21,292.65,62.5,21.62,307.4,87.67,0,116.57,14.19,0,701.13,195.73,0,0,0,127.31,2133.58,365.88,38.7,0,323.7,61.06,82.75,231.82,83.51,39.95,47.74,460.45,88.91,111.25,190.31,175.05,79.73,62.29,153.82,144.57,154.97,48.95,0,107.19,268.1,51.49,136.55,314.98
08.06.2005,0,64.42,0,58.27,50.31,24.66,67.36,89.98,0,27.24,725,106.9,0,6.5,221.58,27.3,0,0,37.13,24.38,0,28.1,218.5,127.15,0,138.73,109.75,567.55,6.21,0,104.5,1303.23,49.6,0,4.56,0,178.94,71.8,110.5,13.04,38.22,0,37.88,665.6,0,717.28,222.8,0,0,0,45.75,0,0,0,128.17,0,681.1,38.36,0,75.75,16.99,40.93,124,41.8,102.79,12.52,205.1,29.71,0,0,212.7,0,23.54,389.2,15.66,0,475,95.32,676.04,0,36.92,215.52,10.27,81.1,8.6,2515.88,352.55,273.81,0,165.15,51.1,0,63.75,605.07,0,49.99,57.65,298.7,288.7,45.03,82.05,81.41,13.1,266.39,0,376.09,0,279.61,444.45,115.72,380.46,24.84,256.67,324.55,222.32,0,0,58.54,0,26.17,30.69,0,37.6,307.53,23.69,733.47,15.91,102.07,0,54,129.23,821.28,60,0,726.9,46.98,175.41,41.91,139.68,12.84,31.37,342.55,29.97,32.36,199.4,535.93,84.02,298.2,68.1,21.96,300.55,87.7,0,117.85,15.03,0,714.86,185.07,0,0,0,128.11,2138.37,355.75,38.9,0,317.95,66.35,85.72,229.3,83.49,39.57,47.14,464.1,92.3,110.63,196.5,183.98,83.76,65.09,165.32,138.21,153.64,51.42,0,117.17,277.06,51.15,140.96,311.99
15.06.2005,0,62.53,0,57.23,51.85,24.66,65.85,91.4,0,27.79,711.85,111.6,0,6.49,238.19,27.05,0,0,36.2,24.41,0,26.68,217.02,126.79,0,142.8,107.15,587.15,6.25,0,102.15,1268.22,49.5,0,4.56,0,176.46,72.75,110.25,13.1,38.88,0,36.38,649.9,0,715.69,229.92,0,0,0,49,0,0,0,124.21,0,715.05,37.26,0,74.55,16.73,41.25,121.2,44.7,104.72,12.98,209.4,29.76,0,0,205,0,23.35,380.05,19.31,0,482,96.62,736.85,0,37.51,210.58,10.38,78.82,8.48,2471.8,376.45,266.53,0,163.38,52.1,0,65.1,614.58,0,49.21,53.6,298.79,285.45,44.88,82.12,80.45,12.38,262.03,0,378.47,0,286.14,428.46,113.9,373.2,24.86,247.32,321.4,226.72,0,0,59.42,0,25.1,29.53,0,36.1,319.35,25.76,733.28,18.05,97.83,0,54.45,132.95,834.23,60.75,0,739.85,46.26,181.17,41.44,145.22,13.27,30.27,344.05,31.16,32.53,198.61,528.33,79.92,293.25,71.7,21.71,298.34,87.77,0,114.98,14.55,0,706.21,185.7,0,0,0,135.65,2198.37,368.55,39.37,0,328.65,71.72,82.94,225.05,80.49,38.5,46.41,437.35,93.41,119.88,196.27,190.12,86.52,65.01,163.54,144.67,156.05,52.08,0,118.23,272.28,50.61,145.12,307.17
22.06.2005,0,68.61,0,57.22,52.19,23.36,65.83,85.26,0,27.53,687.2,104.09,0,6.53,289.9,25.45,0,0,35.96,23.45,0,24.7,204.84,124.32,0,146.23,95.85,652.3,5.96,0,105.8,1261.61,46.8,0,4.33,0,168.94,68.24,104.25,12.73,36.74,0,36.53,624.4,0,700.71,232.02,0,0,0,45.85,0,0,0,122,0,675.25,36.44,0,70.8,16.56,38.98,115.14,42,99.32,11.93,211.35,29.52,0,0,191.4,0,21.78,382.25,19.27,0,496.25,100.86,685.65,0,36.56,201.27,9.9,75.49,8.25,2465.22,383.6,275.75,0,165.05,52.6,0,57.35,609.95,0,45.3,54.1,320.44,277.75,46.79,79.71,76.19,12.07,260.22,0,380.06,0,283.77,414.93,111.74,378.58,23.19,243.23,316.65,227.03,0,0,56.18,0,23.72,30.1,0,33.75,311.77,24.41,749.65,17.78,95.68,0,53.23,136.05,821.13,63.46,0,762.75,47.48,180.3,40.12,144.3,13.55,29.52,335.15,31,31.05,197.29,533.62,79.92,276.35,66.8,21.68,287.61,85.02,0,124.65,14.46,0,696.11,184.57,0,0,0,143.26,2202.86,364.9,40.2,0,331.6,69.64,83.39,215.05,81.06,39,48.23,465.75,96.98,119.2,203.14,188.95,83.98,62.39,174.52,149.81,159.79,52.04,0,118.01,288.26,50.95,165.21,321.95
29.06.2005,0,67.44,0,60.06,49.65,23.46,65.49,87.39,0,27.62,699,103.39,0,6.27,367.96,26.25,0,0,35.24,22.86,0,24.01,208.71,125.92,0,142,100.8,636.65,5.85,0,105.75,1248.7,45.85,0,4.12,0,168.65,72.35,106.45,12.31,35.67,0,37.05,604.95,0,733.17,230.82,0,0,0,47.05,0,0,0,119.88,0,636.45,38.63,0,72.85,16.67,36.96,110.98,42.15,97.31,11.59,211.65,29.47,0,0,194.8,0,22.51,383.25,18.95,0,505.5,103.54,686.15,0,35.94,208.36,9.64,74.01,9.7,2425.32,388.55,293.67,0,170.48,49.6,0,60.05,622.15,0,40.67,53.7,304.64,258.7,46.86,79.33,76.68,11.85,262.05,0,375.34,0,293.48,416.81,114.82,379.52,24.31,235.15,311.6,243.47,0,0,60.79,0,24.59,29.69,0,34.8,314,25.41,748,18.48,93.42,0,52.53,137.85,791.89,59.2,0,775.25,48.27,181.48,39.64,144.4,14.21,28.86,339.2,27.33,31.65,194.64,554.73,80.32,303.9,70.05,21.18,278.04,84.85,0,123.68,14.45,0,701.38,183.68,0,0,0,137.51,2150.56,371.7,41.01,0,343.7,68.59,83.14,214.88,82.35,39.21,48.66,461.1,94.07,121.65,201.65,189.15,83.23,63.49,170.38,157.91,165.83,53.87,0,120.32,280.49,52.24,162.01,321.75
06.07.2005,0,59.71,0,61.44,52.12,23.81,63.36,97.03,0,27.53,680.05,102.78,0,6.5,403.9,25.05,0,0,36.16,23.59,0,24.51,213,129.89,0,142.88,107.1,648.2,6.18,0,110.35,1290.6,45.95,0,4.12,0,170.79,80.03,111.1,13.1,38.42,0,39.05,620.9,0,797.67,261.1,0,0,0,51.4,0,0,0,129.98,0,724.55,38.44,0,74.95,16.47,38.63,115.88,41.65,100.6,12.21,218.6,29.66,0,0,194.9,0,22.43,418.55,19.09,0,514.75,107.23,678.93,0,38.54,218.86,9.92,77.6,8.94,2449.83,413.7,295.71,0,181.35,50.35,0,70.9,636.25,0,45.39,56.54,308.25,264.5,46.97,79.48,78.07,12.93,298.16,0,388.35,0,293.6,419.86,119.6,390.59,25.47,250.15,313.15,262.36,0,0,62.4,45,24.03,32.43,0,43.85,315.42,26.97,801.78,20.23,100.27,0,56.83,146.55,790.21,59.65,0,840.3,52.55,186.06,41.21,147.68,14.76,31.53,353.95,29.17,32.53,214.61,554.63,83.95,299.7,76.75,22.43,279.43,88.9,0,127.84,14.02,0,711.43,186.2,0,0,0,147.79,2069.33,394.45,42.45,0,357.95,69.76,88.44,207.73,84.91,40.05,50.77,460.1,94.99,121.9,196.73,200.83,86.22,68.01,186.13,158.3,162.5,56.46,0,129.31,283.02,54.23,162.85,319.47
13.07.2005,0,60.18,0,62.19,56.04,23.44,64.86,130.78,0,27.71,700.55,105.4,0,6.63,406.08,24.1,0,0,37.31,24.42,0,23.9,220.99,134.27,0,138.43,113.55,619.5,6.08,0,115.5,1327.07,44.6,0,3.91,0,179.44,80.95,113,14.23,38.5,0,38.55,627.75,0,817.27,343.27,0,0,0,61.9,0,0,0,130.23,0,874.5,39.61,0,81.8,16.88,36.44,115.07,43.75,101.65,12.5,233.9,29.32,0,0,209.55,0,24.01,415,18.42,0,519.25,105.05,723.05,0,39.39,222.07,10.23,78.46,8.96,2382.73,452.35,299.67,0,181.1,51.7,0,80,663.77,0,46.4,54.17,312.52,258.2,47.27,82.98,79.83,12.48,294.07,0,420.06,0,300.03,402.07,117.54,392.71,26.05,250.48,296.4,275.15,0,0,61.25,58.7,23.8,32.89,0,44,321.33,26.44,798.57,26.6,109.12,0,57.47,145.1,802.11,61.63,0,834.35,55.49,188.91,45.03,138.99,15.56,33.94,354.75,30,33.07,214.6,607.95,87.26,289.65,74.4,24.38,285.07,87.29,0,129.06,14.36,0,710.53,172.82,0,0,0,146.78,2008.98,374.8,41.85,0,386.1,71.55,89.13,200.65,88.34,41.24,53.32,450.5,93.44,127.1,189.76,210.37,92.58,68.54,177.58,152.04,153.97,55.57,0,128.57,266.1,55.93,159.26,306.83
20.07.2005,0,50.9,0,63.49,59.25,25.02,68.7,144.09,0,27.61,813.7,105.5,0,6.64,404.2,26.05,0,0,39.16,23.62,0,24.76,215.54,130.94,0,142.02,119.5,645.6,6.15,0,113.8,1399.32,47.2,0,4.27,0,195.51,85.26,117.8,14.45,41.32,0,42.3,640.05,0,826.06,358.9,0,0,0,57.55,0,0,0,128.33,0,845.25,37.99,0,86.7,17.47,40.19,115.07,53.4,100.39,12.19,235.45,29.46,0,0,225.4,0,26.7,445.2,19.25,0,521,106.72,713.49,0,38.61,221.2,10.95,82.07,9.12,2379.4,460.6,303.64,0,187.9,53.9,0,82.5,719.25,8.22,46.68,55.55,327.13,271.15,50.52,89.5,81.14,13.82,302.03,0,435.01,0,336.65,444.36,118.44,429.87,26.72,256.27,297.5,265.33,0,0,65.94,63.5,24.41,33.99,0,43.65,360.5,26.4,825.63,25.05,105.81,0,64.4,145.9,874.66,60.74,0,883.6,55.62,199.84,47.03,144.17,15.82,33.64,362.6,29.17,36.25,216.42,591.41,88.28,317.1,74.25,24.21,283.91,93.31,0,132.19,15.93,0,756.62,172.18,0,0,0,149.61,2054.51,381.13,45.64,0,367.4,72.65,91.31,207.88,90.09,41.55,49.52,460.15,96.2,124.95,191.93,215.75,87.95,68.39,176.01,155.48,153.33,59.93,0,128.28,269.47,54.13,171.41,315.89
27.07.2005,0,51.6,0,65.26,58.18,24.54,69.11,146.69,0,27,790.15,103.95,0,6.58,392.09,25.05,0,0,40.11,24.14,0,23.96,218.4,126.88,0,138.18,137.05,631.8,6.13,0,113.9,1366.64,50.8,0,4.27,0,185.51,87.67,128.75,14.48,46.49,0,41.58,668.95,0,799.26,415.58,0,0,0,59,0,0,0,130.21,0,794,40.12,0,82.25,18.68,53.56,112.7,50.05,103.4,12.1,239.4,29.05,0,0,214.4,0,27.61,449.85,18.95,0,548,110.64,686.94,0,38.59,215.86,14.92,82.49,9.56,2344.88,459.75,307.39,0,187.48,57.3,0,76.95,668.79,8.22,43.81,51.43,330.34,275.2,50.78,88.98,86.65,14.05,300.07,0,439.17,0,326.05,453.49,113.17,427.45,26.4,250.97,300.1,266.62,0,0,67.29,63.55,26.9,35.79,0,43.95,353.42,26.65,837.6,24.69,104.47,0,66,155.13,876.08,65.49,0,901.05,57.87,201.03,51.83,149.12,15.8,34.31,371.65,30.83,36.25,209.69,586.51,102.72,330.35,76.3,25.37,282.06,98.01,0,135.03,16.81,0,745.49,180.2,0,0,0,161.98,2151.4,405.1,45.66,0,390.9,69.49,93.39,202.13,92.03,43.01,52.53,482.1,98.65,136.8,194.75,204.66,103.2,73.14,181.52,159.46,161.53,55.95,0,141.04,269.14,54.76,176.4,310.15
03.08.2005,0,50.18,0,67.93,55.53,23.98,73,149.43,0,26.05,808.05,101.98,0,6.56,435.39,25.2,0,0,40.63,27.99,0,24.4,222.52,127.88,0,135,141,633.75,6.09,0,112.25,1360.04,54.75,0,4.27,0,185.71,93.94,134.6,13.93,48.01,0,39.78,670,0,802.38,410.7,0,0,0,61.65,0,0,0,131.25,0,815,39.49,0,82.3,18.49,46.05,109.47,49.1,104.21,11.59,244.6,30.22,0,0,211,0,27.75,453.25,18.25,0,606.25,111.89,677.53,0,39.27,214.28,15.12,82.47,9.56,2281.42,450.3,328.78,0,198.5,54.45,0,75.75,687.97,0,43.36,51.87,324.84,266.55,51.82,89.88,85.28,15.02,307.58,0,432.13,0,320.4,468.62,115.23,434.42,28.38,259.55,303.95,275.15,0,0,65.63,69.55,27.65,37.06,0,45.1,356.03,27.36,842.56,26.23,102.49,0,62.66,150.73,891.78,65,0,937.6,55.34,200.02,49.87,153.91,15.79,32.42,383.95,31.67,35.47,217.82,602.91,103.58,329.3,74.4,25.24,279.33,101.68,0,134.99,16.31,0,804.11,193.55,0,0,0,171.32,2154.37,426.48,46.17,0,393.3,71.02,95.97,217.2,97.85,43.96,55.78,500.45,110.11,141.8,195.83,215.05,104.33,76.48,185.49,162.86,161.19,57.48,0,135.35,284.28,55.6,180.35,314.07
10.08.2005,0,49.04,0,73.38,61.46,23.69,74.81,167.59,0,25.87,785.3,112.07,0,6.5,456.06,26.5,0,0,41.09,30.03,0,26.34,215.44,127.61,0,137.65,139.5,619.4,6.08,0,109.7,1397.62,53.8,0,4.33,0,185.46,94.45,132.65,14.68,51.77,0,39.9,643.75,0,779.81,415.23,0,0,0,65.1,0,0,0,140.58,0,818,39.46,0,83.35,18.52,56.76,115.84,49.7,105.31,11.33,238.8,30.36,0,0,200.3,0,26.59,493.5,19.8,0,606,116.25,674.99,0,41.03,230.24,15.14,82.68,9.69,2543.08,456.2,306.55,0,188.85,64.95,0,83.9,697.1,16.63,42.26,52.87,350.37,281.7,51.78,89.99,83.47,14.27,312.79,0,431.73,0,309.85,492.97,119.17,435.7,26.69,254.92,304.05,281.95,0,0,68.91,71.5,31.34,37.46,0,45.95,366.52,27.81,823.36,25,105.1,0,63.13,143.3,965.23,64.3,0,1047.55,54.36,213.51,52.5,155.32,15.99,31.41,379.05,27.5,34.86,234.94,602.18,117.39,321.1,77.1,25.21,265.23,106.76,0,128.74,17.26,0,821.01,181.15,0,0,0,170.82,2123.16,406.17,45.8,0,393.85,70.3,95.77,214,92.17,50,51.95,479.35,106.7,151.75,194.7,220.48,98.81,76.17,181.83,157.04,159.38,57.3,0,132.05,279.32,56.19,181.59,317.04
