,AT PM Equity,EEI PM Equity,PIP PM Equity,SSI PM Equity,RCB PM Equity,EW PM Equity,AUB PM Equity,WEB PM Equity,PLC PM Equity,MCP PM Equity,NIKL PM Equity,LPZ PM Equity,BEL PM Equity,PNB PM Equity,COSCO PM Equity,FPH PM Equity,FLI PM Equity,CEB PM Equity,ABS PM Equity,VLL PM Equity,MBT PM Equity,MWC PM Equity,DNL PM Equity,FGEN PM Equity,AGI PM Equity,DMC PM Equity,ICT PM Equity,MEG PM Equity,EDC PM Equity,SECB PM Equity,AP PM Equity,BPI PM Equity,MPI PM Equity,JFC PM Equity,GLO PM Equity,GTCAP PM Equity,AEV PM Equity,SM PM Equity,BDO PM Equity,AC PM Equity,SMPH PM Equity,URC PM Equity,JGS PM Equity,TEL PM Equity,ALI PM Equity
06.05.2002,0,0.27,0,0,10.4255,0,0,1.5833,0.05,0,0,0.63,0.4621,51.662,0.8368,22.5797,0.8986,0,30,0,29.7878,0,0,0,6.4297,0.0465,2.85,0.6302,0,9.0241,0,28.9416,0,13.1899,564.6285,0,2.0433,0,0,137.3681,3.6347,0,1.778,375.9982,5.4252
13.05.2002,0,0.28,0,0,10.2128,0,0,1.4167,0.055,0,0,0.57,0.3974,38.8695,0.886,21.37,0.8831,0,31,0,29.0613,0,0,0,0,0.0465,2.85,0.6148,0,8.2506,0,27.7013,0,13.1899,599.9178,0,2.117,0,18.4198,142.1049,3.576,3.8378,1.718,382.2303,5.2745
20.05.2002,1.585,0.26,0,0,10.2128,0,0,1.4167,0.05,0,0,0.59,0.3512,40.8376,0.8368,21.37,0.9606,0,31,0,29.7878,0,0,0,0,0.0447,2.7,0.5994,0,7.9928,0,27.784,0,12.95,599.9178,0,2.1906,0,18.4198,137.3681,3.3416,3.8378,1.738,363.5342,5.4252
27.05.2002,1.7831,0.26,0,0,10,0,0,1.4167,0.05,0,0,0.53,0.3604,38.8695,0.8368,19.354,0.9141,0,30,0,28.698,0,0,0,0,0.0447,2.65,0.5917,0,7.7349,0,27.784,0,13.1899,582.2732,0,2.2006,0,18.1541,137.3681,3.5356,3.7961,1.778,371.8436,5.4252
03.06.2002,1.9813,0.26,0,0,10.2128,0,0,1.4167,0.05,0,0,0.51,0.3882,32.4733,0.8368,18.1444,0.8676,0,28,0,28.3347,0,0,0,6.2929,0.0447,2.6,0.6071,0,7.3482,0,28.5282,0,12.95,586.6843,0,2.1818,0,18.3755,134.9997,3.4767,3.671,1.778,369.7662,5.3499
10.06.2002,1.3076,0.25,0,0,0,0,0,1.3333,0.041,0,0,0.53,0.342,35.9174,0.7876,18.5476,0.7902,0,27.5,0,26.5184,0,0,0,0,0.0354,2.4,0.6071,0,7.2193,0,27.784,0,12.95,582.2732,0,2.2006,0,17.9327,134.9997,3.2999,3.7544,1.6781,355.2249,4.521
17.06.2002,1.3473,0.24,0,0,8.913,0,0,1.3333,0.04,0,0,0.5,0.342,35.9174,0.7384,18.5476,0.7623,0,25.5,0,26.1551,0,0,0,0,0.0344,2.42,0.5994,0,7.2193,0,26.0475,0,13.1899,564.6285,0,2.2006,0,17.7113,132.6313,3.241,3.7961,1.6381,330.2968,4.5964
24.06.2002,1.7831,0.23,0,0,8.913,0,0,1.1667,0.04,0,0,0.44,0.3235,33.4573,0.7384,17.9428,0.7313,0,24.5,0,25.7919,0,0,0,6.1561,0.0316,2.4,0.5687,0,7.0904,0,25.0552,0,12.95,533.7504,0,2.2006,0,17.0472,123.1576,3.241,3.7961,1.6182,324.0648,4.295
01.07.2002,0,0.21,0,0,8.6957,0,0,1.1667,0,0,0,0.37,0.305,34.4413,0.6891,17.1363,0.7251,0,22.25,0,24.7021,0,0,0,0,0.0279,2.42,0.5533,0,7.3482,0,24.8071,0,12.7102,498.4611,0,2.163,0,16.1616,127.8944,3.4767,3.671,1.5582,311.6008,4.3703
08.07.2002,1.585,0,0,0,8.913,0,0,1.1667,0.04,0,0,0.36,0.2957,30.5052,0.6891,14.5155,0.6941,0,23.5,0,24.3388,0,0,0,6.2929,0.0261,2.4,0.5303,0,7.3482,0,22.3264,0,12.2306,449.9384,0,2.1442,0,15.9402,123.1576,3.241,3.671,1.4983,261.7446,4.0689
22.07.2002,0,0.21,0,0,0,0,0,1,0,0,0,0.36,0.268,31.4892,0.7876,11.2898,0.7127,0,23,0,23.6123,0,0,0,6.2929,0.0279,2.4,0.5226,0,7.2193,0,24.5591,0,12.2306,463.1718,0,2.3511,0,15.276,130.2628,3.3588,3.5875,1.4983,284.5954,4.4457
29.07.2002,0,0,0,0,8.2609,0,0,1.0833,0.035,0,0,0.31,0.2588,30.9972,0.6891,10.685,0.6445,0,22,0,24.7021,0,0,0,6.1561,0.0279,2.4,0.5149,0,7.4771,0,23.0706,0,11.5111,454.3495,0,2.257,0,14.8332,123.1576,3.3588,3.5875,1.4983,251.3579,4.4457
05.08.2002,0,0.2,0,0,0,0,0,1.0833,0.031,0,0,0.29,0.2588,29.5211,0.6399,10.4834,0.6074,0,22,0,24.7021,0,0,0,0,0.0261,2.44,0.4995,0,7.0904,0,21.5822,0,11.5111,441.116,0,2.2194,0,14.3905,127.8944,3.4767,3.5875,1.3585,249.2806,4.6337
12.08.2002,0,0,0,0,8.913,0,0,1,0,0,0,0.26,0.2588,30.5052,0.6399,11.6124,0.5392,0,21.5,0,25.7919,0,0,0,0,0.0279,2.4,0.4611,0,6.9614,0,21.3341,0,12.2306,423.4714,0,2.1254,0,14.1691,125.526,3.3588,3.5041,1.3185,232.6619,4.2475
19.08.2002,0,0.21,0,0,8.913,0,0,1,0,0,0,0.28,0.305,30.9972,0.5907,11.8543,0.5888,0,22,0,26.5184,0,0,0,0,0.0279,2.5,0.4611,0,7.2193,0,22.5745,0,12.95,432.2937,0,2.2006,0,14.3905,127.8944,3.5945,3.4207,1.4583,247.2033,4.6337
26.08.2002,1.5652,0.24,0,0,9.1304,0,0,1,0.044,0,0,0.22,0.2957,31.4892,0.5907,11.6124,0.5847,0,21.25,0,25.0653,0,0,0,0,0.0279,2.42,0.4534,0,6.8325,0,20.838,0,12.95,427.8826,0,2.1254,0,15.7188,120.7892,3.3588,3.1704,1.3984,240.9713,4.402
02.09.2002,1.6841,0.24,0,0,8.6957,0,0,1,0.029,0,0,0.23,0.342,32.4733,0.5415,12.3382,0.6765,0,23,0,24.7021,0,0,0,0,0.0279,2.4,0.4611,0,6.4458,0,21.0861,0,12.7102,430.0881,0,2.1442,0,16.6044,123.1576,3.2999,3.1704,1.3385,232.6619,4.3248
09.09.2002,1.1888,0.28,0,0,9.3478,0,0,1,0.03,0,0,0.245,0.3327,30.9972,0.5415,13.5478,0.665,0,24,0,25.0653,0,0,0,0,0.0316,2.42,0.4534,0,6.4458,0,22.3264,0,13.1899,454.3495,0,2.257,0,16.383,127.8944,3.3588,3.2538,1.3385,245.1259,4.5564
16.09.2002,1.1293,0.25,0,0,0,0,0,1,0.03,0,0,0.25,0.3512,30.5052,0.5907,13.7897,0.6421,0,24,0,25.0653,0,0,0,0,0.0279,2.5,0.4457,0,6.3169,0,23.5668,0,13.4297,458.7607,0,2.2758,0,16.6044,127.8944,3.4178,3.2538,1.3585,251.3579,4.5564
23.09.2002,1.585,0.25,0,0,0,0,0,0.9167,0.03,0,0,0.245,0.3697,30.5052,0.5907,12.822,0.6306,0,23,0,24.7021,0,0,0,0,0.0289,2.44,0.4457,0,6.188,0,23.0706,0,13.4297,436.7049,0,2.2194,0,17.4899,125.526,3.3588,3.0869,1.3585,240.9713,4.3248
30.09.2002,1.585,0.25,0,0,9.3478,0,0,0.9167,0.03,0,0,0.24,0.3789,29.5211,0,13.3059,0.6077,0,22,0,24.3388,0,0,0,0,0.027,2.42,0.4457,0,6.059,0,22.5745,0,13.4297,410.2379,0,2.2006,0,17.2685,123.1576,3.4178,0,1.3185,232.6619,4.3248
07.10.2002,1.585,0.22,0,0,9.3478,0,0,0.9167,0.03,0,0,0.23,0.3327,28.0451,0.5907,12.5801,0.5962,0,20,0,23.6123,0,0,0,6.1561,0.0251,2.4,0.4457,0,6.059,0,21.5822,0,13.4297,392.5933,0,2.257,0,16.8258,120.7892,3.241,3.0035,1.3185,224.3525,4.1703
14.10.2002,1.585,0.39,0,0,8.6957,0,0,0.9167,0.029,0,0,0.22,0.3327,26.569,0.5415,12.3382,0.5733,0,19.25,0,23.9755,0,0,0,6.0193,0.0233,2.22,0.438,0,5.9301,0,20.838,0,12.95,379.3598,0,2.1818,0,16.1616,118.4208,3.2999,2.9201,1.3185,216.0432,4.0931
21.10.2002,1.585,0.39,0,0,8.6957,0,0,0.8333,0.026,0,0,0.2,0.305,23.6169,0.4922,11.6124,0.5675,0,17,0,22.8857,0,0,0,0,0.0214,2.18,0.4304,0,5.6723,0,19.8457,0,13.1899,344.0705,0,2.0877,0,15.7188,113.6839,2.9169,2.5029,1.3185,186.1295,3.8228
28.10.2002,1.585,0.28,0,0,0,0,0,0.8333,0.026,0,0,0.19,0.305,24.601,0.4922,12.0962,0.5446,0,17,0,22.5225,0,0,0,0,0,2.16,0.4611,0,6.188,0,21.0861,0,13.1899,350.6873,0,2.1066,0,15.7188,114.8681,3.0642,0,1.2985,197.7626,3.9386
04.11.2002,0,0,0,0,0,0,0,0.8333,0.024,0,0,0.195,0.3604,27.5531,0.5415,13.0639,0.493,0,17,0,22.5225,0,0,0,0,0.0261,2.18,0.4765,0,5.8012,0,20.838,0,12.95,357.304,0,2.163,0,16.6044,112.4997,3.2999,2.7532,1.2985,188.6223,3.9386
11.11.2002,1.2878,0.29,0,0,8.6957,0,0,0.8333,0.026,0,0,0.2,0.3327,28.0451,0.5415,12.0962,0.5331,0,17,0,22.1592,0,0,0,0,0.0298,2.24,0.4841,0,5.9301,0,20.5899,0,13.1899,368.3319,0,2.257,0,16.383,110.1313,3.1821,2.7532,1.2985,209.8112,3.9386
18.11.2002,1.2878,0.27,0,0,8.6957,0,0,0.8333,0.026,0,0,0.16,0.3235,28.5371,0.4922,9.9189,0.4815,0,16.5,0,22.1592,0,0,0,0,0.0298,2.24,0.4534,0,5.9301,0,20.3418,0,13.6695,366.1263,0,2.257,0,15.7188,105.3945,3.1231,2.9201,1.3185,203.5792,3.8228
25.11.2002,1.1888,0.27,0,0,8.6957,0,0,0.8333,0.024,0,0,0.15,0.3235,25.585,0.4922,10.6447,0.5389,0,14.5,0,22.8857,0,0,0,0,0.0289,2.42,0.4611,0,5.6723,0,19.1015,0,14.3889,363.9207,0,2.163,0,15.4974,117.2366,3.1821,2.9201,1.2985,236.8166,3.9386
02.12.2002,0,0.25,0,0,8.6957,0,0,1,0,0,0,0.15,0.3142,24.601,0.4738,9.9189,0.5102,0,15.25,0,22.5225,0,0,0,0,0.0279,2.32,0.4457,0,5.6723,0,19.8457,0,14.1491,392.5933,0,2.163,0,15.9402,111.3155,2.9463,2.5446,1.3984,240.9713,3.8614
09.12.2002,0,0.22,0,0,8.6957,0,0,0.9167,0.022,0,0,0.1,0.3142,22.6329,0.5415,8.5158,0.4987,0,15.75,0,22.1592,0,0,0,6.0193,0.027,2.32,0.4457,0,5.4145,0,18.8534,0,13.9093,388.1821,0,2.1818,0,15.7188,107.7629,3.0642,2.2526,1.3385,230.5846,3.5911
16.12.2002,1.2482,0.22,0,0,0,0,0,0.9167,0.022,0,0,0.12,0.3235,23.1249,0.4738,8.6125,0.5045,0,16.25,0,22.1592,0,0,0,0,0.0261,2.44,0.4304,0,5.4145,0,17.1169,0,14.8686,397.0044,0,2.163,0,15.7188,106.5787,2.8874,2.2943,1.2985,236.8166,3.6297
23.12.2002,1.4661,0.22,0,0,8.6957,0,0,0.9167,0.022,0,0,0.105,0.305,23.3709,0.5415,8.1287,0.4815,0,16,0,22.8857,0,0,0,0,0.0261,2.38,0.438,0,5.4145,0,16.8688,0,16.5473,394.7989,0,2.1066,0,15.276,99.4734,2.7401,0,1.3185,228.5072,3.4366
06.01.2003,1.0104,0.22,0,0,8.5217,0,0,0.9167,0.022,0,0,0.145,0.305,23.1249,0.5415,8.9996,0.4815,0,14.75,0,22.5225,0,0,0,0,0.0233,2.46,0.4304,0,5.5434,0,17.365,0,16.3075,392.5933,0,2.2006,0,15.7188,100.6577,2.6812,2.2526,1.3784,234.7392,3.4753
13.01.2003,1.1293,0.23,0,0,8.5217,0,0,0.9167,0.022,0,0,0.165,0.3142,24.601,0,9.677,0.5962,0,13.5,0,22.5225,0,0,0,0,0.0242,2.46,0.4611,0,5.4145,0,18.1092,0,16.0676,419.0602,0,2.1442,0,15.9402,105.3945,2.9169,2.3361,1.2985,259.6673,3.8228
20.01.2003,0,0.23,0,0,8.4348,0,0,0.9167,0.02,0,0,0.15,0.2957,25.585,0.3323,9.2899,0.5618,0,14,0,22.5225,0,0,0,6.0193,0.0251,2.4,0.4611,0,5.4145,0,18.3573,0,16.5473,454.3495,0,2.1818,0,15.7188,105.3945,3.0642,2.5446,1.3185,265.8993,3.8614
27.01.2003,0,0.22,0,0,0,0,0,0.9167,0,0,0,0.145,0.2773,25.585,0,8.7093,0.5274,0,13.5,0,21.7959,0,0,0,0,0.027,2.42,0.4534,0,5.2855,0,17.6131,0,16.0676,438.9105,0,2.2006,0,15.276,101.8419,3.0053,2.5446,1.3185,253.4353,3.8614
03.02.2003,1.2284,0.23,0,0,8.6957,0,0,0.9167,0,0,0,0.16,0.2773,26.569,0.4922,8.9996,0.5733,0,13.5,0,22.1592,0,0,0,0,0.0261,2.4,0.4611,0,5.4145,0,17.8611,0,16.0676,480.8165,0,2.2006,0,15.7188,104.2103,3.1231,2.5446,1.3185,247.2033,3.8228
10.02.2003,0,0.23,0,0,8.2609,0,0,0.9167,0.02,0,0,0.13,0.2773,26.569,0.4922,8.419,0.5618,0,12.5,0,21.7959,0,0,0,0,0.0261,2.42,0.4534,0,5.2855,0,17.365,0,16.3075,467.583,0,2.1818,0,14.6118,101.8419,3.1231,2.5446,1.2985,238.8939,3.8614
17.02.2003,0,0.23,0,0,8.2609,0,0,0.9167,0.02,0,0,0.12,0.2773,26.569,0.4922,8.2254,0.5446,0,11.5,0,21.0694,0,0,0,6.0193,0.0251,2.38,0.4457,0,5.1566,0,16.8688,0,16.0676,463.1718,0,2.2194,0,14.3905,99.4734,3.1821,2.4195,1.2586,247.2033,3.7069
24.02.2003,1.0699,0.23,0,0,0,0,0,0.9167,0.02,0,0,0.12,0.2588,23.6169,0.4922,8.1287,0.493,0,11.75,0,19.6164,0,0,0,6.0193,0.0242,2.34,0.4457,0,5.2855,0,16.1246,0,14.8686,467.583,0,2.2194,0,13.9477,98.2892,3.0053,2.4195,1.1387,234.7392,3.6683
03.03.2003,1.0699,0.23,0,0,8.4348,0,0,0.9167,0,0,0,0.13,0.2588,23.6169,0.4738,8.1287,0.5045,0,11.75,0,19.6164,0,0,0,0,0.0233,2.34,0.4457,0,5.2855,0,15.8766,0,15.3482,467.583,0,2.1818,0,14.3905,105.3945,3.0642,2.3778,1.2586,245.1259,3.5525
10.03.2003,1.0699,0.23,0,0,0,0,0,0.9167,0,0,0,0.155,0.2495,23.8629,0.4738,7.8384,0.4701,0,11.5,0,19.6164,0,0,0,0,0.0242,2.3,0.4457,0,5.2855,0,15.6285,0,15.588,458.7607,0,2.2382,0,14.3905,99.4734,2.9463,2.3361,1.1986,240.9713,3.398
17.03.2003,1.0699,0.23,0,0,0,0,0,0.8333,0.03,0,0,0.19,0.2495,23.6169,0.4738,8.2254,0.4701,0,11.25,0,19.6164,0,0,0,0,0.0298,2.36,0.438,0,5.2855,0,15.6285,0,15.588,449.9384,0,2.2006,0,13.9477,98.2892,2.799,2.2943,1.2386,240.9713,3.398
24.03.2003,1.0501,0.25,0,0,0,0,0,0.9167,0.03,0,0,0.27,0.305,22.8789,0.4922,8.3222,0.5102,0,11.25,0,20.7062,0,0,0,0,0.0298,2.34,0.4457,0,5.1566,0,15.6285,0,15.8278,498.4611,0,2.163,0,14.1691,98.2892,2.9463,2.2526,1.2386,259.6673,3.5911
31.03.2003,1.0104,0.3,0,0,8.6957,0,0,1.0833,0.036,0,0,0.31,0.3142,23.3709,0.4922,8.5158,0.5159,0,10.5,0,21.0694,0,0,0,0,0.0298,2.38,0.4457,0,5.2855,0,16.6208,0,15.8278,498.4611,0,2.2006,0,14.3905,94.7366,2.9463,2.6281,1.2985,261.7446,3.5139
14.04.2003,1.0104,0.56,0,0,8.6957,0,0,1.1667,0.045,0,0,0.235,0.305,24.601,0.6399,8.1287,0.5847,0,15.75,0,20.7062,0,0,0,0,0.0503,2.6,0.4765,0,5.5434,0,17.8611,0,16.0676,569.0397,0,2.2946,0,14.3905,106.5787,3.1231,0,1.5782,330.2968,4.2475
21.04.2003,1.0303,0.61,0,0,8.6957,0,0,1.0833,0.045,0,0,0.25,0.4159,25.585,0.5907,8.1287,0.5675,0,15,0,21.0694,0,0,0,0,0.0521,2.7,0.4841,0,5.6723,0,17.8611,0,16.0676,529.3393,0,2.2946,0,14.1691,104.2103,3.0053,2.8784,1.6182,319.9101,4.1703
28.04.2003,1.0303,0.53,0,0,8.913,0,0,1.0833,0,0,0,0.19,0.3327,23.6169,0.4922,7.5481,0.4815,0,12.25,0,19.2531,0,0,0,0,0.0428,2.4,0.4457,0,5.5434,0,17.365,0,15.588,471.9942,0,2.163,0,13.7263,92.3682,2.6812,3.1704,1.5383,307.4461,3.6683
05.05.2003,1.0104,0.57,0,0,8.6957,0,0,1.0833,0,0,0,0.225,0.3882,24.3549,0.4922,7.9351,0.4987,0,12.5,0,20.7062,0,0,0,0,0.0447,2.44,0.4457,0,5.5434,0,19.1015,0,15.8278,494.05,0,2.163,0,13.9477,94.7366,2.8874,3.3372,1.4983,326.1421,3.8228
12.05.2003,0.9906,0.5,0,0,8.6957,0,0,1.0833,0,0,0,0.21,0.3604,23.3709,0.4922,7.8384,0.4815,0,12.25,0,19.6164,0,0,0,0,0.0372,2.55,0.438,0,5.5434,0,18.0956,0,15.1084,502.8723,0,2.1254,0,13.2835,97.105,2.8285,3.4207,1.3984,334.4515,3.7842
19.05.2003,0.9906,0.45,0,0,8.913,0,0,1.0833,0.03,0,0,0.245,0.3789,22.8789,0,8.0319,0.4873,0,12.5,0,19.6164,0,0,0,0,0.0363,2.5,0.4227,0,5.2855,0,17.5859,0,14.8686,485.2276,0,2.0689,0,13.2835,99.4734,2.8874,3.3372,1.4184,353.1475,3.8228
26.05.2003,0,0.47,0,0,8.913,0,0,1,0.026,0,0,0.25,0.3882,22.1409,0.4922,7.3545,0.4758,0,12,0,18.1633,0,0,0,0,0.0372,2.44,0.4304,0,5.1566,0,17.5859,0,15.1084,502.8723,0,2.163,0,13.2835,95.9208,2.8142,3.4207,1.4184,348.9928,3.7842
02.06.2003,1.0303,0.42,0,0,8.913,0,0,1,0.024,0,0,0.28,0.3882,18.4507,0.5415,7.6448,0.4815,0,13.25,0,18.5266,0,0,0,6.0193,0.0372,2.46,0.4227,0,5.1566,0,18.8602,0,15.588,529.3393,0,2.163,0,13.9477,101.8419,2.8142,3.3789,1.4384,363.5342,3.7456
09.06.2003,1.0104,0.5,0,0,10.8696,0,0,1,0.021,0,0,0.33,0.4159,22.8789,0.5415,7.8384,0.5217,0,15,0,21.0694,0,0,0,6.4297,0.0465,2.5,0.5917,0,5.6723,0,22.6832,0,15.588,542.5727,0,2.163,0,14.3905,106.5787,3.1993,3.6292,1.5383,384.3076,4.3248
16.06.2003,0.9906,0.48,0,0,10.8696,0,0,1.0833,0.024,0,0,0.51,0.4529,23.8629,0.4922,9.3867,0.5618,0,17,0,21.0694,0,0,0,0,0.0447,2.8,0.5456,0,6.3169,0,24.7222,0,15.588,546.9839,0,2.2382,0,14.3905,114.8681,3.3177,3.8795,1.5782,436.2411,4.4792
23.06.2003,0.9708,0.45,0,0,10.2174,0,0,1.0833,0.032,0,0,0.54,0.4898,24.1089,0.5415,12.5801,0.5847,0,20.5,0,22.5225,0,0,0,0,0.0428,3,0.5687,0,6.5747,0,24.4673,0,16.7871,538.1616,0,2.2194,0,16.6044,116.0524,3.4362,4.0464,1.6981,440.3957,4.4792
30.06.2003,0.8916,0.46,0,0,9.7826,0,0,1.0833,0.031,0,0,0.59,0.5083,23.1249,0.5415,12.0962,0.5847,0,18.5,0,21.7959,0,0,0,0,0.0438,2.8,0.5533,0,6.059,0,23.4478,0,16.3075,533.7504,0,2.2006,0,17.0472,108.9471,3.4955,4.5053,1.6581,469.4785,4.6337
07.07.2003,0,0.47,0,0,11.9565,0,0,1.1667,0.032,0,0,0.63,0.5638,26.077,0.6399,14.7574,0.6879,0,22,0,22.8857,0,0,0,0,0.0438,2.95,0.5994,0,9.0241,0,24.4673,0,17.0269,604.329,0,2.2946,0,17.2685,112.4997,3.6732,4.4218,1.738,481.9425,4.9426
14.07.2003,0,0.42,0,0,12.1739,0,0,1.1667,0.032,0,0,0.61,0.5545,24.601,0.7384,14.5155,0.6306,0,21.5,0,22.1592,0,0,0,6.4297,0.0391,2.9,0.5533,0,8.7663,0,24.2124,0,17.0269,608.7401,0,2.4451,0,16.8258,113.6839,3.5547,4.6721,1.6981,448.7051,4.9426
21.07.2003,0,0.4,0,0,12.6087,0,0,1.25,0.034,0,0,0.85,0.5915,24.601,0.7384,17.1767,0.6765,0,21.75,0,22.8857,0,0,0,0,0.0438,2.9,0.5917,0,9.5398,0,24.4673,0,17.0269,652.8517,0,2.4451,0,17.2685,114.8681,3.7325,4.5887,1.778,477.7878,5.0198
28.07.2003,0.8916,0.41,0,0,12.1739,0,0,1.1667,0.032,0,0,0.77,0.536,25.585,0.6891,15.7251,0.6191,0,20.25,0,22.5225,0,0,0,0,0.0614,2.8,0.5917,0,9.0241,0,24.2124,0,16.3075,573.4509,0,2.4451,0,16.8258,113.6839,3.6732,5.0893,1.798,432.0864,5.097
04.08.2003,0,0.37,0,0,11.3043,0,0,1.0833,0.032,0,0,0.58,0.4806,23.8629,0.6891,13.5478,0.5331,0,19,0,21.0694,0,0,0,0,0.0521,2.75,0.5456,0,8.7663,0,22.1735,0,16.7871,573.4509,0,2.4451,0,15.7188,106.5787,3.4362,5.0058,1.778,415.4677,4.7109
11.08.2003,0,0.37,0,0,11.5217,0,0,1.1667,0.035,0,0,0.67,0.536,24.3549,0.7384,16.209,0.5847,0,20,0,21.7959,0,0,0,0,0.0559,2.8,0.5687,0,9.2819,0,23.9576,0,16.7871,569.0397,0,2.4451,0,16.1616,107.7629,3.4955,5.0058,1.778,432.0864,5.0198
18.08.2003,0,0.39,0,0,11.7391,0,0,1.1667,0.033,0,0,0.61,0.5176,25.093,0.7876,16.9347,0.5847,0,23.5,0,22.1592,0,0,0,0,0.054,3.05,0.584,0,9.6687,0,23.193,0,16.3075,577.862,0,2.4451,0,16.1616,112.4997,3.377,5.0058,1.798,432.0864,4.9426
25.08.2003,0,0,0,0,11.5217,0,0,1.0833,0.028,0,0,0.64,0.4621,25.585,0.7876,18.3863,0.6077,0,26.5,0,22.8857,0,0,0,0,0.054,3.05,0.6763,0,10.0554,0,22.9381,0,16.5473,564.6285,0,2.4451,0,15.7188,107.7629,3.377,4.9224,1.8179,448.7051,5.0198
01.09.2003,0,0.37,0,0,10.8696,0,0,1.0833,0,0,0,0.54,0.4898,23.8629,0.7876,16.209,0.5561,0,24,0,20.3429,0,0,0,0,0.0484,2.7,0.6609,0,9.9265,0,20.8992,0,16.5473,551.3951,0,2.3981,0,15.7188,100.6577,3.1993,5.0058,1.8779,452.8598,4.4792
08.09.2003,0,0.37,0,0,11.3043,0,0,1.0833,0.028,0,0,0.59,0.4806,23.3709,0.7384,17.6605,0.5962,0,25.5,0,21.0694,0,0,0,0,0.0484,2.7,0.6916,0,9.7976,0,21.6638,0,17.0269,582.2732,0,2.6332,0,15.4974,104.2103,3.377,0,2.0177,515.1799,5.0198
15.09.2003,0,0.36,0,0,11.7391,0,0,1,0.026,0,0,0.58,0.4898,25.093,0.7384,17.6605,0.5962,0,24.75,0,21.4327,0,0,0,0,0.0465,2.75,0.6916,0,9.7976,0,21.9186,0,17.0269,608.7401,0,2.7272,0,15.4974,103.0261,3.5547,0,1.8779,515.1799,5.097
22.09.2003,0,0.35,0,0,11.3043,0,0,1,0.025,0,0,0.61,0.5083,25.093,0.6891,17.6605,0.6191,0,25,0,21.7959,0,0,0,0,0.054,2.8,0.7377,0,9.7976,0,21.9186,0,17.2667,586.6843,0,2.7272,0,15.4974,117.2366,3.851,4.9224,1.9977,544.2627,5.1743
29.09.2003,0,0.38,0,0,11.3043,0,0,1.1667,0,0,0,0.64,0.536,24.601,0.6891,17.9024,0.6191,0,23.5,0,21.0694,0,0,0,0,0.054,2.8,0.7224,0,9.7976,0,22.1735,0,16.7871,613.1513,0,2.7272,0,15.4974,116.0524,3.851,4.7556,1.9977,544.2627,5.2225
06.10.2003,0,0.38,0,0,11.3043,0,0,1.1667,0.025,0,0,0.63,0.536,25.093,0.7384,17.1767,0.6191,0,25.5,0,19.9796,0,0,0,0,0.054,2.85,0.707,0,9.7976,0,21.9186,0,16.3075,617.5625,0,2.9153,0,15.4974,113.6839,3.7325,4.839,2.0177,577.5001,5.0618
13.10.2003,0,0.35,0,0,11.7391,0,0,1.0833,0.022,0,0,0.64,0.5545,26.569,0.7384,18.6282,0.6765,0,27.5,0,21.4327,0,0,0,0,0.054,2.85,0.83,0,9.7976,0,23.7027,0,16.5473,688.141,0,3.2445,0,15.7188,117.2366,3.9694,4.7556,2.0976,598.2734,5.3832
20.10.2003,0,0.35,0,0,11.3043,0,0,1.0833,0.022,0,0,0.61,0.5545,27.061,0.7384,17.6605,0.665,0,28,0,20.3429,0,0,0,0,0.054,2.85,0.7992,0,9.5398,0,22.6832,0,16.5473,666.0852,0,3.1504,0,15.4974,117.2366,3.9694,4.839,2.0177,606.5828,5.3028
27.10.2003,0,0.37,0,0,11.3043,0,0,1,0.021,0,0,0.54,0.536,26.569,0.6399,17.1767,0.6077,0,27.5,0,19.9796,0,0,0,0,0.0484,3.1,0.7839,0,8.7663,0,22.6832,0,16.3075,657.2629,0,3.1974,0,15.7188,117.2366,4.0879,4.6721,1.9977,602.4281,5.3028
03.11.2003,0,0.36,0,0,11.3043,0,0,1,0.023,0,0,0.59,0.5822,26.077,0.6891,16.9347,0.6535,0,28.5,0,19.6164,0,0,0,0,0.054,3.15,0.8914,0,9.5398,0,23.193,0,16.5473,714.608,0,3.1034,0,15.7188,123.1576,4.3842,4.7556,2.0377,648.1296,5.1421
10.11.2003,0,0.35,0,0,10.8696,0,0,1,0.02,0,0,0.53,0.5453,25.093,0.6399,16.9347,0.6191,0,26.5,0,19.6164,0,0,0,0,0.0484,3.15,0.8607,0,9.2819,0,22.9381,0,16.0676,723.4303,0,3.1034,0,15.276,127.8944,4.2064,4.7556,2.0577,681.367,5.1421
17.11.2003,0,0.35,0,0,11.087,0,0,1,0.018,0,0,0.47,0.5083,23.6169,0.6399,16.9347,0.6077,0,25.5,0,18.8898,0,0,0,0,0.0521,3.2,0.7839,0,9.153,0,21.6638,0,16.3075,683.7299,0,2.9153,0,15.276,118.4208,3.7917,4.6721,2.0377,610.7375,4.7404
24.11.2003,0,0.33,0,0,10.8696,0,0,1,0.018,0,0,0.44,0.5083,23.8629,0.5907,17.6605,0.5962,0,26.5,0,18.8898,0,0,0,0,0.0447,3.2,0.7839,0,9.0241,0,22.1735,0,16.3075,652.8517,0,2.9153,0,15.0546,118.4208,3.9102,4.1715,1.9977,635.6655,4.5797
01.12.2003,0,0.32,0,0,10.8696,0,0,0.9167,0.02,0,0,0.47,0.536,23.8629,0.5907,18.1444,0.6077,0,26.5,0,18.8898,0,0,0,0,0.0484,3.2,0.7992,0,8.7663,0,21.9186,0,16.3075,635.2071,0,2.9153,0,15.276,113.6839,3.7917,4.1715,1.9578,643.9749,4.3387
