"GOLL4 BS Equity";"";"";"GOAU4 BS Equity";"";"";"GFSA3 BS Equity";"";"";"OIBR4 BS Equity";"";"";"RUMO3 BS Equity";"";"";"ELET3 BS Equity";"";"";"POMO4 BS Equity";"";"";"ECOR3 BS Equity";"";"";"USIM5 BS Equity";"";"";"DTEX3 BS Equity";"";"";"ELET6 BS Equity";"";"";"MRVE3 BS Equity";"";"";"HGTX3 BS Equity";"";"";"BRAP4 BS Equity";"";"";"CSNA3 BS Equity";"";"";"CYRE3 BS Equity";"";"";"MRFG3 BS Equity";"";"";"CSAN3 BS Equity";"";"";"ENBR3 BS Equity";"";"";"SMLE3 BS Equity";"";"";"CESP6 BS Equity";"";"";"CPLE6 BS Equity";"";"";"BRPR3 BS Equity";"";"";"MULT3 BS Equity";"";"";"BRKM5 BS Equity";"";"";"ESTC3 BS Equity";"";"";"RENT3 BS Equity";"";"";"NATU3 BS Equity";"";"";"QUAL3 BS Equity";"";"";"GGBR4 BS Equity";"";"";"CPFE3 BS Equity";"";"";"SBSP3 BS Equity";"";"";"BRML3 BS Equity";"";"";"SANB11 BS Equity";"";"";"HYPE3 BS Equity";"";"";"CMIG4 BS Equity";"";"";"LAME4 BS Equity";"";"";"TBLE3 BS Equity";"";"";"TIMP3 BS Equity";"";"";"KLBN11 BS Equity";"";"";"SUZB5 BS Equity";"";"";"CTIP3 BS Equity";"";"";"PCAR4 BS Equity";"";"";"CRUZ3 BS Equity";"";"";"FIBR3 BS Equity";"";"";"BBDC3 BS Equity";"";"";"KROT3 BS Equity";"";"";"LREN3 BS Equity";"";"";"CCRO3 BS Equity";"";"";"VIVT4 BS Equity";"";"";"BBAS3 BS Equity";"";"";"EMBR3 BS Equity";"";"";"BVMF3 BS Equity";"";"";"VALE3 BS Equity";"";"";"BBSE3 BS Equity";"";"";"UGPA3 BS Equity";"";"";"JBSS3 BS Equity";"";"";"VALE5 BS Equity";"";"";"PETR3 BS Equity";"";"";"ITSA4 BS Equity";"";"";"CIEL3 BS Equity";"";"";"PETR4 BS Equity";"";"";"BRFS3 BS Equity";"";"";"BBDC4 BS Equity";"";"";"ABEV3 BS Equity";"";"";"ITUB4 BS Equity";"";""
"2012-07-13";"8,68";"";"2012-07-13";"21,64";"";"2012-07-13";"2,37";"";"2012-07-13";"87,287";"";"2012-07-13";"0";"";"2012-07-13";"13,6";"";"2012-07-13";"4,57";"";"2012-07-13";"15,5";"";"2012-07-13";"6,34";"";"2012-07-13";"8,851";"";"2012-07-13";"18,84";"";"2012-07-13";"10,08";"";"2012-07-13";"37,5";"";"2012-07-13";"32,44";"";"2012-07-13";"10,78";"";"2012-07-13";"13,824";"";"2012-07-13";"8,98";"";"2012-07-13";"27,457";"";"2012-07-13";"12,43";"";"2012-07-13";"0";"";"2012-07-13";"35,049";"";"2012-07-13";"42,02";"";"2012-07-13";"15,747";"";"2012-07-13";"49,2";"";"2012-07-13";"12,02";"";"2012-07-13";"8,283";"";"2012-07-13";"26,617";"";"2012-07-13";"45,35";"";"2012-07-13";"16,4";"";"2012-07-13";"17,46";"";"2012-07-13";"22,482";"";"2012-07-13";"25,423";"";"2012-07-13";"21,3";"";"2012-07-13";"12,667";"";"2012-07-13";"11,97";"";"2012-07-13";"20,747";"";"2012-07-13";"10,592";"";"2012-07-13";"36,3";"";"2012-07-13";"10";"";"2012-07-13";"0";"";"2012-07-13";"4,12";"";"2012-07-13";"25,645";"";"2012-07-13";"77,548";"";"2012-07-13";"28,666";"";"2012-07-13";"15,19";"";"2012-07-13";"18,712";"";"2012-07-13";"3,544";"";"2012-07-13";"53,7";"";"2012-07-13";"16,16";"";"2012-07-13";"48,7";"";"2012-07-13";"18,8";"";"2012-07-13";"12,4";"";"2012-07-13";"11,29";"";"2012-07-13";"40,23";"";"2012-07-13";"0";"";"2012-07-13";"47,05";"";"2012-07-13";"5,74";"";"2012-07-13";"39,32";"";"2012-07-13";"20,25";"";"2012-07-13";"6,387";"";"2012-07-13";"21,042";"";"2012-07-13";"19,55";"";"2012-07-13";"28,15";"";"2012-07-13";"22,598";"";"2012-07-13";"14,998";"";"2012-07-13";"21,901";""
"2012-07-20";"8,86";"";"2012-07-20";"22,04";"";"2012-07-20";"2,41";"";"2012-07-20";"87,653";"";"2012-07-20";"0";"";"2012-07-20";"13,75";"";"2012-07-20";"4,525";"";"2012-07-20";"15,95";"";"2012-07-20";"5,95";"";"2012-07-20";"9,215";"";"2012-07-20";"19,09";"";"2012-07-20";"10,32";"";"2012-07-20";"36,66";"";"2012-07-20";"31,37";"";"2012-07-20";"10,01";"";"2012-07-20";"14,162";"";"2012-07-20";"8,92";"";"2012-07-20";"27,573";"";"2012-07-20";"12,775";"";"2012-07-20";"0";"";"2012-07-20";"35,049";"";"2012-07-20";"40,88";"";"2012-07-20";"16,087";"";"2012-07-20";"52,09";"";"2012-07-20";"11,63";"";"2012-07-20";"8,433";"";"2012-07-20";"28,552";"";"2012-07-20";"47,84";"";"2012-07-20";"16,57";"";"2012-07-20";"17,66";"";"2012-07-20";"22,773";"";"2012-07-20";"26,733";"";"2012-07-20";"23,24";"";"2012-07-20";"12,578";"";"2012-07-20";"12,93";"";"2012-07-20";"21,142";"";"2012-07-20";"10,592";"";"2012-07-20";"35,8";"";"2012-07-20";"8,54";"";"2012-07-20";"0";"";"2012-07-20";"3,99";"";"2012-07-20";"25,045";"";"2012-07-20";"78,098";"";"2012-07-20";"29,056";"";"2012-07-20";"15,06";"";"2012-07-20";"19,152";"";"2012-07-20";"3,513";"";"2012-07-20";"54,9";"";"2012-07-20";"16,38";"";"2012-07-20";"47,1";"";"2012-07-20";"19,92";"";"2012-07-20";"12,96";"";"2012-07-20";"10,85";"";"2012-07-20";"38,59";"";"2012-07-20";"0";"";"2012-07-20";"46,19";"";"2012-07-20";"5,57";"";"2012-07-20";"37,88";"";"2012-07-20";"19,75";"";"2012-07-20";"6,519";"";"2012-07-20";"22,083";"";"2012-07-20";"19,18";"";"2012-07-20";"29";"";"2012-07-20";"23,129";"";"2012-07-20";"15,038";"";"2012-07-20";"22,577";""
"2012-07-27";"9,47";"";"2012-07-27";"23,03";"";"2012-07-27";"2,57";"";"2012-07-27";"90,581";"";"2012-07-27";"0";"";"2012-07-27";"13,96";"";"2012-07-27";"4,99";"";"2012-07-27";"16,64";"";"2012-07-27";"6,63";"";"2012-07-27";"9,917";"";"2012-07-27";"19,67";"";"2012-07-27";"10,91";"";"2012-07-27";"39,8";"";"2012-07-27";"30,4";"";"2012-07-27";"9,84";"";"2012-07-27";"14,896";"";"2012-07-27";"9,74";"";"2012-07-27";"28,584";"";"2012-07-27";"13,377";"";"2012-07-27";"0";"";"2012-07-27";"35,906";"";"2012-07-27";"41,45";"";"2012-07-27";"17,214";"";"2012-07-27";"52,1";"";"2012-07-27";"12,55";"";"2012-07-27";"8,367";"";"2012-07-27";"31,333";"";"2012-07-27";"51,3";"";"2012-07-27";"17,7";"";"2012-07-27";"18,28";"";"2012-07-27";"23,131";"";"2012-07-27";"28,287";"";"2012-07-27";"24,29";"";"2012-07-27";"13,796";"";"2012-07-27";"13,33";"";"2012-07-27";"21,607";"";"2012-07-27";"11,704";"";"2012-07-27";"37,5";"";"2012-07-27";"9,3";"";"2012-07-27";"0";"";"2012-07-27";"4,14";"";"2012-07-27";"25,685";"";"2012-07-27";"84,497";"";"2012-07-27";"30,996";"";"2012-07-27";"16,01";"";"2012-07-27";"19,508";"";"2012-07-27";"3,8";"";"2012-07-27";"60,43";"";"2012-07-27";"17,6";"";"2012-07-27";"47,82";"";"2012-07-27";"21,63";"";"2012-07-27";"12,97";"";"2012-07-27";"11,89";"";"2012-07-27";"37,55";"";"2012-07-27";"0";"";"2012-07-27";"48,14";"";"2012-07-27";"5,55";"";"2012-07-27";"36,8";"";"2012-07-27";"20,8";"";"2012-07-27";"7,121";"";"2012-07-27";"21,476";"";"2012-07-27";"20,17";"";"2012-07-27";"28,75";"";"2012-07-27";"23,712";"";"2012-07-27";"15,958";"";"2012-07-27";"24,343";""
"2012-08-03";"9,35";"";"2012-08-03";"23,62";"";"2012-08-03";"2,88";"";"2012-08-03";"83,902";"";"2012-08-03";"0";"";"2012-08-03";"14,45";"";"2012-08-03";"5";"";"2012-08-03";"17,1";"";"2012-08-03";"7,9";"";"2012-08-03";"10,554";"";"2012-08-03";"20,37";"";"2012-08-03";"10,72";"";"2012-08-03";"40,9";"";"2012-08-03";"30,08";"";"2012-08-03";"10,44";"";"2012-08-03";"16,038";"";"2012-08-03";"9,18";"";"2012-08-03";"27,323";"";"2012-08-03";"13,18";"";"2012-08-03";"0";"";"2012-08-03";"34,896";"";"2012-08-03";"42,88";"";"2012-08-03";"17,221";"";"2012-08-03";"52,4";"";"2012-08-03";"13,56";"";"2012-08-03";"8,663";"";"2012-08-03";"31,913";"";"2012-08-03";"52,67";"";"2012-08-03";"17,85";"";"2012-08-03";"18,9";"";"2012-08-03";"22,966";"";"2012-08-03";"28,867";"";"2012-08-03";"25,05";"";"2012-08-03";"14,169";"";"2012-08-03";"13,9";"";"2012-08-03";"21,514";"";"2012-08-03";"12,032";"";"2012-08-03";"35,6";"";"2012-08-03";"8,88";"";"2012-08-03";"0";"";"2012-08-03";"4,05";"";"2012-08-03";"24,795";"";"2012-08-03";"85,257";"";"2012-08-03";"28,946";"";"2012-08-03";"15,81";"";"2012-08-03";"20,091";"";"2012-08-03";"3,894";"";"2012-08-03";"62,25";"";"2012-08-03";"18,15";"";"2012-08-03";"48,92";"";"2012-08-03";"23,12";"";"2012-08-03";"12,57";"";"2012-08-03";"11,96";"";"2012-08-03";"37,3";"";"2012-08-03";"0";"";"2012-08-03";"48,3";"";"2012-08-03";"5,56";"";"2012-08-03";"36,5";"";"2012-08-03";"20,67";"";"2012-08-03";"7,15";"";"2012-08-03";"21,448";"";"2012-08-03";"19,94";"";"2012-08-03";"29,33";"";"2012-08-03";"24,462";"";"2012-08-03";"15,548";"";"2012-08-03";"24,305";""
"2012-08-10";"10,76";"";"2012-08-10";"24,8";"";"2012-08-10";"3,59";"";"2012-08-10";"86,006";"";"2012-08-10";"0";"";"2012-08-10";"15,2";"";"2012-08-10";"5,6";"";"2012-08-10";"16,62";"";"2012-08-10";"8,02";"";"2012-08-10";"10,86";"";"2012-08-10";"20,65";"";"2012-08-10";"11,42";"";"2012-08-10";"43,76";"";"2012-08-10";"31,19";"";"2012-08-10";"10,85";"";"2012-08-10";"17,21";"";"2012-08-10";"9,9";"";"2012-08-10";"28,316";"";"2012-08-10";"13,417";"";"2012-08-10";"0";"";"2012-08-10";"35,506";"";"2012-08-10";"44,2";"";"2012-08-10";"16,399";"";"2012-08-10";"52,19";"";"2012-08-10";"14,22";"";"2012-08-10";"9,767";"";"2012-08-10";"31,315";"";"2012-08-10";"52,45";"";"2012-08-10";"17,9";"";"2012-08-10";"19,7";"";"2012-08-10";"23,645";"";"2012-08-10";"29,927";"";"2012-08-10";"24,45";"";"2012-08-10";"13,956";"";"2012-08-10";"13,77";"";"2012-08-10";"21,935";"";"2012-08-10";"12,224";"";"2012-08-10";"36,71";"";"2012-08-10";"8,76";"";"2012-08-10";"0";"";"2012-08-10";"4,17";"";"2012-08-10";"24,446";"";"2012-08-10";"84,197";"";"2012-08-10";"27,976";"";"2012-08-10";"16";"";"2012-08-10";"21,212";"";"2012-08-10";"4";"";"2012-08-10";"65,45";"";"2012-08-10";"18,61";"";"2012-08-10";"50,64";"";"2012-08-10";"24,18";"";"2012-08-10";"13,25";"";"2012-08-10";"11,75";"";"2012-08-10";"38,58";"";"2012-08-10";"0";"";"2012-08-10";"46,32";"";"2012-08-10";"5,57";"";"2012-08-10";"37,66";"";"2012-08-10";"22,01";"";"2012-08-10";"7,466";"";"2012-08-10";"21,278";"";"2012-08-10";"21,07";"";"2012-08-10";"29,8";"";"2012-08-10";"25,871";"";"2012-08-10";"15,456";"";"2012-08-10";"25,68";""
"2012-08-17";"9,82";"";"2012-08-17";"25,68";"";"2012-08-17";"3,69";"";"2012-08-17";"78,687";"";"2012-08-17";"0";"";"2012-08-17";"15,35";"";"2012-08-17";"5,55";"";"2012-08-17";"16,5";"";"2012-08-17";"7,96";"";"2012-08-17";"10,289";"";"2012-08-17";"20,55";"";"2012-08-17";"12,02";"";"2012-08-17";"44,6";"";"2012-08-17";"28,69";"";"2012-08-17";"10,65";"";"2012-08-17";"17,081";"";"2012-08-17";"10,29";"";"2012-08-17";"28,862";"";"2012-08-17";"13,535";"";"2012-08-17";"0";"";"2012-08-17";"35,001";"";"2012-08-17";"40,7";"";"2012-08-17";"16,675";"";"2012-08-17";"51,2";"";"2012-08-17";"14,89";"";"2012-08-17";"9,967";"";"2012-08-17";"31,683";"";"2012-08-17";"51,63";"";"2012-08-17";"20,1";"";"2012-08-17";"20,33";"";"2012-08-17";"22,676";"";"2012-08-17";"30,54";"";"2012-08-17";"25,4";"";"2012-08-17";"14,658";"";"2012-08-17";"13,97";"";"2012-08-17";"21,574";"";"2012-08-17";"11,208";"";"2012-08-17";"35,76";"";"2012-08-17";"8,68";"";"2012-08-17";"0";"";"2012-08-17";"4,07";"";"2012-08-17";"25,795";"";"2012-08-17";"83,597";"";"2012-08-17";"27,256";"";"2012-08-17";"16,45";"";"2012-08-17";"21,288";"";"2012-08-17";"4,086";"";"2012-08-17";"65,5";"";"2012-08-17";"17,75";"";"2012-08-17";"49,5";"";"2012-08-17";"23,61";"";"2012-08-17";"13,7";"";"2012-08-17";"11,92";"";"2012-08-17";"35,65";"";"2012-08-17";"0";"";"2012-08-17";"44,51";"";"2012-08-17";"5,75";"";"2012-08-17";"34,91";"";"2012-08-17";"22,52";"";"2012-08-17";"7,517";"";"2012-08-17";"20,868";"";"2012-08-17";"21,55";"";"2012-08-17";"30,61";"";"2012-08-17";"26,348";"";"2012-08-17";"15,264";"";"2012-08-17";"26,041";""
"2012-08-24";"10,25";"";"2012-08-24";"23,72";"";"2012-08-24";"4,09";"";"2012-08-24";"76,124";"";"2012-08-24";"0";"";"2012-08-24";"15,1";"";"2012-08-24";"5,595";"";"2012-08-24";"16,33";"";"2012-08-24";"8,41";"";"2012-08-24";"10,413";"";"2012-08-24";"20,63";"";"2012-08-24";"11,39";"";"2012-08-24";"42,8";"";"2012-08-24";"27,51";"";"2012-08-24";"10,92";"";"2012-08-24";"16,386";"";"2012-08-24";"10,46";"";"2012-08-24";"30,329";"";"2012-08-24";"13,427";"";"2012-08-24";"0";"";"2012-08-24";"35,144";"";"2012-08-24";"40,3";"";"2012-08-24";"16,767";"";"2012-08-24";"52,3";"";"2012-08-24";"13,95";"";"2012-08-24";"10,367";"";"2012-08-24";"33,866";"";"2012-08-24";"52,47";"";"2012-08-24";"19,1";"";"2012-08-24";"18,79";"";"2012-08-24";"21,9";"";"2012-08-24";"30,45";"";"2012-08-24";"24,99";"";"2012-08-24";"14,249";"";"2012-08-24";"13,66";"";"2012-08-24";"20,802";"";"2012-08-24";"11,688";"";"2012-08-24";"35,8";"";"2012-08-24";"7,89";"";"2012-08-24";"0";"";"2012-08-24";"4,65";"";"2012-08-24";"26,895";"";"2012-08-24";"86,077";"";"2012-08-24";"27,137";"";"2012-08-24";"16,26";"";"2012-08-24";"20,856";"";"2012-08-24";"3,95";"";"2012-08-24";"65,05";"";"2012-08-24";"17,6";"";"2012-08-24";"45,84";"";"2012-08-24";"23,02";"";"2012-08-24";"13,59";"";"2012-08-24";"11,76";"";"2012-08-24";"34,53";"";"2012-08-24";"0";"";"2012-08-24";"44,8";"";"2012-08-24";"5,91";"";"2012-08-24";"33,92";"";"2012-08-24";"21,96";"";"2012-08-24";"7,348";"";"2012-08-24";"20,278";"";"2012-08-24";"21,23";"";"2012-08-24";"33,18";"";"2012-08-24";"25,795";"";"2012-08-24";"15,22";"";"2012-08-24";"25,552";""
"2012-08-31";"9,7";"";"2012-08-31";"22,22";"";"2012-08-31";"4,05";"";"2012-08-31";"75,927";"";"2012-08-31";"0";"";"2012-08-31";"13,02";"";"2012-08-31";"5,69";"";"2012-08-31";"16,85";"";"2012-08-31";"8,15";"";"2012-08-31";"10,091";"";"2012-08-31";"18,55";"";"2012-08-31";"11,78";"";"2012-08-31";"44,35";"";"2012-08-31";"26,5";"";"2012-08-31";"10";"";"2012-08-31";"16,396";"";"2012-08-31";"11,5";"";"2012-08-31";"30,239";"";"2012-08-31";"12,795";"";"2012-08-31";"0";"";"2012-08-31";"29,953";"";"2012-08-31";"36,39";"";"2012-08-31";"17,497";"";"2012-08-31";"51,9";"";"2012-08-31";"12,8";"";"2012-08-31";"10,5";"";"2012-08-31";"32,972";"";"2012-08-31";"50,9";"";"2012-08-31";"19,95";"";"2012-08-31";"17,95";"";"2012-08-31";"20,834";"";"2012-08-31";"28,6";"";"2012-08-31";"25,3";"";"2012-08-31";"13,867";"";"2012-08-31";"13,03";"";"2012-08-31";"18,968";"";"2012-08-31";"11,688";"";"2012-08-31";"33,76";"";"2012-08-31";"8,07";"";"2012-08-31";"0";"";"2012-08-31";"4,5";"";"2012-08-31";"26,095";"";"2012-08-31";"85,397";"";"2012-08-31";"27,207";"";"2012-08-31";"15,79";"";"2012-08-31";"20,53";"";"2012-08-31";"4,15";"";"2012-08-31";"66,92";"";"2012-08-31";"18,24";"";"2012-08-31";"44";"";"2012-08-31";"23,18";"";"2012-08-31";"14";"";"2012-08-31";"10,75";"";"2012-08-31";"33,78";"";"2012-08-31";"0";"";"2012-08-31";"43,4";"";"2012-08-31";"5,77";"";"2012-08-31";"33,18";"";"2012-08-31";"21,3";"";"2012-08-31";"6,864";"";"2012-08-31";"20,837";"";"2012-08-31";"20,75";"";"2012-08-31";"32,61";"";"2012-08-31";"25";"";"2012-08-31";"15,368";"";"2012-08-31";"23,817";""
"2012-09-07";"9,38";"";"2012-09-07";"24,16";"";"2012-09-07";"3,99";"";"2012-09-07";"77,207";"";"2012-09-07";"0";"";"2012-09-07";"13,05";"";"2012-09-07";"5,555";"";"2012-09-07";"17,21";"";"2012-09-07";"9,63";"";"2012-09-07";"10,231";"";"2012-09-07";"18,97";"";"2012-09-07";"11,7";"";"2012-09-07";"44,65";"";"2012-09-07";"27,28";"";"2012-09-07";"10,52";"";"2012-09-07";"16,962";"";"2012-09-07";"10,72";"";"2012-09-07";"31,268";"";"2012-09-07";"13,318";"";"2012-09-07";"0";"";"2012-09-07";"30,277";"";"2012-09-07";"35,85";"";"2012-09-07";"17,398";"";"2012-09-07";"53,5";"";"2012-09-07";"14,6";"";"2012-09-07";"11,05";"";"2012-09-07";"32,632";"";"2012-09-07";"52,4";"";"2012-09-07";"20,25";"";"2012-09-07";"19,27";"";"2012-09-07";"22,53";"";"2012-09-07";"29,7";"";"2012-09-07";"26,2";"";"2012-09-07";"14,071";"";"2012-09-07";"13,6";"";"2012-09-07";"19,691";"";"2012-09-07";"12,352";"";"2012-09-07";"34,4";"";"2012-09-07";"7,94";"";"2012-09-07";"0";"";"2012-09-07";"4,58";"";"2012-09-07";"25,535";"";"2012-09-07";"86,997";"";"2012-09-07";"27,256";"";"2012-09-07";"16";"";"2012-09-07";"20,682";"";"2012-09-07";"4,249";"";"2012-09-07";"69,91";"";"2012-09-07";"18,59";"";"2012-09-07";"45,8";"";"2012-09-07";"24,82";"";"2012-09-07";"13,75";"";"2012-09-07";"11,72";"";"2012-09-07";"34,52";"";"2012-09-07";"0";"";"2012-09-07";"45,1";"";"2012-09-07";"5,74";"";"2012-09-07";"34,09";"";"2012-09-07";"21,84";"";"2012-09-07";"7,04";"";"2012-09-07";"21,455";"";"2012-09-07";"21";"";"2012-09-07";"32,81";"";"2012-09-07";"25,477";"";"2012-09-07";"15,494";"";"2012-09-07";"24,343";""
"2012-09-14";"11,37";"";"2012-09-14";"26,21";"";"2012-09-14";"4,58";"";"2012-09-14";"81,737";"";"2012-09-14";"0";"";"2012-09-14";"12,4";"";"2012-09-14";"6,05";"";"2012-09-14";"16,6";"";"2012-09-14";"11,91";"";"2012-09-14";"11,107";"";"2012-09-14";"18,75";"";"2012-09-14";"11,91";"";"2012-09-14";"44,4";"";"2012-09-14";"30,49";"";"2012-09-14";"13,7";"";"2012-09-14";"17,051";"";"2012-09-14";"11,07";"";"2012-09-14";"31,581";"";"2012-09-14";"12,795";"";"2012-09-14";"0";"";"2012-09-14";"20,62";"";"2012-09-14";"32,65";"";"2012-09-14";"16,824";"";"2012-09-14";"56,15";"";"2012-09-14";"16,6";"";"2012-09-14";"11";"";"2012-09-14";"33,847";"";"2012-09-14";"52,6";"";"2012-09-14";"19,6";"";"2012-09-14";"20,71";"";"2012-09-14";"22,763";"";"2012-09-14";"26,297";"";"2012-09-14";"25,8";"";"2012-09-14";"15,049";"";"2012-09-14";"13,9";"";"2012-09-14";"14,644";"";"2012-09-14";"12,656";"";"2012-09-14";"30,7";"";"2012-09-14";"8,34";"";"2012-09-14";"0";"";"2012-09-14";"5,45";"";"2012-09-14";"26,595";"";"2012-09-14";"88,997";"";"2012-09-14";"26,887";"";"2012-09-14";"18,92";"";"2012-09-14";"21,674";"";"2012-09-14";"4,294";"";"2012-09-14";"72,59";"";"2012-09-14";"16,82";"";"2012-09-14";"45,89";"";"2012-09-14";"26,5";"";"2012-09-14";"14,34";"";"2012-09-14";"12,55";"";"2012-09-14";"38,65";"";"2012-09-14";"0";"";"2012-09-14";"45";"";"2012-09-14";"6,09";"";"2012-09-14";"37,7";"";"2012-09-14";"24,35";"";"2012-09-14";"7,554";"";"2012-09-14";"20,444";"";"2012-09-14";"23,3";"";"2012-09-14";"36,1";"";"2012-09-14";"27,053";"";"2012-09-14";"15,43";"";"2012-09-14";"26,221";""
"2012-09-21";"11,5";"";"2012-09-21";"25,76";"";"2012-09-21";"4,54";"";"2012-09-21";"79,866";"";"2012-09-21";"0";"";"2012-09-21";"12,08";"";"2012-09-21";"5,825";"";"2012-09-21";"17,29";"";"2012-09-21";"11,54";"";"2012-09-21";"10,744";"";"2012-09-21";"18,79";"";"2012-09-21";"11,81";"";"2012-09-21";"45,21";"";"2012-09-21";"29,77";"";"2012-09-21";"12,85";"";"2012-09-21";"17,826";"";"2012-09-21";"10,8";"";"2012-09-21";"32,226";"";"2012-09-21";"12,825";"";"2012-09-21";"0";"";"2012-09-21";"20,572";"";"2012-09-21";"32,52";"";"2012-09-21";"17,391";"";"2012-09-21";"59,1";"";"2012-09-21";"15,68";"";"2012-09-21";"10,967";"";"2012-09-21";"32,586";"";"2012-09-21";"55,2";"";"2012-09-21";"20";"";"2012-09-21";"20,14";"";"2012-09-21";"22,046";"";"2012-09-21";"25,483";"";"2012-09-21";"27,58";"";"2012-09-21";"14,72";"";"2012-09-21";"14,85";"";"2012-09-21";"14,266";"";"2012-09-21";"12,552";"";"2012-09-21";"32,5";"";"2012-09-21";"8,2";"";"2012-09-21";"0";"";"2012-09-21";"5,75";"";"2012-09-21";"26,735";"";"2012-09-21";"88,187";"";"2012-09-21";"27,456";"";"2012-09-21";"18,52";"";"2012-09-21";"21,97";"";"2012-09-21";"4,388";"";"2012-09-21";"72";"";"2012-09-21";"17,72";"";"2012-09-21";"44,64";"";"2012-09-21";"26,52";"";"2012-09-21";"13,75";"";"2012-09-21";"12,6";"";"2012-09-21";"37,62";"";"2012-09-21";"0";"";"2012-09-21";"45,68";"";"2012-09-21";"6,67";"";"2012-09-21";"36,7";"";"2012-09-21";"23,45";"";"2012-09-21";"7,275";"";"2012-09-21";"20,66";"";"2012-09-21";"22,7";"";"2012-09-21";"35,31";"";"2012-09-21";"26,97";"";"2012-09-21";"15,478";"";"2012-09-21";"25,282";""
"2012-09-28";"11,57";"";"2012-09-28";"24,43";"";"2012-09-28";"4,46";"";"2012-09-28";"80,26";"";"2012-09-28";"0";"";"2012-09-28";"12,1";"";"2012-09-28";"5,925";"";"2012-09-28";"17,65";"";"2012-09-28";"10,12";"";"2012-09-28";"10,983";"";"2012-09-28";"18,23";"";"2012-09-28";"12,13";"";"2012-09-28";"45,83";"";"2012-09-28";"28,14";"";"2012-09-28";"11,42";"";"2012-09-28";"17,28";"";"2012-09-28";"11,8";"";"2012-09-28";"33,129";"";"2012-09-28";"12,697";"";"2012-09-28";"0";"";"2012-09-28";"20,62";"";"2012-09-28";"33,1";"";"2012-09-28";"18,737";"";"2012-09-28";"59,69";"";"2012-09-28";"14,27";"";"2012-09-28";"11,333";"";"2012-09-28";"32,788";"";"2012-09-28";"55,25";"";"2012-09-28";"19,8";"";"2012-09-28";"19,28";"";"2012-09-28";"21,697";"";"2012-09-28";"27,663";"";"2012-09-28";"28,15";"";"2012-09-28";"13,173";"";"2012-09-28";"14,89";"";"2012-09-28";"13,456";"";"2012-09-28";"12,696";"";"2012-09-28";"32";"";"2012-09-28";"7,83";"";"2012-09-28";"0";"";"2012-09-28";"5,33";"";"2012-09-28";"26,595";"";"2012-09-28";"90,547";"";"2012-09-28";"27,496";"";"2012-09-28";"18,43";"";"2012-09-28";"20,22";"";"2012-09-28";"4,338";"";"2012-09-28";"67,9";"";"2012-09-28";"18,35";"";"2012-09-28";"44,29";"";"2012-09-28";"24,8";"";"2012-09-28";"13,61";"";"2012-09-28";"12,25";"";"2012-09-28";"36,49";"";"2012-09-28";"0";"";"2012-09-28";"45,61";"";"2012-09-28";"6,72";"";"2012-09-28";"35,27";"";"2012-09-28";"23,3";"";"2012-09-28";"6,629";"";"2012-09-28";"17,566";"";"2012-09-28";"22,37";"";"2012-09-28";"35,01";"";"2012-09-28";"24,674";"";"2012-09-28";"15,536";"";"2012-09-28";"22,983";""
"2012-10-05";"11,24";"";"2012-10-05";"23,9";"";"2012-10-05";"3,9";"";"2012-10-05";"83,706";"";"2012-10-05";"0";"";"2012-10-05";"11,88";"";"2012-10-05";"5,925";"";"2012-10-05";"18,15";"";"2012-10-05";"10,16";"";"2012-10-05";"11,38";"";"2012-10-05";"17,3";"";"2012-10-05";"12,59";"";"2012-10-05";"46";"";"2012-10-05";"28,05";"";"2012-10-05";"11,05";"";"2012-10-05";"17,975";"";"2012-10-05";"12,03";"";"2012-10-05";"33,505";"";"2012-10-05";"12,085";"";"2012-10-05";"0";"";"2012-10-05";"18,639";"";"2012-10-05";"31,75";"";"2012-10-05";"18,843";"";"2012-10-05";"60,33";"";"2012-10-05";"14,19";"";"2012-10-05";"12,033";"";"2012-10-05";"32,604";"";"2012-10-05";"55,68";"";"2012-10-05";"19,45";"";"2012-10-05";"18,74";"";"2012-10-05";"21,513";"";"2012-10-05";"30,167";"";"2012-10-05";"28,46";"";"2012-10-05";"13,36";"";"2012-10-05";"15,59";"";"2012-10-05";"13,428";"";"2012-10-05";"13,56";"";"2012-10-05";"32";"";"2012-10-05";"7,43";"";"2012-10-05";"0";"";"2012-10-05";"5,28";"";"2012-10-05";"26,145";"";"2012-10-05";"94,497";"";"2012-10-05";"27,976";"";"2012-10-05";"18,35";"";"2012-10-05";"20,038";"";"2012-10-05";"4,613";"";"2012-10-05";"73,46";"";"2012-10-05";"18,24";"";"2012-10-05";"45,55";"";"2012-10-05";"23,5";"";"2012-10-05";"13,6";"";"2012-10-05";"12,4";"";"2012-10-05";"35,91";"";"2012-10-05";"0";"";"2012-10-05";"46,2";"";"2012-10-05";"6,59";"";"2012-10-05";"34,98";"";"2012-10-05";"23,1";"";"2012-10-05";"6,673";"";"2012-10-05";"18,403";"";"2012-10-05";"22,25";"";"2012-10-05";"36,75";"";"2012-10-05";"24,508";"";"2012-10-05";"16,384";"";"2012-10-05";"23,133";""
