"HEXW IN Equity";"";"";"FAG IN Equity";"";"";"FORH IN Equity";"";"";"TPW IN Equity";"";"";"TGBL IN Equity";"";"";"TRCL IN Equity";"";"";"NTCPH IN Equity";"";"";"TI IN Equity";"";"";"GFLC IN Equity";"";"";"PEPL IN Equity";"";"";"SI IN Equity";"";"";"HWA IN Equity";"";"";"WLSI IN Equity";"";"";"IRB IN Equity";"";"";"ADE IN Equity";"";"";"RCAPT IN Equity";"";"";"WHIRL IN Equity";"";"";"AIAE IN Equity";"";"";"INXW IN Equity";"";"";"NACL IN Equity";"";"";"VOLT IN Equity";"";"";"GPPV IN Equity";"";"";"APTY IN Equity";"";"";"BIOS IN Equity";"";"";"CIFC IN Equity";"";"";"SPADV IN Equity";"";"";"MPHL IN Equity";"";"";"BOI IN Equity";"";"";"RELI IN Equity";"";"";"GRHF IN Equity";"";"";"MACA IN Equity";"";"";"IDBI IN Equity";"";"";"SANL IN Equity";"";"";"MRPL IN Equity";"";"";"INFOE IN Equity";"";"";"PI IN Equity";"";"";"SJVN IN Equity";"";"";"TTCH IN Equity";"";"";"IPCA IN Equity";"";"";"UNBK IN Equity";"";"";"FB IN Equity";"";"";"CRG IN Equity";"";"";"RPWR IN Equity";"";"";"TVSL IN Equity";"";"";"BOOT IN Equity";"";"";"SUEL IN Equity";"";"";"PFIZ IN Equity";"";"";"TCOM IN Equity";"";"";"JUBI IN Equity";"";"";"LTFH IN Equity";"";"";"DITV IN Equity";"";"";"SCUF IN Equity";"";"";"CBOI IN Equity";"";"";"JSW IN Equity";"";"";"NBCC IN Equity";"";"";"TMX IN Equity";"";"";"MTCL IN Equity";"";"";"3M IN Equity";"";"";"GDSP IN Equity";"";"";"WIL IN Equity";"";"";"NLC IN Equity";"";"";"EXID IN Equity";"";"";"ATD IN Equity";"";"";"MAX IN Equity";"";"";"PLNG IN Equity";"";"";"CRISIL IN Equity";"";"";"AJP IN Equity";"";"";"CBK IN Equity";"";"";"KNPL IN Equity";"";"";"ALPM IN Equity";"";"";"SUNTV IN Equity";"";"";"BYRCS IN Equity";"";"";"MMFS IN Equity";"";"";"RJEX IN Equity";"";"";"WPL IN Equity";"";"";"BRGR IN Equity";"";"";"RCOM IN Equity";"";"";"VED LN Equity";"";"";"HNDL IN Equity";"";"";"GILL IN Equity";"";"";"PAG IN Equity";"";"";"TPWR IN Equity";"";"";"PIEL IN Equity";"";"";"HAVL IN Equity";"";"";"SUF IN Equity";"";"";"AMRJ IN Equity";"";"";"MRF IN Equity";"";"";"BDE IN Equity";"";"";"BJHI IN Equity";"";"";"NHPC IN Equity";"";"";"APHS IN Equity";"";"";"SAIL IN Equity";"";"";"DLFU IN Equity";"";"";"SHTF IN Equity";"";"";"PG IN Equity";"";"";"IDFC IN Equity";"";"";"IDFC/F IN Equity";"";"";"LICHF IN Equity";"";"";"CSTRL IN Equity";"";"";"TATA IN Equity";"";"";"JSTL IN Equity";"";"";"UBBL IN Equity";"";"";"UPLL IN Equity";"";"";"PNB IN Equity";"";"";"AL IN Equity";"";"";"ABB IN Equity";"";"";"RECL IN Equity";"";"";"ACC IN Equity";"";"";"IHFL IN Equity";"";"";"BHFC IN Equity";"";"";"ABNL IN Equity";"";"";"CLGT IN Equity";"";"";"SKB IN Equity";"";"";"MRCO IN Equity";"";"";"BHE IN Equity";"";"";"HPCL IN Equity";"";"";"PNB/F IN Equity";"";"";"BAF IN Equity";"";"";"CAIR IN Equity";"";"";"OINL IN Equity";"";"";"TRP IN Equity";"";"";"YES IN Equity";"";"";"HMN IN Equity";"";"";"VEDL IN Equity";"";"";"BJFIN IN Equity";"";"";"ESOIL IN Equity";"";"";"CCRI IN Equity";"";"";"PIDI IN Equity";"";"";"GLXO IN Equity";"";"";"TTAN IN Equity";"";"";"TTAN/F IN Equity";"";"";"KKC IN Equity";"";"";"POWF IN Equity";"";"";"DIVI IN Equity";"";"";"GNP IN Equity";"";"";"GRASIM IN Equity";"";"";"ACEM IN Equity";"";"";"GRASIM/F IN Equity";"";"";"OFSS IN Equity";"";"";"Z IN Equity";"";"";"BRIT IN Equity";"";"";"BOB IN Equity";"";"";"GAIL IN Equity";"";"";"MSS IN Equity";"";"";"CDH IN Equity";"";"";"SRCM IN Equity";"";"";"NMDC IN Equity";"";"";"ARBP IN Equity";"";"";"SIEM IN Equity";"";"";"HMCL IN Equity";"";"";"GCPL IN Equity";"";"";"UNSP IN Equity";"";"";"IIB/F IN Equity";"";"";"IIB IN Equity";"";"";"DABUR IN Equity";"";"";"EIM IN Equity";"";"";"BHEL IN Equity";"";"";"TECHM IN Equity";"";"";"CIPLA IN Equity";"";"";"HZ IN Equity";"";"";"IDEA IN Equity";"";"";"NEST IN Equity";"";"";"BPCL IN Equity";"";"";"BJAUT IN Equity";"";"";"PWGR IN Equity";"";"";"PWGR/F IN Equity";"";"";"ADSEZ IN Equity";"";"";"MM IN Equity";"";"";"BOS IN Equity";"";"";"DRRD IN Equity";"";"";"APNT IN Equity";"";"";"BHIN IN Equity";"";"";"UTCEM IN Equity";"";"";"LPC IN Equity";"";"";"NTPC IN Equity";"";"";"IOCL IN Equity";"";"";"TTMT IN Equity";"";"";"TTMT/A IN Equity";"";"";"KMB IN Equity";"";"";"KMB/F IN Equity";"";"";"AXSB IN Equity";"";"";"MSIL IN Equity";"";"";"MSIL/F IN Equity";"";"";"HCLT IN Equity";"";"";"BHARTI IN Equity";"";"";"WPRO IN Equity";"";"";"LT IN Equity";"";"";"ICICIBC IN Equity";"";"";"SBIN IN Equity";"";"";"HDFC IN Equity";"";"";"HUVR IN Equity";"";"";"ONGC IN Equity";"";"";"SUNP IN Equity";"";"";"COAL IN Equity";"";"";"HDFCB IN Equity";"";"";"INFO IN Equity";"";"";"ITC IN Equity";"";"";"RIL IN Equity";"";"";"HDFCB/F IN Equity";"";"";"TCS IN Equity";"";""
"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";"";"Date";"PX_LAST";""
"2011-12-04";"83,9";"";"2011-12-04";"1160,9";"";"2011-12-04";"115,25";"";"2011-12-04";"201,95";"";"2011-12-04";"91,75";"";"2011-12-04";"115,55";"";"2011-12-04";"228,2";"";"2011-12-04";"126,1";"";"2011-12-04";"439,1";"";"2011-12-04";"79,85";"";"2011-12-04";"178,4";"";"2011-12-04";"1980,8";"";"2011-12-04";"26,9";"";"2011-12-04";"152,2";"";"2011-12-04";"67,79";"";"2011-12-04";"298,7";"";"2011-12-04";"183,1";"";"2011-12-04";"294,7";"";"2011-12-04";"0";"";"2011-12-04";"54,75";"";"2011-12-04";"91,89";"";"2011-12-04";"59,5";"";"2011-12-04";"66,3";"";"2011-12-04";"321,43";"";"2011-12-04";"138,8";"";"2011-12-04";"72,7";"";"2011-12-04";"315,25";"";"2011-12-04";"340,55";"";"2011-12-04";"413,4";"";"2011-12-04";"53,09";"";"2011-12-04";"58,8";"";"2011-12-04";"97,4";"";"2011-12-04";"2232,11";"";"2011-12-04";"62";"";"2011-12-04";"323,27";"";"2011-12-04";"106,02";"";"2011-12-04";"20,75";"";"2011-12-04";"351,07";"";"2011-12-04";"265";"";"2011-12-04";"223,75";"";"2011-12-04";"39,64";"";"2011-12-04";"132,25";"";"2011-12-04";"90,15";"";"2011-12-04";"58,95";"";"2011-12-04";"1469,45";"";"2011-12-04";"23,8";"";"2011-12-04";"1141,4";"";"2011-12-04";"196,8";"";"2011-12-04";"830,4";"";"2011-12-04";"46,35";"";"2011-12-04";"68,3";"";"2011-12-04";"505";"";"2011-12-04";"92,85";"";"2011-12-04";"44,9";"";"2011-12-04";"0";"";"2011-12-04";"469,95";"";"2011-12-04";"204,66";"";"2011-12-04";"3835,65";"";"2011-12-04";"198,09";"";"2011-12-04";"1281,05";"";"2011-12-04";"75,85";"";"2011-12-04";"118,15";"";"2011-12-04";"208,95";"";"2011-12-04";"166,9";"";"2011-12-04";"164,75";"";"2011-12-04";"887,79";"";"2011-12-04";"46,02";"";"2011-12-04";"443,6";"";"2011-12-04";"86,78";"";"2011-12-04";"42,25";"";"2011-12-04";"281,6";"";"2011-12-04";"784,95";"";"2011-12-04";"133,52";"";"2011-12-04";"135,4";"";"2011-12-04";"422,05";"";"2011-12-04";"50,53";"";"2011-12-04";"77,35";"";"2011-12-04";"1086";"";"2011-12-04";"135,4";"";"2011-12-04";"1996,4";"";"2011-12-04";"2548,7";"";"2011-12-04";"94,19";"";"2011-12-04";"368,3";"";"2011-12-04";"85,1";"";"2011-12-04";"266,73";"";"2011-12-04";"111,15";"";"2011-12-04";"7392,15";"";"2011-12-04";"1430,05";"";"2011-12-04";"709,1";"";"2011-12-04";"22,85";"";"2011-12-04";"668,6";"";"2011-12-04";"87,15";"";"2011-12-04";"223,45";"";"2011-12-04";"541,75";"";"2011-12-04";"1889,45";"";"2011-12-04";"115,45";"";"2011-12-04";"0";"";"2011-12-04";"233,65";"";"2011-12-04";"207,95";"";"2011-12-04";"419,1";"";"2011-12-04";"636,75";"";"2011-12-04";"399,95";"";"2011-12-04";"137,2";"";"2011-12-04";"183,27";"";"2011-12-04";"25";"";"2011-12-04";"618,75";"";"2011-12-04";"198,5";"";"2011-12-04";"1214";"";"2011-12-04";"0";"";"2011-12-04";"269,95";"";"2011-12-04";"914,35";"";"2011-12-04";"1000,85";"";"2011-12-04";"2488,65";"";"2011-12-04";"143,04";"";"2011-12-04";"1505,9";"";"2011-12-04";"291,8";"";"2011-12-04";"184";"";"2011-12-04";"630,41";"";"2011-12-04";"317,15";"";"2011-12-04";"457,12";"";"2011-12-04";"275,3";"";"2011-12-04";"290,2";"";"2011-12-04";"263,14";"";"2011-12-04";"190,25";"";"2011-12-04";"439,46";"";"2011-12-04";"70,65";"";"2011-12-04";"609,6";"";"2011-12-04";"156,85";"";"2011-12-04";"1925,7";"";"2011-12-04";"191,45";"";"2011-12-04";"186,1";"";"2011-12-04";"358,25";"";"2011-12-04";"180,45";"";"2011-12-04";"763,5";"";"2011-12-04";"317,85";"";"2011-12-04";"2451,35";"";"2011-12-04";"160,6";"";"2011-12-04";"2550";"";"2011-12-04";"2046,45";"";"2011-12-04";"126,9";"";"2011-12-04";"465,05";"";"2011-12-04";"146,16";"";"2011-12-04";"398,45";"";"2011-12-04";"45,44";"";"2011-12-04";"700,05";"";"2011-12-04";"2131,55";"";"2011-12-04";"189,95";"";"2011-12-04";"46,35";"";"2011-12-04";"723,45";"";"2011-12-04";"2080,95";"";"2011-12-04";"396,5";"";"2011-12-04";"714,25";"";"2011-12-04";"278,75";"";"2011-12-04";"274,8";"";"2011-12-04";"95,4";"";"2011-12-04";"1576,6";"";"2011-12-04";"282,65";"";"2011-12-04";"144,53";"";"2011-12-04";"331";"";"2011-12-04";"125,9";"";"2011-12-04";"96,95";"";"2011-12-04";"4222,7";"";"2011-12-04";"278,75";"";"2011-12-04";"1714,55";"";"2011-12-04";"103,4";"";"2011-12-04";"0";"";"2011-12-04";"130,3";"";"2011-12-04";"749,12";"";"2011-12-04";"7025,55";"";"2011-12-04";"1577,4";"";"2011-12-04";"285,84";"";"2011-12-04";"0";"";"2011-12-04";"1176,7";"";"2011-12-04";"470,05";"";"2011-12-04";"171,19";"";"2011-12-04";"267,7";"";"2011-12-04";"189,86";"";"2011-12-04";"100,1";"";"2011-12-04";"247,93";"";"2011-12-04";"239,07";"";"2011-12-04";"201,19";"";"2011-12-04";"992,35";"";"2011-12-04";"0";"";"2011-12-04";"206,79";"";"2011-12-04";"390,6";"";"2011-12-04";"349,44";"";"2011-12-04";"873,53";"";"2011-12-04";"157,54";"";"2011-12-04";"188,69";"";"2011-12-04";"667,6";"";"2011-12-04";"389,12";"";"2011-12-04";"268,1";"";"2011-12-04";"266,57";"";"2011-12-04";"334,65";"";"2011-12-04";"466";"";"2011-12-04";"670,67";"";"2011-12-04";"206,5";"";"2011-12-04";"812,05";"";"2011-12-04";"453,45";"";"2011-12-04";"1152,5";""
"2011-12-11";"83,8";"";"2011-12-11";"1164,43";"";"2011-12-11";"112,05";"";"2011-12-11";"198,55";"";"2011-12-11";"89,7";"";"2011-12-11";"115,75";"";"2011-12-11";"247,95";"";"2011-12-11";"121,25";"";"2011-12-11";"402,5";"";"2011-12-11";"77,6";"";"2011-12-11";"176,5";"";"2011-12-11";"1888,5";"";"2011-12-11";"25,95";"";"2011-12-11";"148,6";"";"2011-12-11";"64,97";"";"2011-12-11";"290,79";"";"2011-12-11";"169,25";"";"2011-12-11";"290";"";"2011-12-11";"0";"";"2011-12-11";"51,05";"";"2011-12-11";"87,64";"";"2011-12-11";"54,95";"";"2011-12-11";"65,4";"";"2011-12-11";"311,02";"";"2011-12-11";"133,75";"";"2011-12-11";"73,78";"";"2011-12-11";"324,65";"";"2011-12-11";"336,75";"";"2011-12-11";"387,9";"";"2011-12-11";"53,03";"";"2011-12-11";"57,25";"";"2011-12-11";"92,8";"";"2011-12-11";"2195,08";"";"2011-12-11";"60,05";"";"2011-12-11";"319,35";"";"2011-12-11";"110,04";"";"2011-12-11";"20,6";"";"2011-12-11";"350,03";"";"2011-12-11";"261,05";"";"2011-12-11";"213,95";"";"2011-12-11";"38,9";"";"2011-12-11";"125,1";"";"2011-12-11";"84,45";"";"2011-12-11";"55,9";"";"2011-12-11";"1474,1";"";"2011-12-11";"22,4";"";"2011-12-11";"1131,14";"";"2011-12-11";"190,5";"";"2011-12-11";"772,65";"";"2011-12-11";"45,55";"";"2011-12-11";"61";"";"2011-12-11";"500";"";"2011-12-11";"90,1";"";"2011-12-11";"43,25";"";"2011-12-11";"0";"";"2011-12-11";"455";"";"2011-12-11";"202,92";"";"2011-12-11";"3646,9";"";"2011-12-11";"197,14";"";"2011-12-11";"1277,5";"";"2011-12-11";"73,7";"";"2011-12-11";"119";"";"2011-12-11";"201,05";"";"2011-12-11";"167,35";"";"2011-12-11";"158,9";"";"2011-12-11";"864,42";"";"2011-12-11";"44,54";"";"2011-12-11";"433";"";"2011-12-11";"87,58";"";"2011-12-11";"39,4";"";"2011-12-11";"282,1";"";"2011-12-11";"771";"";"2011-12-11";"133,6";"";"2011-12-11";"138,4";"";"2011-12-11";"403,4";"";"2011-12-11";"49,43";"";"2011-12-11";"76,05";"";"2011-12-11";"1112";"";"2011-12-11";"132,15";"";"2011-12-11";"1964,2";"";"2011-12-11";"2655,25";"";"2011-12-11";"91,87";"";"2011-12-11";"379,8";"";"2011-12-11";"86,98";"";"2011-12-11";"267,8";"";"2011-12-11";"107,55";"";"2011-12-11";"7234,4";"";"2011-12-11";"1502,4";"";"2011-12-11";"701,45";"";"2011-12-11";"21,95";"";"2011-12-11";"627,05";"";"2011-12-11";"83";"";"2011-12-11";"213,85";"";"2011-12-11";"530,1";"";"2011-12-11";"1868,85";"";"2011-12-11";"109,65";"";"2011-12-11";"0";"";"2011-12-11";"228,56";"";"2011-12-11";"197,68";"";"2011-12-11";"397,55";"";"2011-12-11";"586,3";"";"2011-12-11";"456,8";"";"2011-12-11";"132,5";"";"2011-12-11";"185,4";"";"2011-12-11";"25,5";"";"2011-12-11";"605,55";"";"2011-12-11";"184,7";"";"2011-12-11";"1163,8";"";"2011-12-11";"0";"";"2011-12-11";"263,25";"";"2011-12-11";"917,65";"";"2011-12-11";"999,75";"";"2011-12-11";"2575,85";"";"2011-12-11";"139,41";"";"2011-12-11";"1529,85";"";"2011-12-11";"294,65";"";"2011-12-11";"190";"";"2011-12-11";"644,11";"";"2011-12-11";"306,65";"";"2011-12-11";"476,06";"";"2011-12-11";"271,87";"";"2011-12-11";"286,55";"";"2011-12-11";"257,78";"";"2011-12-11";"174,6";"";"2011-12-11";"417,11";"";"2011-12-11";"67";"";"2011-12-11";"599,33";"";"2011-12-11";"148,85";"";"2011-12-11";"1863,15";"";"2011-12-11";"185,1";"";"2011-12-11";"182,8";"";"2011-12-11";"336,55";"";"2011-12-11";"162,45";"";"2011-12-11";"729,4";"";"2011-12-11";"304,7";"";"2011-12-11";"2411,75";"";"2011-12-11";"159,6";"";"2011-12-11";"2480";"";"2011-12-11";"1955,55";"";"2011-12-11";"124,2";"";"2011-12-11";"457,2";"";"2011-12-11";"145,22";"";"2011-12-11";"392,55";"";"2011-12-11";"45,04";"";"2011-12-11";"696";"";"2011-12-11";"2079,9";"";"2011-12-11";"176,85";"";"2011-12-11";"44,88";"";"2011-12-11";"690,65";"";"2011-12-11";"2033,4";"";"2011-12-11";"387,75";"";"2011-12-11";"717,75";"";"2011-12-11";"260";"";"2011-12-11";"260,4";"";"2011-12-11";"95,5";"";"2011-12-11";"1556,7";"";"2011-12-11";"263,75";"";"2011-12-11";"139,66";"";"2011-12-11";"325,65";"";"2011-12-11";"123,8";"";"2011-12-11";"86,35";"";"2011-12-11";"4190,55";"";"2011-12-11";"277,25";"";"2011-12-11";"1670,35";"";"2011-12-11";"98,55";"";"2011-12-11";"0";"";"2011-12-11";"127,3";"";"2011-12-11";"702,56";"";"2011-12-11";"6875,65";"";"2011-12-11";"1572,45";"";"2011-12-11";"283,02";"";"2011-12-11";"0";"";"2011-12-11";"1208,15";"";"2011-12-11";"441,35";"";"2011-12-11";"164,5";"";"2011-12-11";"270,1";"";"2011-12-11";"181,06";"";"2011-12-11";"94,36";"";"2011-12-11";"244,45";"";"2011-12-11";"241,8";"";"2011-12-11";"198,38";"";"2011-12-11";"985,8";"";"2011-12-11";"0";"";"2011-12-11";"202,3";"";"2011-12-11";"358,7";"";"2011-12-11";"361,17";"";"2011-12-11";"817,9";"";"2011-12-11";"146,23";"";"2011-12-11";"186,56";"";"2011-12-11";"655,4";"";"2011-12-11";"380,05";"";"2011-12-11";"261,4";"";"2011-12-11";"256,45";"";"2011-12-11";"316,05";"";"2011-12-11";"443,75";"";"2011-12-11";"674,69";"";"2011-12-11";"197,15";"";"2011-12-11";"755,7";"";"2011-12-11";"453,9";"";"2011-12-11";"1147,02";""
