"";"Koef";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity"
"2006-11-30";20,7754546087627;-0,102163114677788;NA;NA;-0,0897358873507129;NA;NA;NA;0,223173728715072;NA;0,214687175660795;-0,166078283211323;-0,18921637449113;NA;-0,202752489992784;-0,167807012594529;0,204628412344931;NA;0,0287472017242015;0,328763481555;-0,0822468376817323
"2006-12-29";18,89955403012;-0,0194320066639041;0,134658300057228;NA;-0,313378339513346;NA;NA;NA;0,120780023181579;NA;0,111153723395578;-0,255397015919636;-0,110011753753815;NA;-0,111702699677266;-0,00273700092645316;0,633407953365616;NA;-0,0398848278418862;-0,00158258382297684;-0,145873771880718
"2007-01-31";16,459135746847;-0,016772751397724;-0,171643009847803;NA;0,18564145375005;NA;NA;NA;0,0734006224567176;NA;0,202967433939939;-0,153366919258582;-0,192299221460356;NA;0,0641806551363513;-0,174878753999353;0,473809834716943;NA;-0,130508278333703;-0,0731456319708686;-0,0873854337316098
"2007-02-28";13,4683781423731;-0,0159511725441854;-0,208042680188943;NA;0,176807779888912;NA;NA;NA;0,112780994022971;NA;0,0519726889441915;0,0877690082331645;-0,146680114665994;NA;0,11096954096699;-0,184539084769954;0,459699987943771;NA;-0,154073648045525;-0,121238239779306;-0,169475060006093
"2007-03-30";15,4324364605684;-0,145307108080817;-0,145529894362687;NA;0,279644964148346;NA;NA;NA;0,150261058013539;NA;0,0870878151522772;0,158370196677489;-0,0426582168764741;NA;0,169326838995888;-0,246197178913657;-0,0363613314706688;0,155309127012461;-0,0622171714908746;-0,166324871538082;-0,155404227266739
"2007-04-28";23,5863987062339;-0,347776459676429;-0,125963772552588;NA;-0,0558153859668991;NA;NA;NA;0,124780755821792;NA;-0,0449422678107064;0,0303415701613329;0,0585045410527333;NA;0,339629346881365;0,054913023404722;0,231464623983201;0,160366138694854;-0,0916606614842307;-0,12557844767269;-0,208263004836456
"2007-05-31";40,4786412053223;-0,245945767139001;-0,195401672136601;NA;-0,152261372151239;NA;NA;NA;0,141925623176582;NA;0,220918874718667;0,0134326143002458;0,118069760417461;NA;0,278035030916682;-0,128214584958804;-0,00596622138371613;0,227618096470362;-0,0262586359793896;-0,0502066565476573;-0,195745089703593
"2007-06-29";37,3288058708045;-0,0398865259002986;-0,257491023164903;NA;0,0566461739780398;NA;NA;NA;0,10642080593353;NA;0,0574135774270512;0,0629978770776674;-0,0270458832561432;NA;0,062509567029478;-0,33398237019202;0,274492206186718;0,355653282966305;-0,260769748026933;-0,0808244494597021;0,0238665094012101
"2007-07-31";24,688170292035;0,0960430865968703;-0,0823840000720233;NA;-0,184157269942125;NA;NA;NA;0,192696485652544;NA;0,0288403664336547;0,447824440996746;0,000432572096123372;NA;-0,149948222220413;-0,327559629455498;-0,0230177917209474;0,191805165021792;-0,0753632353725479;-0,157569851216445;0,042357883202269
"2007-08-31";22,520390344095;-0,101143883192882;-0,0685437712820936;NA;0,0126889617868517;NA;NA;NA;0,137728013589928;NA;0,0981979340084663;0,350512677253291;0,0738292359363078;-0,382010898634275;-0,17257266875259;0,0880920518520068;-0,034257644438362;0,170836079727414;-0,1602146382446;-0,0812564954551969;0,0681150458457341
"2007-09-28";19,8827294926521;-0,0990215155481659;-0,115959657709854;NA;-0,0458169236685889;-0,00967406659585405;NA;NA;0,0471965390306495;NA;0,0633358431572719;0,456199023267337;0,122591902917213;-0,326926069601511;-0,196132656007381;0,175060694805393;-0,058173525080987;0,135615996822136;-0,0318624773694782;-0,0479833560599975;-0,0684497523581824
