"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"AR1";"C";"O";"S";"P1";"P2";"mean";"sd";"zstat"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-03-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-04-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-05-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-06-30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-07-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-08-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-09-29";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-10-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-11-30";-0,00900864513690995;-0,720683237217109;NA;-0,140662139213267;NA;NA;NA;NA;NA;0,00119068550964717;-0,00360267187089694;0,000424524048709923;NA;NA;-0,0213892192161264;-0,156807821348758;NA;0,000169145896650004;NA;-0,0602923488716898;0,00754959145796997;-0,136191544018316;-0,805936970565932;0,721540363339165;0,0517949367915486;0,0517949367915488;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2006-12-29";-0,0436161668826867;-0,648877335895477;NA;-0,00845367899850771;NA;NA;NA;NA;NA;-0,00884714163438536;-0,0128131192513948;-0,0260102574493112;NA;NA;-0,0267278741193876;-0,0608932261816089;NA;-0,00251874162316259;NA;-0,16702843596306;0,00695995191967249;-0,0124521832854391;-0,689279816741605;0,759311428798084;0,0824837953419184;0,0824837953419183;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2007-01-31";-0,00592695934456881;-0,277917449143732;NA;-0,0130627895458649;NA;NA;NA;NA;NA;-0,0270403852604505;-0,0547350863582867;-0,0196748615856807;NA;NA;0,0069652770587406;-1,60128288506615;NA;0,000627559064363747;NA;-0,117096399790898;-0,00202772056713625;-0,061205845527801;-1,21289307809808;1,08474589416602;-0,0669413384042668;-0,0669413384042668;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2007-02-28";-0,0109332216724245;-0,0743847562764285;NA;-0,0774529566304159;NA;NA;NA;0,000788924315244808;NA;-0,180301648226571;-0,0237044726459715;-0,0781636391525726;NA;NA;-0,0944750457415027;-0,532845497566901;NA;-0,0200987007813096;NA;-0,00155813923384107;-0,000228813028173541;0,0427214338285119;-0,67283131381445;0,758943821071141;0,0433910734281792;0,043391073428179;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2007-03-30";-0,00841353662594672;-0,0803720601700446;NA;-0,241270386032296;NA;NA;NA;-0,0193132717692998;NA;-0,180977367724606;-0,00111104226516914;-0,00223423647030377;NA;NA;-0,03305099613135;-1,59438550835583;NA;-0,00139000033401361;NA;-0,0057054262412474;0,00818019862306249;-0,121134800424968;-1,16845798993767;1,00665946126127;-0,0406637282514333;-0,0406637282514333;0,00219031898926356;0,0842291657010523;0,00260042821394845
"2007-04-28";0,00217043331570705;-0,0840031073955803;NA;-0,304176010974843;NA;NA;NA;-0,0814239152138344;NA;-0,544518787665407;-0,0614708880579803;-0,0284998796122606;NA;NA;-0,036901050978816;-0,924432479666311;NA;-0,000305267003801655;NA;0,000569681922167343;-0,00709167281306616;-0,468036883802841;-1,26263618056511;0,878761131652247;0,0841618348899789;0,0841618348899789;0,00219031898926356;0,0842291657010523;0,00260042821394845
