"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Rm"
"2008-06-30";0,939872112211221;0,541448784989234;0,235714285714286;0,114191796484207;-0,110546142057092;NA;NA;0,606804374240583;NA;-0,0137698569225805;0,374955819237566;0,367522028134178;-0,320833333333333;0,0511210932677422;-0,194723579006316;-0,237093297752232;0,0355229594068309;0,214355315270007;0,286165746898731;0,281945279615154;0,186626669788129
"2008-07-31";0,417773530817009;0,366562428495157;0,148648648648649;-0,0671332296526697;-0,239718162099324;NA;NA;0,21974038124196;NA;-0,0828145107996243;-0,159245154564602;0,00740634212986269;-0,299140102492834;0,0139400567963772;-0,389042141096373;-0,331175106300735;-0,224922710610645;-0,0790734132899887;0,151972266466785;0,00958210369074952;-0,0315669866247204
"2008-08-29";-0,0349516182849516;0,253389168855135;-0,018398773006135;-0,193979149584163;-0,354727447796157;NA;NA;-0,0636596920647452;NA;-0,239485842909608;-0,291995662017923;-0,161999081786581;-0,433392092671871;-0,147617605054745;-0,457011608417655;-0,460807377434836;-0,339273892034294;-0,180845920368165;-0,032305704264353;-0,20909891974805;-0,198009483446418
"2008-09-30";-0,158305889561155;-0,252698818268924;-0,12125340599455;-0,274221353867372;-0,807275188925576;NA;NA;-0,476605786989534;0,273692810457516;-0,382508077655961;-0,517095202250307;-0,379544519138428;-0,549870754969249;-0,250314553334265;-0,526927138331573;-0,579459043218789;-0,499014300916866;-0,281259309346939;-0,225777295733912;-0,386350957664415;-0,355266043650572
"2008-10-31";-0,593053908000527;-0,461175577486173;-0,611864406779661;-0,358088472715531;-0,867062064847111;NA;NA;-0,753826147844353;-0,389833287783547;-0,645099601593625;-0,839162655054631;-0,722944306013873;-0,66648;-0,678953168044077;-0,410409902597403;-0,724926686217009;-0,58999664431087;-0,503563449670194;-0,461099091302466;-0,61140123114625;-0,604941144522628
"2008-11-28";-0,569128643369449;-0,637483501979762;-0,619047619047619;-0,447901672018603;-0,930161989160464;NA;NA;-0,676200204290092;-0,717654557042702;-0,651151507310131;-0,832591914169829;-0,609925474254743;-0,681818181818182;-0,676489648649595;-0,234216064538758;-0,73573539440782;-0,645474073736627;-0,470463588916246;-0,364808870732419;-0,594720016499948;-0,616387384552388
"2008-12-31";-0,574916909719867;-0,733439612995437;-0,67401775147929;-0,741041883331758;-0,959428728689581;NA;NA;-0,734409455764311;-0,723901170351105;-0,639646921883083;-0,864606931982376;-0,632872707945788;-0,633186813186813;-0,610422833154317;-0,259260930379461;-0,716189290161893;-0,717630187660864;-0,463090246176696;-0,436548482681108;-0,647507696338508;-0,653451030771236
"2009-01-30";-0,449292898737049;-0,651203664252237;-0,691803278688525;-0,766308171675545;-0,960906903637098;NA;NA;-0,666666666666667;-0,765261400396535;-0,628816157845621;-0,828038016214042;-0,611844264985884;-0,739339833196288;-0,549514355283226;-0,299574236796811;-0,775958520944194;-0,77400820627918;-0,407396813448752;-0,465336681988343;-0,610862016653744;-0,646785115982763
"2009-02-27";-0,456135480288729;-0,546708012625284;-0,589200394367621;-0,739245727754861;-0,965933560046927;NA;NA;-0,678101209135692;-0,817216277497116;-0,56328732124481;-0,776843590330207;-0,561423122451664;-0,77819209039548;-0,423013603673859;-0,122186076772934;-0,814680326805862;-0,735562120199604;-0,460562812751841;-0,459550707700299;-0,629307310830267;-0,617619430270725
"2009-03-31";-0,527718067654712;-0,627864040901345;-0,57514450867052;-0,594755536982867;-0,933529411764706;NA;-0,644107903454804;-0,641293103448276;-0,719818488813845;-0,527493500937839;-0,811942991160022;-0,577203936924542;-0,714051282051282;-0,356456592434035;-0,268933646020141;-0,755748474894416;-0,704322453668557;-0,521868011268711;-0,489404042872604;-0,648488045983395;-0,612639159995085
"2009-04-30";-0,528417247062576;-0,458219007233724;-0,454653179190751;-0,564648537711647;-0,902896987069035;NA;-0,503561643835616;-0,616303690260133;-0,764180609944227;-0,400283605424863;-0,776302743197092;-0,431357033855197;-0,613496932515337;-0,0107063479156502;-0,0885489105238758;-0,625454056235706;-0,529291509398896;-0,361823288078999;-0,350704122047822;-0,565904426854295;-0,50246073043976
"2009-05-29";-0,288468019141336;-0,204163643467098;-0,361629411764706;-0,511808835787719;-0,889255612739614;-0,0695364238410595;-0,172709294660514;-0,429146692233941;-0,560954364703655;-0,331513083048919;-0,605723973885318;0,0252676659528908;-0,446895526087495;0,0652315844254152;0,22570728661319;-0,361219476954197;-0,295522339732304;-0,143047367404166;-0,159943066287109;-0,356297365571996;-0,293581398015982
"2009-06-30";-0,151352753046936;-0,275100515317968;-0,331254179661377;-0,509228309838686;-0,906703786191537;-0,182926829268293;-0,303518187239117;-0,339411826710235;-0,516132162437533;-0,370355946724823;-0,602601311404923;-0,0133834233388119;-0,488888888888889;0,193135662063363;0,220418429175717;-0,33542757417103;-0,413109955741634;-0,246107519359933;-0,196919114841664;-0,356069984319551;-0,306246908863193
"2009-07-31";-0,013466787989081;0,0402598512693393;-0,155038759689923;-0,502454473475851;-0,615125448028674;0,448717948717949;0,25;0,570672417173103;-0,261385503527902;-0,208944543828265;-0,213758306669948;0,410503040353787;-0,154653465346535;0,527657342657343;0,811532738095238;-0,0281528953994048;-0,0894394941075021;0,0338750000000001;0,114113938827924;-0,180353535353535;0,0392279531839031
"2009-08-31";0,855708502024292;0,195229948676663;0,75174672489083;-0,458081824279007;-0,41725370086779;2,21428571428571;1,18253968253968;2,0219422998781;0,0773089671235332;0,361547672504116;1,50509190263289;2,06125425376762;0,0359798512832814;2,88585157763122;0,49423507141628;0,685501066098081;0,278263066977453;0,535987480924934;0,591617151116107;0,224324324324324;0,804153986647416
"2009-09-30";1,23091907207367;1,20925797503467;1,41666666666667;-0,089049338146811;1,49113705144834;1,14634146341463;0,498563218390805;1,67332632316859;1,56817155756208;0,880296708391284;1,74599452911293;1,72904906643508;0,758095238095238;3,87263474188571;0,469483568075117;1,57548387096774;0,844968864287832;0,854533052918774;1,08305769937523;0,485411365564037;1,22221713473608
"2009-10-30";1,37849050582416;1,77954217364405;1,57755350238696;0,458196422051844;3,08675473045341;1,53658536585366;0,712146422628952;1,52540684158087;1,4888847023361;0,814984297891431;1,52832674571805;1,27488237423091;0,73397243858598;2,67279117733721;0,560821100079186;1,84159719175077;0,959345625727605;0,770174708818636;1,01468854837247;0,633373594722661;1,31742592349975
"2009-11-30";1,10725075528701;1,43838754008246;3,00808510638298;0,879569892473118;4,30053908355795;3,39285714285714;0,900840336134454;1,63229104028864;1,94443209602134;0,96947113226183;1,45937961595273;1,3611299052774;1,7999098693105;2,57369129642829;0,677703052250388;3,21254567600487;1,69103770428172;0,429677113412538;1,07498005849508;0,437581218054232;1,71456798174073
"2009-12-31";1,08831036242981;1,07793794282922;1,89007692307692;0,989453860640301;4,38012205754141;1,34558823529412;0,928692699490662;1,5567612687813;1,73122959738847;0,801170065816202;0,939171294318667;1,09461688409057;2,53438614365767;2,60741519413993;0,325625061764997;4,81805458362491;1,50335372334144;0,472644205296575;1,01810027230498;0,581305023303988;1,58420076995661
"2010-01-29";0,817343394418493;1,3538989950388;1,43318367346939;0,447280226862593;2,49756637168142;1,29530201342282;0,732712765957447;1,26988704638308;0,64180790960452;0,628107806950345;2,02359938603223;0,787984981226533;1,70373027259684;1,64430457476205;0,210916124162657;3,24831892411143;1,28696970724594;0,328771661368817;0,613811965811966;0,470732285330595;1,1718115043219
"2010-02-27";0,573618940248027;0,544475138121547;0,982087021039801;0,632292280494991;1,51890547263682;0,3710407239819;0,41280353200883;0,81868348443043;0,614416907787143;0,425548684370074;1,51752441927276;0,400954179505019;1,3431746031746;0,753536626574244;0,0353933536792133;1,74030172413793;0,649223623663865;0,0648414790779424;0,305224512849477;0,131694468832309;0,691787058794346
"2010-03-31";0,459600265226864;0,354162283470089;1,19014402476894;0,943084803642573;1,64842566088567;0,320284697508897;0,239840637450199;0,700537453812563;0,0644354351763996;0,443839346494214;1,28509081573712;0,0174046226677806;0,810665471655837;1,28268149477256;0,134532486872012;0,941415969237729;0,560247851266259;0,0185242735011486;0,133175194849204;-0,0363850423277458;0,575585387333416
"2010-04-30";0,62161336321043;0,54651980314038;1,24767289719626;0,835949067219425;2,72236810694677;0,365671641791045;0,444349315068493;0,699218126695389;0,262609044419934;0,649307273626917;1,36610765485529;0,147866095510074;1,27536231884058;1,17872340425532;0,373817330210773;1,06591386554622;0,998671705919233;0,211543480151941;0,409466120315933;0,0915091316885615;0,775712987330448
"2010-05-31";0,116399188341634;0,643221035332785;1,07504587155963;0,815085932527053;1,48239895697523;0,52212389380531;0,518181818181818;0,165751372940589;0,0195397307859313;0,318690637720489;0,610215474513487;0,0942937764539897;0,736472241742797;1,07519473880967;0,164743089497679;0,673339613754121;0,584243522400121;-0,0304551731159599;0,197516634358464;-0,0140489247643109;0,488397671591027
"2010-06-30";0,0299328039095907;0,763324071735287;0,88677552037891;0,76825495049505;0,889628591450596;0,27037037037037;0,384545454545454;0,102057281161759;-0,0591219025444869;0,302369043038531;0,368945515839572;0,111481657932349;0,759666589488307;0,605116719242902;0,0718645629390764;0,616698292220114;0,335813827228977;0,0261284464047282;-0,0273938048632832;-0,0840691685062547;0,356119441123377
"2010-07-30";-0,0254008572789332;0,715373146040964;0,61931724137931;0,333993835314839;-0,0622179798681014;-0,0454545454545453;0,511025886864813;0,234168087059132;0,119099938472357;0,186843532718576;0,519282766472179;0,167541766109785;0,469483568075117;0,650127777777778;0,196953167614743;0,410320641282565;0,333046709044202;0,0559110914953351;-0,104181369089626;-0,0698909381602238;0,260767173293513
"2010-08-31";-0,225882195089226;0,608102092298561;0,690147887323944;0,527040560841262;-0,0551236131737574;0,125;0,540330417881438;0,185165702261967;0,0797063053516007;0,231560213565355;0,739343408025013;0,125208813936839;0,371458189357291;0,718988705453587;0,128590384014986;0,209079678814083;0,347351050939632;-0,0407590177417461;-0,118451845184518;-0,097155858930603;0,254485043997285
"2010-09-30";-0,227370478983382;0,471037635418624;0,22506635523941;0,519679633867277;-0,008729553351979;0,00271002710027091;0,385499557913351;0,251741861793261;0,0071714350418961;0,142700829762013;1,01856856856857;0,0501468586574969;0,413326895219701;0,982698060941828;0,130974406413814;0,243602717941304;0,292493863634668;0,0254394901440484;-0,129890654365283;-0,0360371218512715;0,238041519455281
"2010-10-29";-0,263566365191884;0,458553791887125;0,438529717069016;0,434305187429004;-0,0608491330416464;0,163009404388715;0,395246478873239;0,157797366416367;0,215856573705179;0,127667253124013;0,661776367961935;0,0587014102655881;0,460219083309311;0,661755999185924;0,12870881168928;0,218907866249699;0,316966918094807;0,0184550596589736;-0,143662195412334;-0,0777795971835599;0,218529999923938
"2010-11-30";-0,177552230936532;0,449956766104626;0,690856021337628;0,423583897399359;-0,258080840027832;0,067251461988304;0,265541059094398;0,24425622022234;0,308633478626596;0,0868337753443409;0,272701313535123;0,0374492510149798;0,329132395860971;0,756652152878568;0,153609412131365;0,150367439231204;0,285383223816605;0,0327609029875995;-0,117447673925938;-0,0632183908045978;0,196933481793955
"2010-12-30";-0,0810288006877776;1,00184820843022;0,621925133689839;0,439530685920578;-0,191586016195931;0,211221122112211;0,2859375;0,567728651928912;0,708641782903452;0,105260919491345;0,514264288741808;0,0378148279531749;0,365668608589622;1,11532392048207;0,32001473779015;0,367938130816621;0,560343608058727;0,0995416513248943;-0,0536154744904583;0,155457420779376;0,357611545381941
"2011-01-31";-0,14718670906613;0,608731679527681;0,283703787850102;0,136789689513767;-0,204081632653061;0,188679245283019;-0,0437017994858612;0,264493827160494;0,833306320907617;-0,0196055319817696;0,359229300078643;0,103599288353634;0,324093552778121;0,51886513452304;0,147559669786881;0,23301875801002;0,37791659992525;0,0947896786699292;0,0877050580997949;0,146148475680707;0,214702719648094
"2011-02-28";-0,0218579234972679;0,878365408900339;0,220273512376248;0,179354838709677;-0,0730455973834414;0,144808743169399;-0,123888559573207;0,237674899051554;0,85705209656925;-0,0735768394209857;0,405258645327236;0,198894263994471;0,289171974522293;0,4794609375;0,136340390712897;0,297699250031778;0,241972214887135;0,219517740680907;0,145403219010702;0,239358891563435;0,243911905356621
"2011-03-31";0,230998017184402;0,887888788878888;0,230170660535856;0,287041907767842;-0,0504201680672269;0,185697674418605;-0,142874251497006;0,339400428265525;1,00281090289608;0,110310825294748;0,619285228266857;0,3123701740563;0,333738027789019;0,463923059389269;0,0877706467310813;0,503026038001408;0,488055505187671;0,333788386944337;0,138250864067901;0,431473032935442;0,33963528745235
"2011-04-29";0,165141501440434;0,708494485030798;0,052698798576613;0,201049868766404;0,0787131466716113;0,0541107871720115;-0,0886408404464872;0,301488530990727;1,01917808219178;0,0765594665316114;0,630681200883642;0,266609515645092;0,16671052631579;0,42941932542225;0,0282583002041474;0,303468961919666;0,688232513551363;0,167641037026074;0,266611338762384;0,550512151034344;0,303346934884513
"2011-05-31";0,0129499918553511;0,668420330298733;-0,0415713732053953;0,201188314903449;0,0385861016008142;-0,0120833333333333;-0,13997461928934;0,0975246998831405;0,915959786365065;-0,0221455875020775;0,420444610965405;0,097710547833197;0,0646350454657163;0,323702204879757;-0,130464503108623;0,155831853167555;0,411258316738372;0,0562828364924095;0,19261447562777;0,255816808889435;0,17833432542637
"2011-06-30";0,138400207990294;0,595275445233921;-0,120503664568064;0,135432038039023;-0,00656434911242598;0,0642735042735043;-0,156908517350158;0,202396804260985;0,755818844643859;-0,0776332691072575;0,378572712565163;0,268221986567692;0,0847820609725372;0,2533877371416;-0,0452643590718905;0,277905491698595;0,405182440707733;0,0874438088705429;0,205687155401266;0,284463205645161;0,186518464240104
"2011-07-29";0,174173414304993;0,701204716700013;0,0464602345110885;0,0551121819003162;-0,0788303693570451;0,0222972972972972;-0,118889597957881;-0,0515557988867598;1,02795682806176;-0,0406160229811682;0,186481862587092;0,260454328398936;-0,0528413620316593;0,10389882557415;-0,0512235021470929;0,181818181818182;0,425174034010228;0,0669624033224165;0,157282411270924;0,246311577894474;0,163081582214513
"2011-08-31";0,0557630072193178;0,50528012898025;-0,226599071178789;-0,249340021119324;-0,0603916832024847;-0,211967654986523;-0,214258675078864;-0,176520349656923;0,870568189265352;-0,126495179421531;0,0654842387125851;0,0748529312326731;-0,259303129009969;-0,113968797405815;-0,185627951520756;-0,163114268798105;0,29234461329059;0,00633556487294129;0,0554268236166466;0,0565814393939394;-0,00024749223973945
"2011-09-30";-0,0950396666399551;0,362020126723817;-0,289000003306977;-0,344094094094094;-0,121920027282803;-0,34213698630137;-0,362947240751971;-0,43711708645337;0,299888973295156;-0,301558564231738;-0,239423628250193;-0,0950678091896633;-0,331969258409023;-0,24059487744423;-0,120795623395921;-0,306732186732187;0,152117021206468;-0,0588681587750456;-0,0886221795487279;-0,105154520956367;-0,15335078952691
"2011-10-31";-0,00257269821470341;0,182714358042708;-0,302538740520936;-0,29153605015674;-0,258571544914081;-0,230762942779292;-0,305893074119077;-0,431602958457178;0,226205135221416;-0,253578574726797;-0,145487038153475;0,0360267979217939;-0,272222222222222;-0,195212688689349;-0,187569780424265;-0,213970870065159;-0,167854582379049;0,0152885070611195;-0,00251486053955186;-0,0737010639396757;-0,143767744602726
"2011-11-30";0,0644547599117267;0,348775070018994;-0,342864259681691;-0,349394485957228;-0,343078520648614;-0,215759637188209;-0,193884408602151;-0,428337108490198;0,0932237103832383;-0,153809161223099;-0,213456213580196;0,0342261904761905;-0,367570093457944;-0,235680375895737;-0,113656202028715;-0,172729849759048;-0,27258442309825;-0,0580514008732574;-0,121126428655591;-0,109695431472081;-0,157549913491093
"2011-12-30";-0,048481345919219;0,0593771849620826;-0,429222732956927;-0,308807439824945;-0,46409298464093;-0,327422434367542;-0,344113667117727;-0,52298937784522;-0,00141122134793026;-0,257286269430052;-0,334492576774456;-0,0829490431173622;-0,418577075098814;-0,256538751973639;-0,24050405040504;-0,222744637084925;-0,294657203115323;-0,164303447193084;-0,212874747103182;-0,188204642349597;-0,253014823135192
"2012-01-31";-0,00114093959731532;0,0375854214123006;-0,384488211615871;-0,318119891008175;-0,417509481668774;-0,224771991762283;-0,196660611988263;-0,406714628297362;-0,0799132394845404;-0,17472391690478;-0,210901232591644;-0,0340028381181093;-0,286133306361889;-0,172455360506291;-0,0784192952313029;-0,154227923962918;-0,218934118907338;-0,1282354099006;-0,134296805934581;-0,196594629993451;-0,189032920621159
"2012-02-29";0,141371536615519;0,116262821050278;-0,22390494916956;-0,26238344988345;-0,30477009024495;-0,0457185529372718;-0,145172910662824;-0,343395518890035;0,0407493325163042;-0,122510584914537;-0,10866571910811;0,0939086294416243;-0,182474343069809;0,00423472474289177;0,0592128178335074;0,00160080040020016;-0,244144969252911;-0,00955952255202286;-0,0752283058274295;-0,162737478411054;-0,088666286616182
"2012-03-30";0,257457586234622;0,0649849191115985;-0,199742268041237;-0,343913162956856;-0,334729151817534;-0,0544074230282582;-0,203113472037775;-0,403058755202788;-0,0861277363286054;-0,0253664754620777;-0,225370378511452;0,222532588454376;-0,228301015697137;-0,0739883510949462;0,0871111443866281;-0,0304272103268107;-0,231097821443827;-0,0202253366309425;-0,132813145074725;-0,114782948768088;-0,103768920711792
"2012-04-28";0,0703410475030448;0,094921332716335;-0,182774303581581;-0,295162454873646;-0,339879013494649;-0,281935967448335;-0,222030981067126;-0,414359542266519;-0,114633659413056;0,0161893985551398;-0,219520146042509;0,0126539940910866;-0,265822784810127;-0,016011064124046;0,0469757334299168;-0,060263841694983;-0,287241332054269;0,0122775399864836;-0,110047846889952;-0,170206504144798;-0,136326519781179
"2012-05-31";-0,0482005603045759;-0,272051647774191;-0,395445134575569;-0,374339945768517;-0,296732875440876;-0,545512227362855;-0,421090751068299;-0,493553973446219;-0,146468566359907;-0,0617566331198536;-0,311669313717295;-0,0949829517778861;-0,3632319345918;-0,157900065812788;-0,106936312367542;-0,195750541019083;-0,335223437289051;-0,0639346037245562;-0,119957582184517;-0,261486757624398;-0,253311290766489
"2012-06-29";0,162068694490293;-0,125180742248166;-0,315023923444976;-0,235625109899771;-0,322835368653016;-0,330482966206047;-0,366388308977035;-0,400639196438763;-0,12903338822128;0,0761621250286237;-0,154569658364229;0,133995973829894;-0,238939232409382;0,224365418446846;0,0831711273317113;0,0186298785520576;-0,254018847006652;0,03665765091788;-0,102046193027136;-0,138191799238181;-0,118896193276866
"2012-07-31";0,37368281236164;-0,050296910489013;-0,339023255813954;-0,205837466615795;-0,293038159044567;-0,0532650341495918;-0,219324131366016;-0,195162509448224;0,210204540346145;0,395807505916826;0,0655216493493724;0,470325082016105;-0,208277304646646;0,515811996808588;0,040637603226426;0,271335412531897;-0,284222571878129;0,115487968730915;0,0294985250737463;-0,0360735567373615;0,0301896098086181
"2012-08-31";0,183992496482726;-0,0829975825946817;-0,293750590904793;-0,247256637168142;-0,199362917398946;-0,291346392263824;-0,285951859956236;-0,32105071141919;-0,0780302748540187;0,248736983194144;-0,167359588782221;0,291257010887496;-0,271946564885496;0,281090341726069;0,0680638265384028;0,136657320492503;-0,199966476701307;0,0441285186238272;-0,114875085950034;-0,123445776414831;-0,0711706980674277
"2012-09-28";0,0908635973691736;-0,170895290832279;-0,326683291770574;-0,14;-0,143117704280156;-0,330952725169871;-0,2862859524802;-0,151933324224621;0,0438702895034773;0,0852474544162918;-0,0746374527112231;0,21378896882494;-0,21870843800798;0,39218315288439;-0,043569803375556;0,0403198172472872;-0,0903747244673034;0,120032488252016;-0,0583188094918891;-0,100176748959462;-0,0574674248636769
"2012-10-31";0,0345525711971926;-0,13557902218612;-0,175571607665214;-0,209734863474476;-0,107668474051123;-0,274475710585146;-0,202909015886115;-0,0621918243995546;0,0587983384009252;0,257739263134947;0,0528374537786878;0,238104217738387;-0,072569680489463;0,586831451097379;0,0778225487872324;0,157151858853182;-0,0232652235484524;0,11806493277755;0,0878119450415928;-0,15387757483807;0,0125935791841671
