"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Count"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-03-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-04-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-05-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-06-30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-07-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-08-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-09-29";-0,0278113064919243;0,0512703753475278;NA;0,0238196716342162;NA;NA;NA;NA;NA;-0,0150883376723724;-0,0186314654959456;-0,0189036361895794;NA;NA;-0,021985395632764;0,0265756418297166;NA;-0,0184027038586806;NA;0,0191571565298058;10
"2006-10-31";-0,0225987440743774;0,0549009516238299;NA;0,00244415119257502;NA;NA;NA;NA;NA;-0,00492452746990516;-0,0127309458144981;-0,0308393353314701;NA;NA;-0,0256923898481837;0,0316167855359759;NA;-0,0127402897367794;NA;0,0205643439228331;10
"2006-11-30";-0,0273177445051638;0,0403722409925346;NA;-0,0104436725276772;NA;NA;NA;NA;NA;0,00684843296298647;-0,0277846370023116;-0,0224376053260286;NA;NA;-0,0235268349361769;0,0492084303866101;NA;-0,00813933305518511;NA;0,0232207230104122;10
"2006-12-29";-0,0180405334195098;0,033206701362799;NA;-0,00955030164154732;NA;NA;NA;-0,00619246669373488;NA;0,018752418602186;-0,0231127993913758;-0,0273399244138886;NA;NA;-0,0198911938105139;0,074034361201574;NA;-0,0133838874316265;NA;-0,00848237436436225;11
"2007-01-31";-0,0223508661242598;0,0132013519489688;NA;0,0337324097434261;NA;NA;NA;-0,0110427622180656;NA;0,0307497640669718;-0,0266719594075424;-0,0218907464482921;NA;NA;-0,0309977313054191;0,0740165936683788;NA;-0,0191077901345425;NA;-0,0196382637896241;11
"2007-02-28";-0,0219356914936707;-0,00431335242783143;NA;0,0245156529038513;NA;NA;NA;-0,00480431026759359;NA;0,034487792059096;-0,00354922134323736;-0,0112244105332305;NA;NA;-0,040446528417338;0,0796294957011288;NA;-0,0271670349348081;NA;-0,0251923912463664;11
"2007-03-30";-0,0213818405233652;0,00180408866699028;NA;0,0194998908058018;NA;NA;NA;0,00386785920489835;NA;0,0218808762893478;-0,0110838833732587;-0,0235158531009336;NA;0,0277034641028759;-0,0294243990777558;0,0599018387451581;NA;-0,0193345696210673;-0,0114665590856934;-0,0184509130329984;13
"2007-04-28";-0,0206453382746762;NA;NA;0,00900597497453604;NA;NA;NA;0,0190200409832698;NA;0,0170972752159775;-0,007861573159422;-0,0207072631919668;NA;0,00906669192666606;-0,0203908309406862;0,0554436258746348;NA;-0,0168410586100393;0,0012032747244869;-0,0243908195227806;12
"2007-05-31";-0,0131801988796558;-0,0108091374167058;NA;-0,00227077427160103;NA;NA;NA;0,0211347650272097;NA;0,0178805133749582;-0,000538189006081631;-0,00535840535499035;NA;0,0121161931870388;-0,0209598661803519;0,0387894081678917;NA;-0,00883191626952844;-0,00811452657465181;-0,0198578658035317;13
"2007-06-29";-0,0110938114301129;-0,017735857761153;NA;0,00958928085226552;NA;NA;NA;0,0197074047611936;NA;0,0132718744722421;-0,00262671537735549;-0,0103993867176295;NA;0,0148283344488325;-0,0206304082961104;0,044245212119472;NA;-0,0134614872209494;-0,0150114267645185;-0,0106830130861766;13
"2007-07-31";-0,00892525148985707;-0,0219258093526228;NA;0,00608494203567735;NA;NA;NA;0,0185110936136919;NA;0,00896491024284406;0,0248827964019152;-0,00877269657519747;NA;0,0146805713005603;-0,0228547328992746;0,0387784616620293;NA;-0,0172679576837125;-0,0164839754117902;-0,0156723518442634;13
"2007-08-31";-0,017625818918673;-0,0195742066430735;NA;0,0118496225202057;NA;NA;NA;0,0164931515224279;NA;0,012095996101558;0,0276935436094685;0,00034875863464709;NA;0,0040515270509777;-0,0182784302373519;9,2082296909749e-05;0,0243837890623762;-0,0156642386847639;-0,013293884445994;-0,0125718918687145;14
"2007-09-28";-0,0167963479136313;-0,0160126628898185;NA;-0,00633503105894877;NA;NA;NA;0,0143835856435577;NA;0,0021153680222979;0,0336936052749946;0,00647729024959958;NA;-0,00535852585221265;-0,00408614422451262;0,00442419127757863;0,0234021539166896;-0,009605705552481;-0,0150371721584267;-0,0112646047346864;14
"2007-10-31";-0,00991918883982417;-0,0166814953872234;NA;-0,00213482209477096;NA;NA;NA;0,0157400957015084;NA;0,0144671937753754;0,0316792958297766;0,00694570755541207;NA;-0,00814006216414423;-0,013495687914177;-0,00921326808869919;0,0245613889528352;-0,01072266788791;-0,0174774277764058;-0,00560906166175298;14
"2007-11-30";0,0017453221649457;-0,00995027785866495;NA;-0,000159970139968941;NA;NA;NA;0,00853419701375558;NA;0,0175986745207681;0,0270833295538337;0,0012875214140116;NA;-0,0116946876526567;-0,0221644593659921;-0,00403616723402802;0,0187167782720269;-0,0167273882656892;-0,0110583905370961;0,000825518114754471;14
"2007-12-29";0,0225868302295533;0,00539965420178836;NA;9,05763707811567e-05;NA;NA;NA;0,0110322339319284;NA;0,0183436546431936;0,0266763433103399;-0,00222027792783484;NA;-0,0151218470569061;-0,0270368213311428;-0,0175215728919962;0,00425735564540158;-0,0170457522904933;-0,0153210374511497;0,00588066061653674;14
"2008-01-31";0,0171031929255685;0,0101880503773482;NA;0,019492630385657;NA;NA;NA;0,00940474774979554;NA;0,0104393805467959;0,0271749664802073;-0,00556567599579311;-0,0288878414751031;-0,00445356909712245;-0,0204600422111071;-0,010629007461422;0,00522339344573261;-0,0178140157361525;-0,0190226529566733;0,00780644302226859;15
"2008-02-29";0,0155240512150104;0,0130066295165194;NA;0,0168128753892843;-0,00700073714921815;NA;NA;0,0200788165379711;NA;0,00345522855295128;0,0352981002360655;0,00714894305140838;-0,0322513482518367;-0,00513422088199623;-0,0229914116860006;-0,0224995923376521;0,00862819136088954;-0,0158453958192098;-0,0129128178085191;-0,00131731192566715;16
"2008-03-31";0,0123004798113967;0,0192053264967355;NA;0,0237400428649505;-0,0189470362574535;NA;NA;0,0106204270951113;NA;0,00542853928695786;0,00843631936557356;0,00947650891545369;-0,0263308351364522;-0,00562340851523247;-0,0179428883022381;-0,0216762464376737;0,00725711207556341;-0,00463468043152974;-0,00343812375631609;0,00212846292515328;16
