"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Rm"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-03-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-04-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-05-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-06-30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-07-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-08-31";-0,0998791784132098;NA;NA;0,355659745478901;NA;NA;NA;NA;NA;-0,00368421052631573;0,0109386498963002;0,162961860342033;NA;NA;0,0112554786171841;0,3712580018701;NA;0,0423208698155078;NA;0,434720821490786;0,14283911539681
"2006-09-29";-0,183724180773412;0,409656835674138;NA;0,112427113702624;NA;NA;NA;NA;NA;-0,0479008026342869;-0,126878909532257;-0,28895479622485;NA;NA;-0,149794118363667;0,351918325485991;NA;-0,100016875988133;NA;0,315678548520114;0,0292411139866261
"2006-10-31";-0,155289451605522;0,3670921392202;NA;0,022998153432936;NA;NA;NA;NA;NA;0,0791559554413024;-0,101816485406887;-0,161965774343624;NA;NA;-0,19023821422622;0,461172241249484;NA;-0,0631524121617223;NA;0,224045851243976;0,0482002002843921
"2006-11-30";-0,215224812958524;0,465504607718899;NA;-0,00454468944622111;NA;NA;NA;-0,0422535211267605;NA;0,219452070143985;-0,165419339510573;-0,188094488188976;NA;NA;-0,233682428858563;0,336806619675146;NA;-0,0546357147762021;NA;-0,0122588554100265;0,00960449520565304
"2006-12-29";-0,0191426701570679;0,545935903390617;NA;0,214028395846578;NA;NA;NA;0,0789207419898819;NA;0,413170307845084;-0,146017423771002;0,0324054488535408;NA;NA;0,0930694146115989;1,13673232908459;NA;0,0852078262853666;NA;0,0578281239074192;0,22655803617151
"2007-01-31";0,0580321105031842;0,216962445729377;NA;0,56959629941127;NA;NA;NA;0,0857142857142856;NA;0,700320185298726;0,115495195581448;0,101239074056287;NA;NA;-0,191422144716557;0,901632208922742;NA;-0,0556158705092774;NA;0,0155976728414891;0,228868314802998
"2007-02-28";-0,0489848812095033;0,165932935609957;NA;0,415855354659249;NA;NA;NA;0,179763912310287;NA;0,393635236464545;0,0396746677246578;-0,140637837030398;NA;0,450013281326455;-0,210238125557112;1,08415948275862;NA;-0,107277614100377;0,0877591312931885;-0,0404563941978908;0,174553780773206
"2007-03-30";-0,0296196868008949;NA;NA;0,217061923583663;NA;NA;NA;0,415471698113207;NA;0,341415742208135;0,0716058370007613;-0,134466330086041;NA;0,12655;-0,161900853999436;0,617308169766653;NA;-0,00372798617482784;0,0925466781359106;-0,134517685401157;0,118143958862164
"2007-04-28";-0,0784817351598174;0,0419475655430712;NA;0,216052416052416;NA;NA;NA;0,376063418406806;NA;0,350067549310997;0,098980610208155;0,0763520678685048;NA;0,391797497155859;-0,0279409657544061;0,755172413793103;NA;0,0109597287948244;0,0547886924458731;-0,104227608301992;0,166271665412569
"2007-05-31";-0,138961625282167;-0,191294239214673;NA;0,0508697079094191;NA;NA;NA;0,231134564643799;NA;0,203920595533499;-0,0241194611264406;-0,0774949494949495;NA;0,232501418037436;-0,173421106768155;0,526057684315518;NA;-0,0952257406935532;-0,10270717991194;-0,164378702422759;0,021298535809618
"2007-06-29";-0,0330433172898927;-0,219470588235294;NA;0,249070003381806;NA;NA;NA;0,248202614379085;NA;0,166498208214647;0,154686499181553;-0,0856544340134998;NA;0,241961043248597;-0,230287134180011;0,528655051199755;NA;-0,158429505941267;-0,148006326479647;-0,126559540139787;0,0452017364096957
"2007-07-31";-0,111259382819016;-0,165124384088451;NA;0,219584569732938;NA;NA;NA;0,284620193810566;NA;0,165180728183056;0,459831675592961;0,0439272250450746;NA;0,241138572032108;-0,274538580170141;0,14002169197397;0,392719941348974;-0,10005124992882;-0,125143513203215;-0,0906597038603913;0,0771605559749724
"2007-08-31";-0,178026449643947;-0,109193040142485;NA;-0,0626925653047556;NA;NA;NA;0,273993808049536;NA;0,11731239232341;0,343303828805914;0,128477976450065;NA;0,0580155739763879;0,00468852561497823;0,115014877546349;0,299921082376808;-0,0932178027334009;-0,094400068343941;-0,0648766430027414;0,0527372497122984
"2007-09-28";-0,0493277616279069;-0,0746700543439903;NA;0,0827953971372437;NA;NA;NA;0,222269868496284;NA;0,218056261650568;0,494721109203078;0,208673735442378;NA;0,00495574538652876;0,0988713318284424;0,0700584251072851;0,37636170515926;0,00331953410724806;-0,0314003085579453;0,0295584980681949;0,118160249075476
"2007-10-31";0,105496126890446;-0,0637293992557151;NA;0,155209742895805;NA;NA;NA;0,350573180485204;NA;0,329657779703068;0,622942720395245;0,252628984554716;NA;0,0255647774177798;-0,0141370869033046;0,148864864864865;0,51146293309085;-0,0013546076778983;0,00351982215635438;0,131206851995422;0,18270762075806
"2007-11-30";0,347888923299267;0,125449317038102;NA;0,172009698275862;NA;NA;NA;0,369397217928902;NA;0,449425609414402;0,637271754289236;0,19688013136289;NA;-0,0645010994041149;-0,162441037735849;0,0205304518664047;0,406570725433204;0,0322591666992074;-0,00829113073096399;0,254363798934806;0,198343823333668
"2007-12-29";0,59123322147651;0,472767928445935;NA;0,450811992504684;NA;NA;NA;0,428346906700957;NA;0,552001319098067;0,665324995010312;0,300718290119131;-0,135725644748669;0,1694049427033;0,0512692882030861;0,11437908496732;0,355309735440642;0,0612009770035484;0,122771218967109;0,455066434605425;0,310325379366491
"2008-01-31";0,254522829520436;0,199110709171754;NA;0,22255313388385;0,00820395738203961;NA;NA;0,153423222934939;NA;0,217644742024419;0,413233073438318;0,00195163343232929;-0,296325254104769;0,0117936858147922;-0,181893181247534;-0,120375045365972;0,0657884908422719;-0,156603811902803;-0,162921348314607;0,0877986762891225;0,0448690946124117
"2008-02-29";0,38353978978979;0,309270188570606;NA;0,513811363961643;-0,101639557579701;NA;NA;0,379364886239202;NA;0,165774594798341;0,399096535888989;0,181661171298477;-0,334260004389495;0,0378858149449841;-0,240082290416595;-0,23603843592427;0,222368446449471;-0,128268403325351;-0,082583427071616;0,10980263875259;0,0987314569991916
"2008-03-31";0,363758250825083;0,443863426637958;0,0892857142857142;0,4218950978991;-0,184424996777289;NA;NA;0,212393681652491;NA;0,075913508086205;0,192703862660944;0,177229865512444;-0,290583333333333;0,0647679465142119;-0,313131941635815;-0,247767628040645;0,156807342531326;0,0439586345633998;-0,00462242347059094;0,114815093205051;0,0774624765362502
