"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Count"
"2008-06-30";0,036639538259981;0,0185297120120661;NA;-0,00992631398855956;-0,0168123939144403;NA;NA;0,032308004807531;NA;-0,00818542628375598;0,0290124413920397;0,0179454168651993;-0,0396812978449814;-0,0145912961048026;-0,0178592374699487;-0,0294397780408363;-0,00680723572732576;-0,00233167039426005;0,00736919928093269;0,0038303371511607;16
"2008-07-31";0,0261637507517817;0,0197380216700838;NA;0,00352861511297632;-0,0172446352183621;NA;NA;0,0184543580928343;NA;0,0012642495319886;0,000783264765458461;0,00788234946560387;-0,0239642031392206;-0,00464865538880182;-0,0162441264245331;-0,0197055031185023;-0,00666716961677061;-0,00260220644259946;0,0111731929308843;0,0020886970271788;16
"2008-08-29";0,0160303027510707;0,0257240872927326;0,0130709994257802;0,00369201005098215;-0,016326320656986;NA;NA;0,0136515649934411;NA;7,65695392577791e-06;0,00110602570086992;0,00393522005915648;-0,0210680762044719;0,000857897339771606;-0,0221412903888794;-0,0195613383353532;-0,00465019021822007;0,0022317997904348;0,00402074452263035;-0,000581093076885289;17
"2008-09-30";0,0228381194162299;0,0135520575332291;0,0123354369186625;0,00920647317310374;-0,0273029792353329;NA;NA;-0,00384592808499368;NA;0,00681134621032244;-0,00842773224210582;-0,000678076766328522;-0,0131343886479846;0,00948497163033235;-0,0157356884867952;-0,0141007061299547;-0,00683688748972913;0,00406116499803103;0,00827451591642172;0,00349830128689164;17
"2008-10-31";0,00647282604135329;0,0176612717410085;0,000965411975055554;0,0172673928613641;-0,0155466616272125;NA;NA;-0,00953921101447435;NA;-0,000547849391089167;-0,0148153604282409;-0,0079551068948172;-0,00324156218316474;-0,00305975630012237;0,00800203829280217;-0,00825077496589075;-0,00240519676399731;0,00326574379911232;0,00998260240040228;0,00174419245791092;17
"2008-11-28";0,00466340638279972;0,00110542115796531;0,00334290780546104;0,0124716986853551;-0,0158131650792618;NA;NA;-0,00310064024042677;0,000743394390245314;-0,00281718510642581;-0,0109151666096748;-0,00181063644959223;-0,00376518433646214;-0,00143175536841184;0,0147909178542439;-0,00693070042388166;-0,00317620914033786;0,00374447368771304;0,00796213912281337;0,000936283667878081;18
"2008-12-31";0,0053228822383849;-0,00301470985465837;-0,000330479257900369;-0,00124421074906053;-0,0155101103559152;NA;NA;-0,00088926983920533;-0,00150351654679084;-0,00117673766432489;-0,0091993467510235;0,0030527254590796;-0,00278651190071267;0,00315452968396527;0,0132239672960165;-0,00524561475723488;-0,000722744831243035;0,00815550873314335;0,00889122645209275;-0,000177587354612756;18
"2009-01-30";0,0098245721299604;0,00182338644784097;-0,0044649101029574;-0,00674080596391214;-0,0191764166928639;NA;NA;-7,21326764721154e-05;-0,00511321843131672;-0,00103038318436614;-0,0112014173933484;0,006772023694952;-0,00859109256247319;0,00353011700324308;0,016623702018041;-0,0106748752505599;-0,00649818587064068;0,018450524258827;0,0155386512000884;0,00100046137595778;18
"2009-02-27";0,00805384655209135;0,00352586160551027;-0,000106769727632307;-0,00752893797044912;-0,0196283135397945;NA;NA;-0,00386234201985451;-0,00819586312231738;0,000632609519894899;-0,00987440922466405;0,00314037805180354;-0,00949016411102669;0,00582497179605103;0,0292559048771124;-0,0115877544962883;-0,00796765971588133;0,0142387316836819;0,013963875179837;-0,000393965338074127;18
"2009-03-31";0,00916787893336634;-0,00265029105938389;0,000866066682895332;-0,00424942121247488;-0,021499866751095;NA;NA;-0,00274225413656869;-0,00282213002701161;0,00067730618004556;-0,013651753769259;0,00323388880389556;-0,00771549410156439;0,0128227664754703;0,0274312946847586;-0,010127836569921;-0,0085661133180666;0,00943518072311261;0,0125917452373909;-0,00220096677559008;18
"2009-04-30";0,00442187611342068;0,00362920923735817;0,00334574401059535;-0,0112612834481398;-0,024804973115621;NA;NA;-0,00453225258117787;-0,0122130287811254;0,00273619580962124;-0,0168759406585417;0,006978349055599;-0,0100057906672233;0,0287859555419984;0,0270697606734053;-0,00972187605994494;-0,00561327235254972;0,00872654834039295;0,0127952363881489;-0,00346045750621641;18
"2009-05-29";0,00204690440775786;0,00614328665034671;0,00363204329134528;-0,0100620707526205;-0,0247870273792107;NA;0,00187634245722858;-0,00236925754895559;-0,00792050466428397;0,00114666117438129;-0,0145893939319543;0,0106204566469791;-0,00529200872397537;0,0193974404228635;0,0169347718697088;-0,00208623900241123;-0,00313953246088927;0,00319032342334586;0,00857350881585591;-0,00331570469551182;19
"2009-06-30";-0,000866645086876596;0,00527172143723434;0,00421298403447998;-0,00554102928009491;-0,0247891373854949;NA;0,00534471509623843;-0,00339680749426687;-0,0127676805243545;0,00260066994901048;-0,0140485074113912;0,00915972370802959;-0,00605986998609932;0,0275341834546174;0,015072813738765;-0,00137581284813481;-0,00323501532829252;0,00298228943121132;0,00416245403063618;-0,00426104953521708;19
"2009-07-31";0,00226769971830821;-0,0003071772270415;-0,00221051254118613;-0,0124438289852964;-0,0292635555082051;0,00314788247244846;0,00198643189248714;0,00413910112978561;-0,0124647536051557;-0,000731224580267981;-0,0100183618310109;0,0112624269558118;-0,00781624398979482;0,0277418291846417;0,0242036933736598;-0,00359457808764745;-0,0022153920626002;0,00676109165116103;0,00454115599934923;-0,0049856839594467;20
"2009-08-31";0,00990630374927139;-0,00598954328215622;-0,00201071037903678;-0,0161333292500762;-0,0332619403929249;0,00154024875368815;-0,00682162712804026;-0,00042254629062152;-0,01044454565517;-0,00419302106635329;-0,0125154715358591;0,00966558162124552;-0,00762569523908511;0,0408549046947236;0,034832952593611;0,00176914672329612;-0,00439131039325795;0,00356297142474783;0,00764897657122195;-0,00597134551922412;20
"2009-09-30";-0,00408888592241929;-0,00694270768346977;-0,0052030771180799;-0,0254426322562706;-0,0200999680074689;0,051415885314836;-0,00214326386931317;0,0133552235039292;-0,0249164940868186;-0,0160580264323315;-0,0181668721524895;0,00808127630858522;-0,00657294433735997;0,0434904773894281;0,0340790034467042;0,00712363983238685;-0,0077525723174043;-0,00774212750567679;0,0047639459241621;-0,0171798800309293;20
"2009-10-30";0,0199273686043068;-0,0329517390043973;0,00257890170309341;-0,0672847489050679;-0,042336113755734;0,0849452980432888;0,00131434566233648;0,0537210570262807;-0,0415958263344386;-0,0250767260335174;0,0183939532132555;0,0520141917164606;-0,031351861261786;0,113147754587946;-0,0272761866614173;0,0142985318741347;-0,0280855521251974;-0,018043950492843;-0,0115607011766978;-0,0347779966800058;20
"2009-11-30";0,0147743763300672;0,0173333047387788;0,0358891068654547;-0,0772715228978826;0,00643495641149884;-0,00859422646787858;-0,0398442264678786;0,0323407542541684;0,0284204462183517;-0,0194066974924497;0,00903473015580255;0,0304363857770194;-0,022475178848831;0,123214265451669;-0,0468242161621417;0,0276584617041644;-0,021729049043741;-0,0251287856675603;-0,0135418560158389;-0,0507210288427726;20
"2009-12-31";-0,00216128865588012;0,0426788151419712;0,0377770067730818;-0,0362961220842015;0,0875959995815208;-0,00304337717997261;-0,0382090225136306;0,01987232756658;-0,0145003894516778;-0,0332699908862174;0,0168075177716646;-0,00632476097100922;-0,0287936682359089;0,0947895080184336;-0,0510101883032827;0,0496863894770621;-0,0249492587393601;-0,0445593760910017;-0,0184829758138772;-0,0476071454042943;20
"2010-01-29";-0,0494693234099733;-0,0123773900752728;0,0366033883771789;-0,0329196841462711;0,201447965043654;0,0499205616294585;-0,0441550686226423;-0,0116634947230885;-0,0083185708761776;-0,0486944154738906;0,0403299306946622;-0,0328288101084111;0,0162004174203554;0,0509701831887023;-0,0706548762539203;0,115685308453889;0,0043116027754821;-0,0823232467168894;-0,0490598893650844;-0,0730045878117612;20
"2010-02-27";-0,0427085206967912;-0,0293225146083825;0,0120743355485459;-0,027440368203446;0,199287466793935;-0,0203747594740786;-0,0231130746643312;-0,00339118390695686;0,00786909573938878;-0,0362448824074641;-0,000755158750405915;-0,0260963047273576;0,0562312382484949;0,0284182335954023;-0,0714224754771712;0,135163101226535;0,00387595808934559;-0,0633619200078337;-0,039232173895878;-0,0594560924215507;20
"2010-03-31";-0,0250116564723923;0,00552299435657188;0,0443955859934047;-0,0292797947853569;0,0567011937232223;0,0072044751866659;-0,0138347223001255;0,00437329592380801;-0,0398282645260875;-0,0286648273717464;0,0534868024953547;-0,0258403543401756;0,0276325080793122;0,0470858372366714;-0,0490050665517911;0,0888317501997212;0,014270574631039;-0,0513718024921873;-0,0372648186812857;-0,0494037103046232;20
"2010-04-30";-0,00588535385683916;-0,00448528098098349;0,0318265750581394;-0,00429403513602472;0,0336635008923387;-0,0128262599565091;-0,00253014456689936;0,00930524356512633;-0,0164267583828458;-0,0147962345036775;0,0479700503089264;-0,0237203489997706;0,0289714847824121;0,0212664900380464;-0,0334686684575885;0,0456578216734904;0,00563445327943061;-0,0391421339497424;-0,0286054260534651;-0,0381149747535645;20
"2010-05-31";-0,0153771256308908;-0,00257988561331398;0,0315043067622484;0,00844282346621055;0,039503424589967;-0,0114940533275802;-0,00617015319855893;0,00573064803051871;-0,0220700144625515;-0,00654506607259039;0,026336480302096;-0,0241068303274147;0,0103455005208676;0,0481009281198488;-0,0171393183125368;0,00765110553488547;-0,000620464171425292;-0,026282736762505;-0,0173789463360251;-0,0278506231112499;20
"2010-06-30";-0,0180646420914233;0,0036336700486782;0,0279361399929801;0,00644799063738885;0,0505734102803148;-0,0141759955907833;-0,0129716150959969;-0,0127783940818131;-0,0214403668558856;-0,00489416378002017;0,0151943288756054;-0,0226473525139258;0,0319763946320158;0,0300914670957839;-0,0127797741220147;0,0225142402050276;0,00201119414020559;-0,0193942121456694;-0,0209234470915194;-0,0303088725389486;20
"2010-07-30";-0,0197874329296161;0,0133970748967755;0,0312970534121502;0,0200096507176706;0,0242327504394271;-0,002073544135954;-0,00477346368543108;-0,0176666920247403;-0,0211254156847995;-0,00837500145114795;0,00714002398513907;-0,018892975150608;0,0189052347536328;0,0368945908268705;-0,013319918914188;0,0230367105962458;0,00213596413231912;-0,0216035606576734;-0,0232060760774923;-0,0262249730485801;20
"2010-08-31";-0,021932444985559;0,018962064443539;0,0274322240800417;0,0220718259990707;0,0224627030554168;-0,00728151558508778;-0,000236061039633234;-0,0116925684289764;-0,0129766760707023;-0,00381562210957521;0,0104560779898465;-0,0161238214450211;0,0196147567001635;0,0223490837839974;-0,016772666876884;0,0102611789120659;0,00433033826444795;-0,0206188250322076;-0,022871768839048;-0,0236182828158947;20
"2010-09-30";-0,0198211535089192;0,0252959313395594;0,0127023790715123;0,00623031936820672;-0,0161299729614265;-0,0143194234363247;0,00824360497821377;0,00496720927998218;-0,00824039737097758;-0,00507832258860496;0,0287809852686272;-0,00856677463325825;0,0124032816754649;0,0325340361596349;-0,00971501665126065;0,00495074568980633;0,00273408328522185;-0,0138134220955418;-0,0219507829025466;-0,0212073099673692;20
"2010-10-29";-0,0297619182618725;0,0218536404412928;0,0249679312835417;0,0246570256645499;-0,0195562519700815;-0,0107301095254146;0,00683128316352912;-0,000228635942010452;-0,0124341212367119;-0,00839712224705456;0,0280925110969715;-0,0113633460751455;0,0173320393945436;0,0327507139968753;-0,0110980538404398;0,00805750470305819;0,00225124016223308;-0,0194638183908647;-0,0216298821949892;-0,0221306302220104;20
"2010-11-30";-0,026707283476112;0,0166377758999873;0,0128921720831485;0,0240729108790436;-0,0176653720262874;-0,0179107421382646;0,00553135169911939;-0,000252802966068777;-0,00277675362769935;-0,00944952453620986;0,0330141461646725;-0,0142811229922988;0,0132605888893866;0,0332129807333131;-0,0102996648711552;0,0061819355385483;0,00808256901577846;-0,0158435519191202;-0,0228830029064899;-0,0148166094432918;20
"2010-12-30";-0,0295315248168777;0,0299735598307284;0,0120028916053277;0,0067679728105089;-0,0189794910355726;-0,0112007540064207;0,00372291812038405;0,00999485570957135;0,0186343007588443;-0,0101055975897472;0,0335843084643866;-0,0163654705047305;0,00391914810913755;0,0252083239688591;-0,00863033326507197;-0,00596265805013437;0,0158251691905465;-0,0176463927657826;-0,025327963684454;-0,0158832628495027;20
"2011-01-31";-0,0223990364171993;0,0182329742561277;0,0196006096799246;0,00342781307317311;-0,0261083967352987;-0,00122924728345412;-0,0086039291916013;0,00207366988240919;0,0207962655695662;-0,0123343798642431;0,0110690718057213;-0,00925606043140169;0,00527080159171869;0,028714339913857;-0,000988684737192092;-0,00587817174270853;0,0135646197797605;-0,011390411830909;-0,0117647059198765;-0,012797141398374;20
"2011-02-28";-0,0145839739031455;0,0404815853898206;0,00810059941191049;-0,0043764069009527;-0,0227887008064082;-0,00122727249292706;-0,0126348116843462;0,00104390390949863;0,0207396732860426;-0,0178365451668878;0,00978796502247783;-0,00882963365135578;-0,00181479026109733;0,0282579467014158;-0,00214549978051029;-0,00346002427773983;0,00589077844992601;-0,00567409647472469;-0,0115501118650117;-0,00738058490598492;20
"2011-03-31";-0,0139646737678954;0,0354496597261118;-0,00378080722349702;-0,00856377388372552;-0,0220816219342017;-0,00734269120056107;-0,0163168976460048;-0,000535263827095965;0,0329584332735703;-0,0114368825603979;0,00787008388664407;0,000373423428655752;-0,00113868199591446;0,0151612562058679;-0,00903854331465924;-0,000102858685148698;0,00643522081685469;-0,00152296807766149;-0,00674016053857163;0,00431774731763034;20
"2011-04-29";-0,0150377334454023;0,0321469181091236;-0,00852865481797478;-0,00286799617407671;-0,0209144272649508;-0,00882939226080331;-0,017084719886718;-0,00813831990582193;0,032497463718533;-0,0103941391663612;0,00612126343004981;0,00304185067256931;-0,0017451278773847;0,0128045088662459;-0,00928144181839665;0,00530201575816782;0,00950315619481086;-0,0015783066721823;-0,00677975744210924;0,0097628399826816;20
"2011-05-31";-0,00968372471109015;0,0301248153795349;-0,0113113147044258;0,00274921879830918;-0,0189524602952114;-0,0128122100090505;-0,020478464708953;-0,00575416384601078;0,0428333715843888;-0,0106091422606021;0,0126438366495134;-0,00336286294921768;-0,00262142363125407;0,0112140626047111;-0,0139597191406355;0,00763175959964305;0,00890999137672567;-0,00134992477117989;-0,00807334687008027;0,00286170190488515;20
"2011-06-30";-0,00815499686636363;0,0187412866791575;-0,0173262938475345;-0,00322040461566187;-0,0139966425340029;-0,00935177084794407;-0,0199359313107409;0,00229883593314947;0,0468650934244362;-0,0153175123809643;0,0195128696396616;0,000270429658000762;-0,0071552655540972;0,0100876292055013;-0,0143635098203446;0,00143859340864612;0,0167837146879893;-0,00905683418651225;-0,00255599780708041;0,00443670713470453;20
"2011-07-29";-0,00464605592288903;0,0300739754669659;-0,00991035790389116;-0,00351381193377844;-0,0114895638674375;-0,00504968266720137;-0,0175329510380015;-0,00612600647596633;0,0449190056210263;-0,0113825888872762;0,0133664994903751;0,00161282877032542;-0,01023710623272;0,00516638237558112;-0,016027487567603;-0,00114742382849715;0,0130842337905272;-0,00771870270221313;-0,00329897268970962;-0,000142213797616558;20
"2011-08-31";-0,000158713588189424;0,0308647763008208;-0,0117476555911064;-0,00866674372063688;-0,00494243225503625;-0,0136424171881943;-0,0160020745888611;-0,00668172849581449;0,0447634390865628;-0,0114648794347895;0,00491368737528042;0,000900325407570607;-0,00802282690193732;-0,00223209350827171;-0,0126528117778966;-0,00113205271231254;0,0141900731718451;-0,0020775192232277;0,00284338928556402;0,000948258358630477;20
"2011-09-30";0,00133093663774456;0,0314861141151958;0,000286825107842339;-0,00682779037725509;-0,00226686534907032;-0,0138460894774395;-0,0127752741822464;-0,0161140647069805;0,0370698249079398;-0,0108933656396534;-0,00847147562329869;-0,000548097836845998;-0,00818404458321143;-0,00777032890168977;-0,00193000497906336;-0,00529264558946871;0,0209618547709384;0,00099424626109588;0,000300912553799973;0,00248933289166633;20
"2011-10-31";0,00479824334371702;0,0317477566826834;-0,00914448060877728;-0,0109956816216077;-0,00901263953154706;-0,0102373185684706;-0,012243478916069;-0,00963893898605138;0,0398176152967274;-0,00948383230106195;0,00432427643369783;0,00295291780047773;-0,0120787831187115;-0,00279299881081029;-0,00502964210655075;-0,0078118221078356;0,00513934728326056;0,00263457391027786;0,00226468207159428;0,00479020385505709;20
"2011-11-30";0,00942958168820472;0,0314620674532576;-0,0134641341502026;-0,0150224817623762;-0,0115581736056391;0,000760136472296798;-0,01024604826399;-0,0154771953254969;0,0256442784648059;-0,00506470243077763;0,000829389291985285;0,00965493078950499;-0,0128457404437545;-0,0055356064265612;0,00310482087458465;-0,0035944628343573;-0,00175800724362515;0,00292015782862354;0,00709681828659256;0,00366437133692455;20
"2011-12-30";0,0181144159331946;0,0190156224535944;-0,0120319839844906;-0,00796003663831834;-0,00810490052780931;-0,00125282404446664;-0,0101994124215413;-0,017917795004402;0,0136005812169103;-0,00434564890305784;-0,00441810985232008;0,0147320319928892;-0,0104600490779859;-0,00498262163974964;-0,000392742351300732;-0,00162911738245096;-0,00517375447258673;0,00952435325213121;0,00927433919035293;0,00460765226140737;20
"2012-01-31";0,0147220089701847;0,0211480143054321;-0,0138409975618656;-0,00966569956543124;-0,0124628552580132;-0,00605576138763499;-0,00326698862046361;-0,0129207074754195;0,00590806989477852;0,000920412322341123;-0,00116138110380265;0,0129643101826598;-0,00892479311247446;0,000305309084502307;0,000877512237861326;0,000766108624661714;-0,00293645549073657;0,00650012166517573;0,00232429005558869;0,00479948223265577;20
"2012-02-29";0,0077714247498094;0,0110840722601397;-0,011014735645551;-0,00799910816139963;-0,0146384053099179;-0,00144724781348362;-0,00248157789251062;-0,016049717382984;0,00822217754069446;0,00268210134161054;-0,00180779155073925;0,0132795367009597;-0,00680506144843226;0,00559196062670757;0,00299928311645901;0,00640998857137123;-0,00140274558460029;0,00338399948700587;-0,0010863446848718;0,00330819107973284;20
"2012-03-30";0,0119458384698117;0,0109042308958065;-0,00817167825082154;-0,00800677934559712;-0,0110341853298133;-0,00205702426189055;-0,00280523032002469;-0,0158857459271003;0,00687166316710182;0,00375124569205321;-0,00527610349857474;0,013212834394321;-0,00672195083795669;0,00518284152946199;0,00653700067478828;0,00377723779772805;-0,00437976913381613;0,00332730524400887;-0,000166190887348423;-0,00100554007213791;20
"2012-04-28";0,00908420339966916;0,010863027106327;-0,00595601443125564;-0,00648428132083178;-0,0115580448478076;-0,00494453987796223;-0,00458978352755876;-0,0122934058116967;0,00648780767587205;0,00373060327316917;-0,00216083121892161;0,00919020317662226;-0,00639031550036601;0,00882821735713877;0,00830373478183949;0,0049991680087281;-0,00801475357983014;0,00542552674635191;0,000996809116025685;-0,00551733052551311;20
"2012-05-31";0,0144505558006429;0,00106554855854907;-0,00637923973537128;-0,00869975297294343;-0,005064353511929;-0,0129231772905481;-0,00933215664274409;-0,013341196754002;0,00851749304300303;0,00911282414510233;-0,00261753923196991;0,0130815240369786;-0,0082546670729633;0,00348948153130594;0,0077174774478155;0,0030630375163993;-0,0037616735333351;0,00869788374043937;0,00400885174912353;-0,00283092082355327;20
"2012-06-29";0,0154673157236786;0,00643587036945598;-0,00689801536633423;-0,00942304702404917;-0,00649104103688026;-0,0146100567418469;-0,0112837729737929;-0,0165799081621461;0,00882133619085715;0,0103221884908194;-0,0038890434818844;0,00943315982052621;-0,007648255566393;0,0110191774647925;0,00756263806624277;0,00235976992837865;-0,00392430737089068;0,00991718636835473;0,00248575543712845;-0,00307695013601671;20
"2012-07-31";0,0154216677188357;0,00312510249736353;-0,0108739520628873;-0,0105903040338977;-0,00650663345482812;-0,0102460809828481;-0,0105976087551674;-0,0146853829289986;0,0094523664039702;0,0112091355802067;-0,00632908001174412;0,0130673289724237;-0,00843987369163992;0,0126032472492385;0,00836384071140337;0,00381149803688504;-0,00651745447415348;0,00914338019624451;0,00115437697816707;-0,00256557394857369;20
"2012-08-31";0,014497005087263;0,00372190675570571;-0,00929135318489374;-0,00764068175513241;-0,0115695698239781;-0,010818313130062;-0,0122804506712992;-0,0131701789290437;-0,00160902314209925;0,0104353048845987;-0,00392098415940044;0,0165202409569324;-0,00944529341198793;0,0207420263038336;0,0116965415131431;0,00993695281179235;-0,0119606407330324;0,00779834878875949;-0,00264033924849435;-0,00100149891260495;20
