"";"Koef";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity"
"2006-11-30";8,35772204713292;-0,228314115528752;0,33741996863547;NA;-0,0872853121376042;NA;NA;NA;NA;NA;0,0572372991630638;-0,232216273245805;-0,187527268718217;NA;NA;-0,196630747045343;0,411270383546977;NA;-0,0680262833242784;NA;0,194072348654489
"2006-12-29";7,93691856706487;-0,143186244657061;0,263558884597378;NA;-0,075799966419867;NA;NA;NA;-0,0491491038774352;NA;0,148836419381062;-0,183444406626256;-0,216994753702743;NA;NA;-0,157874785475754;0,58760469602156;NA;-0,106226824655582;NA;-0,0673239145853018
"2007-01-31";6,59195262187185;-0,147335850548921;0,0870226865922577;NA;0,222362446850233;NA;NA;NA;-0,0727933653560849;NA;0,202700987863216;-0,175820292747009;-0,144302763444551;NA;NA;-0,204335576150837;0,487913878694293;NA;-0,125957647275574;NA;-0,129454504477024
"2007-02-28";7,21329285240452;-0,158228566663846;-0,0311134742375782;NA;0,176838583863381;NA;NA;NA;-0,0346548969139665;NA;0,24877054395509;-0,0256015729467756;-0,0809649602718057;NA;NA;-0,291752654337361;0,574390872181529;NA;-0,195963778916275;NA;-0,181720095712393
"2007-03-30";7,42621951686021;-0,158786241401007;0,0133975584689496;NA;0,144810469678689;NA;NA;NA;0,0287235715158836;NA;0,162492190545959;-0,0823113510290963;-0,174633887253771;NA;0,205732005805414;-0,218512046703114;0,444844203985106;NA;-0,143582758270062;-0,0851531848734071;-0,137020530469543
"2007-04-28";9,02226737726179;-0,186267762008146;NA;NA;0,0812543142131927;NA;NA;NA;0,171603895277538;NA;0,154256188421181;-0,07092921505021;-0,186826465169256;NA;0,0818021187896421;-0,183971528791414;0,500227217005825;NA;-0,151944533695911;0,0108562662926218;-0,220060495285064
"2007-05-31";11,1208876370125;-0,14657551077413;-0,120207202664212;NA;-0,0252530255234939;NA;NA;NA;0,23503734710226;NA;0,198847180135008;-0,00598513946410923;-0,0595902238664135;NA;0,134742823021394;-0,233092316678511;0,431372649741338;NA;-0,0982187484529281;-0,0902407382642544;-0,220837094311948
"2007-06-29";9,83844228459416;-0,109145823471337;-0,174493212950875;NA;0,0943435862157782;NA;NA;NA;0,19389016432214;NA;0,130574571003533;-0,0258427876381679;-0,102313766016573;NA;0,145887712651497;-0,202971081328895;0,435303965807052;NA;-0,132440065088112;-0,147689055832127;-0,105104207673913
"2007-07-31";8,93632885963626;-0,0797589824683212;-0,195936242888726;NA;0,0543770431226373;NA;NA;NA;0,165421220083463;NA;0,080113386127176;0,222360851594888;-0,0783957015817693;NA;0,131190412989145;-0,204237409187066;0,34653708608269;NA;-0,154312148595938;-0,147306225193916;-0,140053290084264
"2007-08-31";10,3083781423213;-0,181693606481762;-0,201778323912738;NA;0,122150389782046;NA;NA;NA;0,170017642651789;NA;0,124690101822904;0,285475519627267;0,00359513588634188;NA;0,0417646728953219;-0,188420970734663;0,000949219136759195;0,251357318197572;-0,161472895674124;-0,13703838784963;-0,129595815347084
"2007-09-28";11,8348525313095;-0,198782300622395;-0,189507503934574;NA;-0,0749741583639243;NA;NA;NA;0,170227614962966;NA;0,0250350685933435;0,398758849677713;0,0766577749065001;NA;-0,0634173632461464;-0,0483589143187689;0,052359651340449;0,276961040519028;-0,113682108672794;-0,177962714982893;-0,133314935858504
"2007-10-31";10,7073624314528;-0,106208349934019;-0,178614817009609;NA;-0,0228583138953859;NA;NA;NA;0,168534909381803;NA;0,154905487119002;0,33920170202263;0,0743702081386771;NA;-0,0871585958060484;-0,14450322175887;-0,0986498006038407;0,262987693337888;-0,114811491307953;-0,187137153571517;-0,0600582561127561
"2007-11-30";13,1941193557487;0,0230279889585272;-0,131285153690089;NA;-0,00211066512010603;NA;NA;NA;0,112601214004965;NA;0,232199012129987;0,357340682684359;0,0169877112095514;NA;-0,154301104717353;-0,292440522330542;-0,0532536722255278;0,246951406476207;-0,220703157287454;-0,145905724628928;0,0108919845364031
"2007-12-29";10,6081313993536;0,239604062969993;0,0572802412836426;NA;0,000960846042923081;NA;NA;NA;0,117031387178303;NA;0,19459189879936;0,282986155090352;-0,0235530000015565;NA;-0,160414540580588;-0,286810153301609;-0,185871147561648;0,0451625881001997;-0,180823580098385;-0,162527578456214;0,0623828205352255
"2008-01-31";9,36042071181835;0,160093081298716;0,0953644377651789;NA;0,182459221189724;NA;NA;NA;0,0880323956266131;NA;0,0977169938887818;0,254369119084302;-0,052097068866292;-0,27040234966328;-0,0416872804182191;-0,191514602877525;-0,0994919815879663;0,0488931601954118;-0,16674668185734;-0,178060034729378;0,0730715909512727
"2008-02-29";8,33660990863353;0,12941795918119;0,108431196505341;NA;0,140162383562928;-0,0583624146859109;NA;NA;0,167389260904084;NA;0,0288048925911271;0,294266492183923;0,0595979494786279;-0,268866909403052;-0,0428019966779629;-0,191670430474986;-0,187570324422286;0,071929865592778;-0,132096883792645;-0,10764912489088;-0,0109819156522779
"2008-03-31";10,1426853874638;0,124759896841847;0,194793584419909;NA;0,240787785864097;-0,19217382778422;NA;NA;0,107719650706209;NA;0,0550599661011004;0,0855669331531805;0,0961172485009423;-0,267065376778211;-0,0570364633751877;-0,181989070992005;-0,219855347998456;0,0736066046040039;-0,0470081054884409;-0,0348718075834792;0,0215883298087106
"2008-04-30";11,0508420415956;0,238402066688277;0,175186666268103;0,00713160627694221;0,218394508232177;-0,100576913182913;NA;NA;0,154317195625663;NA;-0,0706516652199827;0,133248403584112;0,0364472625199778;-0,248142844883917;-0,0863327597556083;-0,261297585997582;-0,213079167797894;0,00084811318542818;-0,000731951139373832;-0,0191871120227295;0,0360241776193193
"2008-05-30";10,5241956297323;0,305189945749527;0,256850653494683;-0,0169315149832219;0,0274064386590634;-0,14377027110374;NA;NA;0,0992355249339168;NA;-0,0862345736121443;-0,0105132973775541;0,1006702401078;-0,216303215337296;-0,0191513871834958;-0,213794301206644;-0,230625223069377;-0,0626762161265269;0,0488230464824068;0,090121213528193;0,0717029370444103
"2008-06-30";10,1365658332484;0,320243925953407;0,233042921814243;0,0175565542821468;-0,0707796425027851;-0,0831560107800777;NA;NA;0,162939975385194;NA;-0,1295929211189;0,00256471419619721;0,0766320475718939;-0,207369732580194;-0,0440703556890827;-0,136249654388519;-0,19823595574808;-0,130545727192362;0,00345938809221778;0,13507867075431;0,0484818019503907
"2008-07-31";9,00398583521616;0,0866631142757553;0,090747540028028;0,0975243244623551;-0,0679373776182272;-0,111141020718967;NA;NA;0,0535771160986744;0,597362137277793;-0,117474047019462;-0,090170998965693;-0,0010197824178809;-0,121978761280106;-0,019830461139805;-0,115186235540342;-0,148510968469509;-0,125804483004946;-0,0287842203076388;0,074125767857394;-0,0521616435174245
"2008-08-29";15,978702959066;-0,0157665179930222;0,157442622943047;0,109877473942824;-0,035130374174251;-0,151619998566821;NA;NA;0,149845752373055;0,307508741509457;-0,0871415843909668;-0,0327386766089403;0,0712636350854353;-0,213212301112416;-0,00448791723197527;-0,167359514587715;-0,195354057010234;-0,0322277820204549;0,0912083559011093;0,112853418245072;-0,0649612763032034
"2008-09-30";13,5808185753942;0,110881560296322;0,0329655753291178;0,0961693001637549;0,00578932368077656;-0,362897537174175;NA;NA;-0,0849929326606929;0,227887316575284;0,0238910353639358;-0,120708887050998;0,0561500068152562;-0,136927802368864;0,0451241498835739;-0,0771979183425269;-0,147121622117412;-0,0618825247995937;0,168577780425175;0,232563951466804;-0,00827077548573719
"2008-10-31";15,3339576882872;-0,00672111558044594;0,101823113833675;-0,0172282542678438;0,116821301242038;-0,242665156907564;NA;NA;-0,178602865575702;0,13112039141094;0,00451770011379823;-0,241167494003674;-0,130690779929943;0,0267486780146631;-0,0786248947278987;0,306550275551676;-0,0649960968457757;-0,0393033421611524;0,125836528355027;0,178486966425836;0,00809504505234657
"2008-11-28";19,1563320647383;0,0689998167531515;-0,058558187108295;0,0332239942305626;0,147856839141424;-0,299032619489569;NA;NA;-0,0811963292045293;-0,139506681629123;-0,00295013137113123;-0,212554256024101;-0,0636570942844746;0,00829915405027612;-0,0348473278834274;0,456431688502406;-0,04788148138179;-0,0598158916235588;0,0842889682483516;0,163394921691181;0,0375046173826464
"2008-12-31";19,2685687165017;0,0987845366488398;-0,0794046659163629;0,0058758878676206;-0,0788744076020479;-0,322309881887384;NA;NA;-0,0781487135151311;-0,140810113980685;0,0565141551498431;-0,211935003047059;0,0221839425187899;0,0369200735662956;0,122843378487325;0,395427496182045;-0,050455747777667;-0,0380614662736625;0,115466175018063;0,144191137595241;0,00179321696593581
"2009-01-30";21,7342556293399;0,136164131609523;0,019602271181924;-0,0242668476525731;-0,0571889304106427;-0,297593422112669;NA;-0,0129263070294315;-0,00705350324737174;-0,154005297727375;0,0841813592398196;-0,167384710565568;0,0228175993865904;-0,0746978213052564;0,140624301034885;0,275023735059521;-0,114685622089815;-0,0901975378592985;0,174410443149325;0,115566702214708;0,0316094571237035
"2009-02-27";16,7200723700552;0,056984897583971;0,0497442898713101;0,0210045982886297;-0,00993922397643189;-0,277124438345915;NA;-0,0256204827664663;-0,0704664815140575;-0,189672498247748;0,0841500755211851;-0,120501816727498;0,0220660461433687;-0,0976759253297279;0,166863130282082;0,378418522258709;-0,140451257948491;-0,057822390643701;0,127447921987841;0,0933205180629029;-0,0107254844999627
"2009-03-31";14,3911392978667;0,0573297017150823;-0,0318734218245184;-0,0364731066079333;0,0401933517317182;-0,286928300701393;0,00743752780988531;0,00911966777199413;-0,0605117715537663;-0,130523178129549;0,0442376891809843;-0,157771997335754;0,0627926422983848;-0,0989544326880601;0,184631626411037;0,385080480719566;-0,131115974237246;-0,046993598826302;0,128793631152232;0,0803836812091157;-0,0188542180954784
"2009-04-30";10,6106042272225;0,06863809477325;-0,0118540879818592;-0,0252931059350548;-0,0764416845605199;-0,266872225421273;0,019339298906284;-0,0515024217444554;-0,05437434181807;-0,133513161174606;0,00265903555689348;-0,164428991354666;0,0796340847207812;-0,0905408403979812;0,251759248822997;0,377339052036049;-0,0803561417505599;-0,0308559204942074;0,0907826748902278;0,109848510293517;-0,0139670773667467
"2009-05-29";6,56771372304418;-0,0367466418975387;0,0480496273845105;-0,0759351979776745;-0,169462947221971;-0,212388907709415;0,239321131066115;0,116128657021544;0,0311049232739023;-0,108000701447732;-0,0933040005871049;-0,14230907659694;0,169301963427499;-0,0619791969815011;0,0786838859204932;0,271298890133158;-0,0198999665326554;-0,0236083165929485;0,00235224770715323;0,0437586740656243;-0,0563650464545195
"2009-06-30";3,15976590390048;0,000755308605254478;-0,0469166728150175;-0,00437348962234497;-0,160981858700712;-0,182873276241754;0,253618209726069;0,115691920270096;0,151881585742586;-0,109293284039381;-0,0592740837556234;0,0397156694002819;0,233663487440168;-0,119698591058408;0,204673818815545;-0,0569531874553742;-0,036644578532024;-0,0822123672069725;-0,0386051797820314;-0,0368243879532855;-0,0653490428370721
"2009-07-31";3,90501799936795;0,00862265762313068;0,0457123785256248;-0,0115449704572484;-0,243210594027855;-0,139639859414034;-0,0971855074759074;-0,0576645795877147;0,182066862194555;0,141269343765572;-0,046028433759502;0,121227930511883;0,174567938701368;-0,101639314299809;0,326532888677866;-0,0940777695742004;-0,00967644033927123;-0,0605654844536303;-0,0174360880542979;-0,0238441267433871;-0,0974868318131432
"2009-08-31";5,04695778772763;-0,0431161508596943;0,113567772420379;0,0467222268796845;-0,206757163998656;0,00971970739588256;0,0494085604892624;-0,0426578136669637;0,118759208464668;0,0672028273599013;-0,0925953551529833;0,166107802461959;0,0705862427928412;-0,178015784633461;0,337271123056183;-0,104123189034804;0,0206545286792387;-0,0697498669011945;-0,0898234606713464;-0,0509906179156194;-0,122170597165278
"2009-09-30";2,74087086094382;-0,105322827826992;-0,0757523908899242;0,0803831173733519;-0,0746895995456893;0,367063507197883;0,231866912170196;-0,102181522450716;-0,0281500876316078;0,00414275081482878;-0,0928726749893968;0,0132040443803501;-0,051030999046638;-0,000388646288330052;0,145983873144186;-0,114956085881074;0,157355794919203;-3,48862381362431e-05;-0,153095252727691;-0,0670362278189317;-0,134488798664873
"2009-10-30";2,84532896215552;-0,0504493006835095;-0,0868377093972102;-0,0102776175253901;-0,107059196594507;0,388830766275961;0,00530088041220352;-0,0725314977695998;-0,0200750689065719;0,0879525599619327;-0,0872434716214262;-0,0878334707336589;-0,0529042207056206;0,098404382261885;0,093180898823514;-0,140946841601915;0,323653755132774;0,0026767571317301;-0,110735607690281;-0,0678986930566352;-0,105207303713674
"2009-11-30";4,62886310523358;-0,0188007447529513;0,0259780147504619;0,149006775499654;-0,183441455060974;0,159978345868387;0,128990846977402;-0,0960924136404571;0,0427901809105924;-0,0592554754797438;-0,0906409230761119;-0,000566274133207971;-0,0398356504473922;0,0715857996932912;0,0902516574879768;-0,160919714464775;0,324739958446701;0,00667842036553328;-0,135971728641231;-0,0736815064979975;-0,140794113805159
"2009-12-31";5,89371529512432;0,0527561115755464;-0,0293350933325522;0,095862496230363;-0,0322885996072001;0,112251935593596;-0,0655400179817966;-0,121405301504498;0,0427741886462764;-0,0256466286835277;-0,0948599732091793;0,0581245671435034;-0,0817501928775266;0,15815617251435;0,0909404435977733;-0,155794539091915;0,389134084698591;-0,0424465598018097;-0,153152744394205;-0,0715000766521144;-0,126280272863675
"2010-01-29";5,84824982717701;-0,00455248957592037;-0,0453553537538107;0,0570561767737759;0,0423399858394898;0,353550617829559;-0,0689310702291919;-0,1212246109206;0,0390412679185509;-0,0949772946519879;-0,0370277669969998;0,166685116680467;-0,133996385644111;0,0690632329388025;0,11206120050888;-0,130678195739279;0,160202401510476;-0,0282810006845677;-0,124650476185081;-0,0907202355974541;-0,119605120020996
"2010-02-27";5,14583021247203;-0,0396410457183164;-0,0682997736817438;0,0442331760792961;0,01666330402055;0,527493912283814;-0,114532805246015;-0,123462519809163;-0,0265705358875636;-0,0743497180665798;-0,0312487230506592;0,128208744194618;-0,117743458164452;0,145028859112896;0,0150147858160741;-0,111052998045289;0,110035560747956;0,0133216577447958;-0,111626174789683;-0,0523318397295756;-0,12914040781096
"2010-03-31";5,18347299930011;-0,0496022973629382;-0,0067416716096131;0,147195353317481;0,14527189492172;0,341325797898717;0,00750938318423929;-0,0513353372446616;-0,0904228830476941;-0,140205923502823;-0,0450124848343891;0,0634843536935196;-0,12107070062472;0,0726542994379304;0,0901881585173715;-0,109765046983607;0,105953647252706;0,0264171117763148;-0,142282371837499;-0,10010171153509;-0,143459571416965
"2010-04-30";6,58335502213746;-0,0463495909974561;0,0449769500484472;0,15412715133888;0,127756639488954;0,395522467371807;-0,0574862241840063;0,00113223492724793;-0,0323578788079485;-0,159031467594188;-0,0212208185071139;0,0673055586760359;-0,125490877141494;0,0945875662491559;0,0279612474142237;-0,133050708908396;0,0422842921540162;0,0443458923312322;-0,155562241227787;-0,109560260545617;-0,159889932085994
"2010-05-31";10,5978576270017;-0,137440278018316;0,185023256062496;0,180005110381426;0,0187863658701883;-0,0337108636200805;-0,128704834532017;0,201883570548048;0,00235044533250695;-0,0997547989497747;-0,03706944226442;0,129218939038183;-0,0580237080607627;0,0627439551865348;0,15417821255406;-0,061083553899976;-0,0178157309228351;0,0658101450265573;-0,151648244215689;-0,112337970859406;-0,162410574656722
"2010-06-30";9,60443181013381;-0,182708485897217;0,183270238038109;0,204965062284597;0,124217766425334;-0,110438062934369;-0,03499363678425;0,147835736973077;-0,045320904462046;-0,151627811273922;-0,000423601550440938;0,128074032099932;-0,0281954955164708;0,0676309331271824;0,137169898826983;-0,0396596866852043;0,00568365925360523;0,00115267297117966;-0,105457972678399;-0,146269244005891;-0,15490509821179
"2010-07-30";10,2164466922531;-0,185800599118716;0,104708808708909;0,0421752149046226;0,11372953732396;-0,126650058274806;-0,129386008756309;0,117283972840951;-0,045310809205379;-0,103561810888092;-0,03400384749235;0,224324691233518;-0,0574644689802617;0,0745675283359193;0,246062114370059;0,0103536528763099;0,0291405057814725;0,0376539736242786;-0,0733459958676515;-0,151384706180829;-0,0930916952356063
"2010-08-31";12,1247268145227;-0,236062942892208;0,108913549621197;0,11097159127992;0,0364589751226021;-0,132268180380503;0,00350228268624855;0,182301384910598;-0,0689888162951418;0,0254845491408941;0,0177605035274613;0,227938589085999;-0,0496732241809683;0,030067726762344;0,177624956847054;-0,010060753435397;-0,0926034784313662;0,0789758910156807;-0,0797126791662416;-0,192281862872878;-0,138348062345296
"2010-09-30";12,9801183924744;-0,205800304764902;0,11099331067503;0,124566577997302;0,0548064169564515;-0,232770557281258;-0,0107848297886456;0,0675748586034916;0,0401135296287377;-0,0507679806468429;-0,0171141034203377;0,117553917319809;-0,0469746117029159;0,0430998639999018;0,410752499577194;0,0289470158930814;-0,0817500534787268;0,00159200934900196;-0,0459516961161956;-0,152765598493312;-0,155320264306863
"2010-10-29";11,4971594272721;-0,197254022647865;0,156736099661791;0,137158743160616;0,0925509564928014;-0,254888015787514;0,0102964936448184;0,0182633397568217;-0,0308163353658805;-0,0100411598955218;-0,0824329375631878;0,0133841557625783;-0,0904100713775084;0,0954650358109093;0,382046345268687;0,0190518110213909;0,0700414236925761;0,005005595727009;-0,0634117994839994;-0,156799592018119;-0,113946065860404
"2010-11-30";13,8795803304728;-0,20280325790932;0,199465910904729;0,118095612935176;0,0474616279763235;-0,247328060514532;-0,0820674897838176;-0,0293659291691724;0,0406723211431432;0,197580675453636;-0,0720438217338985;0,0170435263508544;-0,0610142438255932;0,0955871903792719;0,215727188431553;-0,0549994018559614;0,0578771528355413;0,0104887935897726;-0,0424744595102067;-0,147274300192258;-0,0606290355052403
"2010-12-30";9,11666300054543;-0,177229298940019;0,228644349625464;0,0303807954328346;0,0418554401006792;-0,185523975025074;-0,0873997336984783;-0,0997235192093526;0,0747852803734114;0,249283859251841;-0,100235027049213;0,0605721083447186;-0,0836678720894053;0,0408462758944856;0,178724110804565;-0,0433742386150089;0,0602089405847307;0,0346988395872705;-0,0720843053717618;-0,124445002150478;-0,0263170278512091
"2011-01-31";10,3960476426348;-0,114758791993809;0,12831700581004;0,0221075310885128;0,0283760154604412;-0,190844053235149;-0,0127202397135714;-0,215941544932246;0,0334351625333063;0,322565270712541;-0,123012111016771;0,135969073280136;-0,0786096809743504;0,0711932683148398;0,0668180395649756;-0,0701169315079501;0,095158341914654;0,0960602913205531;-0,0547949599840513;-0,100073566545019;-0,0391281200970833
"2011-02-28";10,3789971792536;-0,0394316410537933;0,19724022940297;-0,0534621230081599;-0,0602322126039345;-0,0287680793728332;-0,0902616229337636;-0,220580981397095;0,110326596857229;0,34828363075077;-0,183126412507565;0,199887741262917;-0,0810525676869419;-0,0331747495425798;0,0483639008669;-0,104713956630166;-0,0332794713245137;0,0791143937574681;-0,0719161819386542;0,00756518245129557;0,0092183246504515
"2011-03-31";12,1080699075454;-0,048787700001344;0,262152221937209;-0,0660715005185145;-0,0500782200506486;-0,0744930631951685;-0,0485601436296901;-0,233619787513025;0,0211124122741426;0,334560672583443;-0,132041654859839;0,161185585456372;-0,0276711536749646;-0,0479613397827107;0,0281291513372126;-0,175590229087061;-0,0179226968849665;0,125040300198717;-0,0692443655731351;-0,00795814522893177;0,0678196562129042
"2011-04-29";12,5629978908895;-0,0144186423687258;0,27401164058826;-0,137374924649319;-0,0560444539127758;-0,087269310653474;-0,115935360595213;-0,212906434557833;-0,0194775672641884;0,243139712035935;-0,119805553438878;0,0844110549220655;0,0243688138180717;-0,0613199082645046;-0,00148683307189848;-0,139373236592646;0,0388503015022559;0,161534874165674;-0,0345877746305436;0,0200874337419904;0,153596169225747
"2011-05-31";12,1462003486098;-0,0410486199953648;0,264734857510968;-0,0859096667325211;-0,012556934150667;-0,0953180863814725;-0,13328054225937;-0,152817847661176;-0,105611275420193;0,432262597083125;-0,107857916564174;0,00693551959299145;-0,0106959720866038;-0,0789016133380843;-0,010918173518276;-0,125223762809227;0,0110169086409622;0,142531617995151;-0,0398595890828712;0,0439981787033919;0,0985203204734101
"2011-06-30";12,4535646131499;0,012482486560998;0,201526089316964;-0,179885290594603;-0,097086012518414;-0,0890275677605018;-0,0392830913729718;-0,141283256960994;-0,0320497445066277;0,35576026789292;-0,0938732681337017;0,0933569752081426;0,0890483241913585;-0,137002985532698;-0,0145919628266517;-0,0985043965131606;-0,0514446308045721;0,147489856423091;-0,0259677924751042;0,0152598620872584;0,0850761383192677
"2011-07-29";12,4469150381477;0,0302566079519956;0,262973620175919;-0,16697674156422;-0,118361038281175;-0,0923307226339558;-0,019066011231185;-0,142916574430595;-0,113573052937975;0,319973853439316;-0,0750189604802461;0,078411134450494;0,111860376173726;-0,147380389017008;0,0131207522623436;-0,0789205776408353;-0,0422084923688054;0,0956774088230452;-0,00324743941399961;0,0403553838612132;0,0473708628619475
"2011-08-31";14,5299088408195;0,0767551861626517;0,164194255170474;-0,143231549331058;-0,125783500493728;0,000523566351652649;-0,0651081957374204;-0,0941673880443091;-0,203895072459014;0,30184988950294;-0,0334517224790987;-0,0151976506074476;0,145620394512801;-0,103014409628229;-0,0744690277523632;-0,0882309498826078;-0,0534505335847243;0,0873656057548599;0,0850280115333107;0,112675343694681;0,0259877473166287
"2011-09-30";16,832400391786;0,0789621247041691;0,345792902885575;-0,0512467266439981;-0,0759212294384885;0,0480730787981003;-0,186048564797346;-0,050134180610143;-0,209457398164868;0,183255599893179;-0,0457612660735777;-0,113720080197853;0,0555867929527381;-0,11785695683974;-0,0497445102672325;0,0152282842934373;-0,0833280986530727;0,141874027742275;0,108769690309471;-0,0167809883136811;0,022457498421055
"2011-10-31";23,739635792281;0,0111673679910323;0,303614364540975;-0,108413995496482;-0,0468139763717675;-0,216365019916047;-0,164243893715974;-0,0464559203026902;-0,223439903852736;0,400797897824603;-0,0319594192799216;-0,00593896216422536;0,0729350689685394;-0,103553155494796;0,0604166819788886;-0,0310791215983515;-0,0102498299494923;0,0465037628003097;0,0601059385049682;-0,0114868018575164;0,0444589173906835
"2011-11-30";19,698507763676;0,12053774869382;0,288905592969649;-0,0943641325235571;-0,126462871496056;-0,164087545854607;0,0310366044163622;0,0212561191231112;-0,227869746180561;0,231885252625185;-0,00107889050346035;-0,0539381951739906;0,0925550497101425;-0,129985746509744;-0,066181202961993;0,136121991661881;0,00337237525954085;-0,0861143498711829;0,0313056055069066;0,0430236600334018;-0,0499173189248482
"2011-12-30";17,2563644604506;0,239941584278561;0,260115155459928;-0,0851714809730865;-0,0545287803288796;-0,115405324491498;-0,0173217524381725;-0,0872212869725922;-0,181291902214009;0,192025347222506;-0,069198082244288;-0,0627943790258145;0,0843740500497439;-0,11727403067607;-0,021750911776832;0,0709321742489946;-0,00483770942678304;-0,131811224154334;0,0863636066165307;0,0662480821237352;-0,05139313527764
"2012-01-31";18,9263445023223;0,283957985033142;0,167981593543479;-0,128306022458023;-0,197700730308531;-0,22692497744488;0,0529719519393672;-0,045631985458371;-0,168619112222975;-0,00922414954586871;0,0109129071096992;-0,0281673770240704;0,191184039958558;-0,0775692156069695;-0,0553539753888748;0,158599084714108;0,0271689447305164;-0,0625024545414359;0,0729319534447912;0,0314672362871899;0,00282430323914851
"2012-02-29";18,2388910337631;0,236119666395382;0,19996769648189;-0,0520065385729326;-0,186739015642281;-0,166953348698881;-0,011182764996031;-0,0437640841749372;-0,264031023516968;0,0123311174231624;0,0348512290012026;-0,0580495920416546;0,132482442508791;-0,0857766461508113;0,0322948313495368;0,150948031296982;0,0589211244046233;-0,131496986205503;0,109671142941261;0,0185000357442552;0,0139126824529147
"2012-03-30";16,9764033033975;0,223835375410044;0,0952292164045411;-0,0967609357205195;-0,151300084395099;-0,141457195837943;-0,0253689966467757;-0,0657195289704619;-0,226113671762614;-0,0303721820104295;0,0799696737667941;-0,10461764865952;0,175035955160965;-0,0473754328318866;0,0525187292511087;0,155700786928156;0,0604677260762737;-0,110914323164751;0,0894430471127255;0,026548806619732;0,0412506832696609
"2012-04-28";15,0348919711874;0,126948762858829;0,0582576157427425;-0,0833340676786131;-0,058590842920611;-0,214203149474976;-0,0140682285092801;-0,0762729041508297;-0,159269530537686;-0,119790578266956;0,100110531881856;-0,0320321029320276;0,155303022256763;-0,0704603235140287;0,16992812630614;0,177418597568628;0,129676330163756;-0,161966122818798;0,0737782274743905;-0,0100121491961938;0,00857878574689616
"2012-05-31";11,3640968799215;0,125816977294455;-0,0885197394821173;-0,155003165687578;-0,0656516771808507;-0,122824175339925;-0,134056900743417;-0,108520596810771;-0,0886951216312375;0,0490369849127917;0,181521257182192;0,0725890592681015;0,167580445517733;-0,0912479125273553;0,144684608519071;0,00175062892622408;0,117728865234022;-0,140647824603921;0,0591723615930167;0,0801188115523936;-0,00483288599282763
"2012-06-29";13,1917350651324;0,16186772903323;-0,0577228117345163;-0,153987510957522;-0,0928905907775631;-0,0660434649202765;-0,143038477245103;-0,144801515387674;-0,179168364732991;0,00949697884008152;0,198634528793035;-0,0356756344626058;0,184176672208288;-0,0868823430433667;0,186087517412252;0,0721900952141976;0,0942808402753222;-0,00523213567570748;0,0753140971868081;0,0179515410367859;-0,0345571510626738
