"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Rm"
"2008-06-30";0,765108858858859;0,442709083057435;NA;0,115786460569629;-0,191945348080677;NA;NA;0,608954860688648;NA;0,0366754617414247;0,359239293201557;0,388993562568692;-0,40376033360158;-0,0581137085038848;-0,112497857020401;-0,292836076491295;0,0385628381069694;0,12824893405759;0,278027746531683;0,239777559699051;0,146433208461481
"2008-07-31";0,530218646864687;0,377806828668102;0,214285714285714;0,0287265971130486;-0,231877622928513;NA;NA;0,267314702308627;NA;-0,0543981066446731;-0,00232264579651609;0,0828567011902921;-0,327583333333333;0,00366575181150819;-0,352300656441527;-0,289643846864416;-0,135471522497524;0,003242807149892;0,159850950426867;0,0414161154539989;0,0185757106333079
"2008-08-29";0,105494505494505;0,346884295629624;0,0810878378378379;-0,108216692586833;-0,3634546408268;NA;NA;0,109460881768214;NA;-0,106883238843866;-0,208305852817905;-0,0812540447256777;-0,413706245114219;-0,0551845882262645;-0,486618147669914;-0,446269810591419;-0,245475178773377;-0,120055206640185;-0,0177082357350323;-0,117061973986228;-0,125133313871032
"2008-09-30";-0,0832499165832499;-0,169635886152317;-0,208588957055215;-0,260278786458944;-0,799519997700588;NA;NA;-0,496545598105014;NA;-0,337756190024879;-0,53617838999981;-0,406768544631731;-0,576093343406363;-0,257367897174016;-0,582841889626917;-0,588877387785829;-0,522145578713433;-0,319539077259175;-0,209340963633007;-0,353806990633465;-0,39461972911435
"2008-10-31";-0,527073600367619;-0,365250718620249;-0,532016348773842;-0,31456154465004;-0,864678170288604;NA;NA;-0,747486148163349;-0,0879901960784315;-0,630996106155588;-0,840497603106058;-0,717793936068048;-0,628398252963722;-0,643602334684748;-0,386378035902851;-0,729136586774473;-0,618199648345192;-0,51351185212856;-0,437183658712943;-0,587181553337879;-0,565107571951233
"2008-11-28";-0,627850270199025;-0,687235657737773;-0,661016949152542;-0,463351630610268;-0,937215835832847;NA;NA;-0,714614384315295;-0,757857338070511;-0,713545816733068;-0,846653216946647;-0,689810761667452;-0,748;-0,709240456513184;-0,409293831168831;-0,772727272727273;-0,687101318615724;-0,575546580584145;-0,529035049762008;-0,656037576217289;-0,677007441491882
"2008-12-31";-0,521822066229208;-0,695242285211489;-0,650215873015873;-0,696711327649208;-0,957713733601051;NA;NA;-0,658268073998411;-0,661695347355003;-0,639507051364989;-0,834489074970561;-0,532012195121951;-0,662828282828283;-0,583896731705608;-0,28020869870221;-0,740963855421687;-0,655343820413713;-0,421130889674145;-0,356346658885322;-0,630023031178028;-0,621023277629263
"2009-01-30";-0,506070677609713;-0,639986806662635;-0,72189349112426;-0,780183416847877;-0,967757354538739;NA;NA;-0,706624327423481;-0,765981794538361;-0,639905587170202;-0,855081253679159;-0,607228275312251;-0,756153846153846;-0,585874404532522;-0,302260524297252;-0,795516811955168;-0,785501321363308;-0,340638417858279;-0,423572085419434;-0,621962402567629;-0,655677377725229
"2009-02-27";-0,407396203584663;-0,564017895185343;-0,573770491803279;-0,733139008945623;-0,959712685059974;NA;NA;-0,639807576668671;-0,760252530522801;-0,58982135715238;-0,752238426856889;-0,562142997833366;-0,769411488311993;-0,465469724132395;-0,0833408823262977;-0,80502114886069;-0,743853986911696;-0,422250658637561;-0,408330569113396;-0,609412399285305;-0,602743890621796
"2009-03-31";-0,42053026096613;-0,564704579434077;-0,535480445938772;-0,619033588685916;-0,932876936099437;NA;NA;-0,627317510076131;-0,683161621385099;-0,490472304034633;-0,801265919316709;-0,474549519926345;-0,684971751412429;-0,247436675042602;-0,0805465191932335;-0,729996109454027;-0,677705989994816;-0,405977659913414;-0,366965329178029;-0,594976803711406;-0,552109417986845
"2009-04-30";-0,498246407964702;-0,485892823328915;-0,454653179190751;-0,645424153781864;-0,911323529411765;NA;-0,571225745385707;-0,562586206896552;-0,72038131419727;-0,457237816315114;-0,780209272956883;-0,467615620700603;-0,676923076923077;-0,0985304408677398;-0,18637053386674;-0,673392773345847;-0,600926485628586;-0,442108319913712;-0,381873407115176;-0,588842917835226;-0,537040211875065
"2009-05-29";-0,438726141740656;-0,28865053629334;-0,372699421965318;-0,549256028732683;-0,904362389088391;NA;-0,312328767123288;-0,549758015728978;-0,656075709030497;-0,359051739810202;-0,713910616576696;-0,188153507036681;-0,45239263803681;0,0171391915577963;-0,0141400092721372;-0,405219965020853;-0,411851766749229;-0,292026350188308;-0,242445357195247;-0,477074171797127;-0,400578102096245
"2009-06-30";-0,338275931792141;-0,285538873695373;-0,370588235294118;-0,530841900527924;-0,921887819795629;-0,112582781456954;-0,230059327620303;-0,399137104506232;-0,622306381367165;-0,386879029199848;-0,625790778885571;-0,100214132762313;-0,572437724625108;0,111794483606945;0,0255055478168982;-0,449790492703367;-0,428672324959222;-0,279656193375561;-0,315209434729565;-0,436845904005774;-0,363470716993916
"2009-07-31";-0,0628403492090932;-0,310833003001302;-0,318754257785889;-0,543380322627525;-0,880423162583519;-0,310975609756098;-0,344066785927251;-0,155475914409192;-0,441317742952792;-0,311161305397617;-0,484924217994195;-0,00148704703764579;-0,367555555555556;0,330960601137287;0,391734308905911;-0,258987783595113;-0,341458800637786;-0,141173127264579;-0,0897081266692102;-0,330321036560205;-0,248607461946069
"2009-08-31";0,0426751592356687;0,0152149756389435;-0,0670930232558139;-0,488202692003167;-0,590824372759857;0,730769230769231;0,25;0,457949421682023;-0,228608082103913;-0,186359570661896;-0,172573631963245;0,392371475953565;-0,144752475247525;0,847319347319347;0,938169642857143;0,0856031128404671;-0,0258378844495545;0,0396513157894736;0,157016110203129;-0,176363636363636;0,0938062211740192
"2009-09-30";1,04016194331984;0,282378987622019;1,11062590975255;-0,238430583501006;0,176518631955079;3,19047619047619;1,06944444444444;2,09914668833807;0,019170473886948;0,517662026642718;1,61810730253353;2,05542051531356;0,328376109378748;3,41295447301969;0,472265244077325;1,12793176972281;0,408008780465727;0,585626391143338;0,820459290187891;0,31478978978979;1,02055471892846
"2009-10-30";1,63963166282982;1,33668515950069;1,36666666666667;-0,198957079823506;1,47449200172936;0,902439024390244;0,478448275862069;1,66526463371889;1,98216704288939;0,875567918405193;1,4996743519604;1,72926617455493;0,837460317460317;3,72399231206518;0,467078896141074;1,78537634408602;0,904798853415044;0,935087819018928;1,04152884968761;0,491094147582697;1,24688816860705
"2009-11-30";1,44853997127812;2,29325634151371;2,41943330126518;0,595472800292077;3,21242413423777;2;0,881863560732113;1,90767186981069;1,49566691785983;0,968057424854195;1,63241106719368;1,52605863192182;0,861294188136609;2,798880330008;0,580313090089541;2,03510311540149;1,04421296649331;0,755740432612313;1,12276724997733;0,54176344885255;1,50604654212652
"2009-12-31";1,24718483932985;1,59734310581768;2,99691489361702;1,27182795698925;4,544474393531;2,79761904761905;0,909243697478991;1,76277811184606;1,78950877972883;0,990392385741223;1,79394387001477;1,36282138024357;2,12663361874718;3,28043082283995;0,734868080703569;4,06333739342266;1,83737769866021;0,435731766180318;1,23327129309581;0,587195703023477;1,86814494193152
"2010-01-29";0,93631955079122;1,2604446616174;1,75136923076923;1,11450094161959;5,89145597210113;1,51470588235294;1,21222410865874;1,62799109627156;1,84591947769314;0,899569350775981;1,69269542930372;1,14215024741341;2,84004075394804;2,44896631125795;0,268356556972033;5,18964310706788;1,78733378994355;0,463228843665043;0,890277110363607;0,606939409632315;1,76920659161092
"2010-02-27";0,671816984069949;1,13369800279863;1,54421768707483;0,4282031451405;2,36039823008849;1,03355704697987;0,702127659574468;1,21773612112473;0,611173885750157;0,637509575875757;1,94234458940906;0,764080100125156;1,6474175035868;1,45633763176748;0,152325691102934;2,664265129683;1,22594334823829;0,242473241258548;0,580102564102564;0,323722252942571;1,06697251953469
"2010-03-31";0,737204058624577;0,777992633517496;1,51927500132492;1,01178550383029;1,60845771144279;0,678733031674208;0,717439293598234;0,995467087110761;0,55239652786514;0,543106584212441;1,92243289830091;0,45253950899513;1,56539682539683;1,34693187941222;0,227153272295693;2,08297413793103;0,949522975427312;0,129919556547015;0,322112397627789;0,160802323225501;0,915082160418014
"2010-04-30";0,508098891730606;0,388386282347991;1,21612929977977;0,76437108708025;1,62552618285907;0,302491103202847;0,344223107569721;0,788545515619751;0,0861726904166307;0,512707056954845;1,24568384570952;0,00737956001113904;0,758906565090746;1,27395873120209;0,149423936045145;0,77946166025786;0,620912235142713;0,0184084967917664;0,148956770102145;-0,0450748444245108;0,574733408674504
"2010-05-31";0,232837645141577;0,562221701429576;1,11383177570093;0,688777021024578;2,18166626879924;0,283582089552239;0,429794520547945;0,490346258177756;0,177178381630402;0,442664522513607;1,08703002434406;0,107488497540854;1,14869565217391;1,31491063829787;0,328243559718969;0,865808823529412;0,777657739349738;0,104495897004669;0,357384642793515;0,0253764818968278;0,635999607058384
"2010-06-30";0,0885445489762036;0,720870994248151;1,08315596330275;0,818905155951623;1,00894021233004;0,517699115044248;0,384545454545454;0,0229655516724911;-0,0173686495874946;0,33955223880597;0,4406532060312;0,0971939175419345;0,78027641133755;0,940987083533603;0,146794266234033;0,805934997644842;0,429118894893681;0,0318614817784395;0,0100592025986272;-0,0796105736644278;0,428553973660946
"2010-07-30";0,0714722052535126;0,840447924560074;0,951065686152312;0,874690594059406;0,893307638402242;0,244444444444444;0,432727272727273;0,265698534355251;0,0587061367038084;0,322926400263838;0,587824103911556;0,165316817532158;0,884232461217874;0,87396214511041;0,179354293830857;0,780518659076534;0,468353048440446;0,0900352471413113;0,0246191100797093;-0,00116507235712549;0,450426882545295
"2010-08-31";-0,0840609620574695;0,700855371576552;0,655179310344828;0,342800528401585;-0,0614370010413051;-0,00284090909090906;0,519654841802493;0,181591713648879;0,253757581084644;0,228462941959663;0,583321474313363;0,125298329355608;0,433369447453955;0,66655;0,126743551780566;0,307615230460922;0,391043928520724;0,000907229639437457;-0,136026817219478;-0,0937018215040256;0,256954198471502
"2010-09-30";-0,204615591037166;0,74291437898798;0,625197183098592;0,662744116174261;0,0217524242159517;0,185897435897436;0,522837706511176;0,441215149921094;0,00991597910831854;0,239074550128535;1,10166753517457;0,166096571474028;0,517104353835522;1,05076529004235;0,14509834530128;0,328289067325509;0,348477104019802;0,0170778991892844;-0,0832133213321331;-0,0901023890784983;0,337409689447894
"2010-10-29";-0,21466275659824;0,553635168138268;0,434520649750504;0,733638443935927;-0,0176286125942876;0,00542005420054203;0,401414677276746;0,215191319246145;0,151883445308372;0,139646211361357;0,887837837837838;0,0594598466938892;0,630613230323515;0,990387811634349;0,167167745914277;0,465086019950846;0,388584246638366;0,0227681956027295;-0,078335896121647;0,018199349162348;0,297741349383092
"2010-11-30";-0,237411390857981;0,577307466196355;0,609704293204866;0,513063233623627;-0,0496678010046994;0,144200626959248;0,451584507042254;0,278920448362172;0,363585657370518;0,14620832769432;0,767248215701824;0,0609921970076599;0,444076102623234;0,679494532738811;0,103772178321157;0,223839307192687;0,431196901726033;0,0261579385067268;-0,173347091038971;-0,0480323126466896;0,265644666936158
"2010-12-30";-0,154616753443617;0,814580631214872;0,695938805294147;0,420555753473459;-0,223290530710355;0,0730994152046782;0,263238679969302;0,531709899417681;0,676760724936912;0,111643425442724;0,473570658036677;0,0239395212095757;0,337224728044574;0,964958877600387;0,256145545210176;0,179875635952516;0,518706812914924;0,0281308061710879;-0,0733836115583426;0,0399613277473412;0,297937517606436
"2011-01-31";-0,0585327410803841;0,851964466702439;0,631614973262032;0,401083032490975;-0,175785107643689;0,455445544554455;0,1625;0,387407889033377;0,762876957843061;0,0612427167949645;0,577842261419582;0,144235544519333;0,449668066657634;1,03284776075872;0,360093339337618;0,387206711233451;0,62881493524159;0,161698048526555;0,101778527846294;0,175628095721191;0,37498155116096
"2011-02-28";0,0106431306379389;0,925837692267854;0,23475162086999;0,0708845928529585;-0,0810604615678047;0,129380053908356;-0,0501285347043702;0,301728395061728;0,894975688816856;-0,0293886531510295;0,381024603977081;0,187080881346654;0,252320257393887;0,473807504027519;0,151255569755794;0,189444250262146;0,290261644766276;0,219379116835877;0,161355092276145;0,228182452874098;0,247086744925398
"2011-03-31";-0,0641291376169839;0,907056624741122;0,156918266452114;0,183870967741936;-0,188353748476881;0,114426229508197;-0,151511558980439;0,174758193257583;0,867296696315121;-0,0288007200180005;0,428293798228065;0,26620594333103;0,259490445859873;0,5554296875;0,0516859295625789;0,357442481250795;0,323505695079742;0,215939687668282;0,0961911182270161;0,34474255856279;0,243522957909697
"2011-04-29";0,136070720423001;0,789228922892289;0,056813157662039;0,203577064702788;-0,12702581032413;0,0510465116279071;-0,168862275449102;0,142077087794432;0,946081771720613;0,0935905680600215;0,458963807795742;0,269966334789771;0,196141912855794;0,33697546341571;0,0124127230411171;0,406755805770584;0,52292557929156;0,242690154433819;0,0683379271120446;0,447409536903943;0,254258848225997
"2011-05-31";0,0538044399254365;0,741393305639116;-0,00891378642144935;0,273490813648294;0,0406081958093825;-0,0322448979591837;-0,110045961917269;0,260492923377257;1,1558992487848;-0,00671055963535072;0,647557309962699;0,150878696956708;0,14;0,545412737656784;-0,0432649260413308;0,272952529994783;0,551283127393853;0,122067638570266;0,256392966440168;0,369485171051751;0,269026948661836
"2011-06-30";0,069881088125102;0,581774097625692;-0,101025975187499;0,14292787588711;-0,00573702230036077;0,111785714285714;-0,152093908629442;0,151173908424519;0,967090794847628;-0,0452883496759182;0,436680404645935;0,222335786317798;0,0581223887933155;0,265861566276012;-0,101266234823085;0,184843102427472;0,466318088742688;0,0307973643725872;0,162826193993107;0,251580821413224;0,18492938527808
"2011-07-29";0,206430366582893;0,84382209098459;0,00624580730913604;0,148876865059846;-0,00388313609467461;0,0776353276353277;-0,128895899053628;0,15335108743897;0,896873247335951;-0,0347623635195889;0,433638923842052;0,306256627783669;0,0477450239355;0,316958853786432;-0,0373456896849823;0,298339719029374;0,426365127904917;0,131294325155253;0,203542985501327;0,256048387096774;0,227426883901457
"2011-08-31";0,0731275303643726;0,589800349069856;-0,0943677473589337;-0,143653064297546;-0,0688269493844049;-0,209837837837838;-0,205232929164008;-0,200565745049731;1,1393344326188;-0,128830194701564;-0,00352086484342073;0,0843850194419811;-0,145427627832821;-0,110532389619897;-0,159566491718356;-0,0140664961636828;0,38842390028592;0,00371403651654578;0,117961808453193;0,116029007251813;0,0514173873015139
"2011-09-30";-0,0628993444527425;0,472914147521161;-0,204396173700668;-0,308078141499472;-0,111465792425157;-0,35277628032345;-0,337223974763407;-0,378231036751574;0,457828166983419;-0,290074808977077;-0,191150348630664;-0,0931097437284467;-0,3393544566183;-0,232488553017967;-0,140219939896305;-0,303927373199132;0,25204839128527;-0,0517500984502768;-0,120215033830753;-0,0762902462121213;-0,120543032034383
"2011-10-31";0,0252424072441702;0,480134178158777;-0,300442142788641;-0,293043043043043;-0,223804245886265;-0,226547945205479;-0,307155852031534;-0,300289312457454;0,571144743762052;-0,236539672544081;-0,0106199985042256;0,0225355913905945;-0,26779119672622;-0,0997796750206555;-0,115358638389842;-0,193808353808354;-0,0168030112261781;0,0107367428814475;0,0472875660105616;0,0283240639871567;-0,0703288897098606
"2011-11-30";0,0905122008263817;0,247788664859874;-0,338938344873063;-0,366771159874608;-0,330238618780031;-0,0576294277929156;-0,271263669501823;-0,494089997926315;0,127924476672595;-0,187509619824534;-0,180432348634915;0,140278917145201;-0,328670634920635;-0,265481082438564;-0,0867448207418434;-0,161077041011882;-0,240663819388458;-0,00480363968083508;0,0231824417009603;-0,0941534965396138;-0,138939051036251
"2011-12-30";0,127615858762651;0,268196890190902;-0,450988489472718;-0,348879154856996;-0,381260484064222;-0,360975056689342;-0,348521505376344;-0,508943216433648;0,0321796401891881;-0,264697631547309;-0,323821134851428;-0,0135788690476191;-0,450093457943925;-0,278593772817758;-0,238057971886946;-0,250212605121421;-0,339526966086453;-0,0691993682818469;-0,159577392875378;-0,13010152284264;-0,224451810552663
"2012-01-31";-0,0443074552109419;0,0534340880976711;-0,416444900281794;-0,31550875273523;-0,489968174899682;-0,245346062052506;-0,221989174560217;-0,436874051593323;-0,0748374957235717;-0,13483646373057;-0,197966239576978;0,0202328798708786;-0,302569169960474;-0,129961820975757;-0,147074707470747;-0,115290430012734;-0,167658398901817;-0,130793158602282;-0,171491631414383;-0,128280435812411;-0,189876577777343
"2012-02-29";0,0533557046979865;0,0579276368066959;-0,333273433007476;-0,310217983651226;-0,360856510745891;-0,154089438070021;-0,171091239346095;-0,440127897681854;0,0112703610768512;-0,135724766391227;-0,196914518969105;0,0585634756030999;-0,266815009608577;-0,0828498957783973;-0,0141666936817195;-0,0625526734712989;-0,226432779860739;-0,0772069678181282;-0,132029057923665;-0,153416284654006;-0,14683239862374
"2012-03-30";0,137299105519598;0,0854923003828847;-0,24657992720579;-0,304341491841492;-0,358229480017189;-0,13187299480031;-0,221829971181556;-0,421861816818224;-0,0242482601654483;-0,100752705033715;-0,217353646619881;0,11082910321489;-0,245968196684335;0,00115492492987967;0,0114942528735631;-0,0531265632816409;-0,293471150071961;-0,0584662511883385;-0,139809164994471;-0,218134715025907;-0,134488832400472
"2012-04-28";0,130497708450591;0,0380586783657801;-0,233469605403484;-0,329348722176422;-0,368050605844619;-0,191902150991143;-0,232993950125424;-0,385732262123705;-0,0910059850782979;-0,0078606330996388;-0,210599199894492;0,127622594661701;-0,270313942751616;-0,0590075539842816;0,082132295137199;-0,0366765700235632;-0,259433290616546;-0,0121461940093431;-0,132276442903146;-0,17300547516621;-0,130775565378833
"2012-05-31";0,00867844092570036;-0,158636048125868;-0,308319120712526;-0,366931407942238;-0,294834806886924;-0,539806189099475;-0,40185587068772;-0,51421188630491;-0,0778997803952884;-0,0181477935416485;-0,284174381709914;-0,0678410167790846;-0,384972709325282;-0,115189233756217;-0,0995291561028613;-0,182890265840496;-0,325202137864876;-0,0261883307051137;-0,121522632002371;-0,277824103595429;-0,227864921522627
"2012-06-29";0,0620645068601393;-0,182468783624853;-0,407204968944099;-0,37962037962038;-0,315481715240393;-0,482511566424322;-0,428478308104585;-0,494804695016356;-0,0811989503640462;-0,0227896531647676;-0,289956532642314;-0,0244087243600153;-0,313334134904413;-0,0134663089151015;-0,0405186967922698;-0,150206570922683;-0,273255029026596;-0,0247942832394976;-0,132555673382821;-0,228280497592295;-0,211163548271083
"2012-07-31";0,219287903796274;-0,0707170781342044;-0,320047846889952;-0,267979602602426;-0,331466348361032;-0,22243124914489;-0,341496707885017;-0,392306814290606;-0,0568265424096978;0,134417220059537;-0,191121948791958;0,240563663814796;-0,293843283582089;0,313049761246544;0,098661800486618;0,0574224737648863;-0,306541019955654;0,0511020314208437;-0,141828400807939;-0,157293300470536;-0,0989697644368251
"2012-08-31";0,341361905605242;-0,00347535779766295;-0,305116279069767;-0,188668447157573;-0,292261384600447;-0,166833250041646;-0,223417420276059;-0,156009070294785;0,114362778152394;0,364983658289192;0,0831230128814449;0,45906650760513;-0,202002091737636;0,518640748531225;0,074668715191089;0,321803232208676;-0,317265055070805;0,121350922193722;0,0171196797302993;0,00730441468571796;0,0284368609513874
"2012-09-28";0,192668438330468;-0,125276994359388;-0,361822823106741;-0,231327433628319;-0,225944639718805;-0,18036909780029;-0,250678336980306;-0,245165997811018;-0,0397961840294566;0,181307351273327;-0,112480157230327;0,33592873639063;-0,279307524536532;0,270627466576927;0,0751259734310581;0,110325490674144;-0,169963124371438;0,0978675007108329;-0,0340591336236534;-0,120044605519933;-0,0556192547664411
"2012-10-31";0,0959393766085217;-0,187221042079385;-0,311221945137157;-0,209108910891089;-0,159533073929961;-0,408818852103513;-0,355814922884535;-0,194425467960104;-0,00032346757237578;0,0929197253137579;-0,0948928121059269;0,180875299760192;-0,193586522831388;0,497737404887205;-0,0734540021054777;0,0487721302113078;-0,113152094048494;0,104832627487382;0,0402198686150959;-0,17327099606591;-0,0706763838415927
"2012-11-30";-0,0492644081522473;-0,158069756815759;-0,0883529341531849;-0,149584487534626;-0,156338755486703;-0,257230048614315;-0,242108520734475;-0,0082710354700174;-0,0143462806732045;0,261935905820798;-0,0323319988998565;0,240869947828273;-0,112168592794018;0,595709922579728;0,0352769218614206;0,151858853182105;-0,0242767550070807;0,138554570539541;0,142863819048509;-0,19005660267258;0,00423348819261546
