"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Rm"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-03-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-04-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-05-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-06-30";-0,101973419250906;0,471381784728611;NA;0,0618441616432239;NA;NA;NA;NA;NA;-0,227421052631579;-0,115742289422627;-0,139046012371407;NA;NA;0,0261417567882984;0,101680692416505;NA;0,0348279031763865;NA;0,284358668744843;0,0396052193821349
"2006-07-31";-0,101180307501165;0,283210089552806;NA;-0,0829081632653061;NA;NA;NA;NA;NA;-0,128575838649928;-0,058724675567174;-0,158697045480251;NA;NA;-0,0433204200472674;0,081534660388793;NA;0,0310518181656689;NA;0,272931366260423;0,00953214838566002
"2006-08-31";-0,147662268324308;NA;NA;0,0193050193050193;NA;NA;NA;NA;NA;0,0138174807197944;-0,118844213779631;-0,0476545199672236;NA;NA;-0,0720592084909926;0,389244334329228;NA;-0,0255083660669719;NA;0,358907559376493;0,0410606463446009
"2006-09-29";-0,236434953148834;0,150852147826312;NA;0,0276047803400101;NA;NA;NA;-0,190610328638498;NA;0,0367527592582217;-0,166785459729152;-0,287181102362205;NA;NA;-0,261715857399767;0,185003575441822;NA;-0,181429673583313;NA;-0,0736176527517904;-0,0906874331588357
"2006-10-31";-0,0939954188481675;0,438365071992568;NA;0,291375291375291;NA;NA;NA;-0,0413153456998313;NA;0,250620655412115;-0,0415370255133789;0,0470428970302057;NA;NA;-0,0748253079202806;0,394090382387022;NA;0,0260353285670825;NA;-0,0143696245017829;0,107407900389168
"2006-11-30";-0,0309444793254999;0,417205204644431;NA;0,243481917577796;NA;NA;NA;0,0285714285714287;NA;0,482798555759929;0,0631005523189831;0,238017481509941;NA;NA;-0,0845906942654232;0,423939064200218;NA;0,0499632128629364;NA;0,0928364921297784;0,174943521453138
"2006-12-29";0,0358531317494601;0,369430158403621;NA;0,138287303794953;NA;NA;NA;0,0789207419898819;NA;0,344334888114778;-0,0925411624677642;-0,0886548659347225;NA;0,323658935536635;0,0238634916592384;0,987068965517242;NA;-0,0166735583466859;0,203751233958539;0,0890112658820144;0,184331579219784
"2007-01-31";0,0555704697986577;NA;NA;0,229413702239789;NA;NA;NA;0,218867924528302;NA;0,318489170628632;-0,0242877469309419;-0,184740098129844;NA;-0,00475000000000003;-0,179519400918114;0,527787977018488;NA;-0,0624047960519868;0,18458736021859;-0,0908393775761255;0,0823479320687872
"2007-02-28";0,0471841704718416;0,0613483146067415;NA;0,167239967239967;NA;NA;NA;0,352668213457076;NA;0,275547149419076;0,120829769033362;0,0167903852951574;NA;0,17995449374289;-0,111334002006018;0,667327586206897;NA;0,0227336652668875;0,0417887869906401;-0,0716325393508846;0,136188150797972
"2007-03-30";-0,0208577878103837;-0,0281580986825111;NA;0,212668198227765;NA;NA;NA;0,319613016710642;NA;0,260198511166253;0,0512903749391334;-0,0164040404040404;NA;0,277992058990357;-0,0395862109501279;0,537694289751475;NA;0,0363038291366491;-0,0587209555778369;-0,0391614345003726;0,114836288538231
"2007-04-28";-0,103387634209552;-0,181764705882353;NA;0,255326344267839;NA;NA;NA;0,162908496732026;NA;0,14779932004043;0,0971816952530069;-0,0550081464814958;NA;0,346307912402333;-0,063500828271673;0,555861225737429;NA;-0,124632008921514;-0,0712977607591775;-0,159873277157228;0,0619938948269286
"2007-05-31";-0,204670558798999;-0,247566398269439;NA;0,117821609355909;NA;NA;NA;0,0939356048765239;NA;0,0654398524309368;0,0952745290924326;-0,0644156695623668;NA;0,147496831432193;-0,300383065519128;-0,00433839479392628;0,166014173998045;-0,144559841957484;-0,156019353780548;-0,221410629296668;-0,0469558079137515
"2007-06-29";-0,114360800271278;-0,0910398684751336;NA;-0,0104487608841259;NA;NA;NA;0,182507739938081;NA;0,0172683200448736;0,10045104622376;0,0279110335804622;NA;0,133956292388847;-0,128590629200137;0,14465438315404;0,217887691352493;-0,0643446536219699;-0,125624706334629;-0,0601321431081746;0,0164353531990791
"2007-07-31";-0,0319767441860465;-0,0194085680005646;NA;-0,0195060342408083;NA;NA;NA;0,174814179531161;NA;0,123962040332147;0,274184315970235;0,107074569789675;NA;0,132985595557184;-0,0594969364721059;0,086913810040846;0,230340280566314;-0,00871377703152587;-0,0318540702423087;0,0320342098353277;0,0708109193892521
"2007-08-31";-0,105864994466986;-0,135832004253057;NA;-0,0531799729364006;NA;NA;NA;0,0970407891229006;NA;0,0982160437915962;0,223097112860892;0,062931317778508;NA;-0,0652967023212463;-0,0164320685434516;0,0532972972972974;0,186618585252126;-0,146623986838399;-0,0181085587254538;-0,0176837597371433;0,0115842213057987
"2007-09-28";0,0803138226489108;-0,0574406901509704;NA;0,0393318965517242;NA;NA;NA;0,201489391597583;NA;0,150822559340351;0,524438102033536;0,141789819376026;NA;-0,148006768078863;0,00459905660377347;0,0165029469548135;0,291335919223018;0,0150044906087705;-0,0433379644153632;0,0670217315243169;0,0917045938441162
"2007-10-31";0,257130872483222;0,125139754032902;NA;0,333073079325422;NA;NA;NA;0,447635376482355;NA;0,391813347623562;0,748353402967201;0,335581639803784;-0,176311968471272;0,063417552579502;0,145488160420963;0,157625272331155;0,525876432776605;0,143821271845605;0,0527134042656561;0,300717408838137;0,256805000486987
"2007-11-30";0,249832487795539;0,17981762001658;NA;0,177880059564099;0,101719939117199;NA;NA;0,275821442597199;NA;0,426191413942497;0,555733612746155;0,236996181586763;-0,202573032909233;0,0140974861993497;0,0190465942106961;0,0386933000332934;0,296780229466073;0,0737147266985509;0,0809965803615047;0,206521332685189;0,170704373381966
"2007-12-29";0,423986486486487;0,327335540521088;NA;0,329755259768141;-0,0412361743656474;NA;NA;0,216328020440443;NA;0,419148134187712;0,249450933413198;0,165724603548438;-0,0855219840515035;0,0811753793261909;0,0138179324532832;-0,0267338978213301;0,134693569584893;0,0087173646399159;0,083145856767904;0,245847417584415;0,159102152655227
"2008-01-31";0,351691419141914;0,223546601045832;0,125;0,290696012576819;-0,0512482633169572;NA;NA;0,070595382746051;NA;0,108616918277334;0,157737944963393;-0,0873396197248415;-0,175;0,0844167560945499;-0,290420931462527;-0,0969927127168223;-0,00146962598018796;-0,129748957482031;-0,191783406443092;0,0933177991581482;0,0283303127575048
