"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Count"
"2011-07-29";0,00239206371028553;0,0251714609656223;-0,0106832973397078;-0,00912190834547152;-0,00889091459845682;-0,00438953956563905;-0,0118114234671075;-0,00651805252044171;0,033292523461457;-0,0072688567818182;0,00806559397291449;0,00710209824194689;-0,0143193478905983;-0,000384929768375142;-0,00939885994667736;-0,00520874416471228;0,0109609529063291;-0,0018791722379314;-0,000739230238404232;0,00362958360678601;20
"2011-08-31";0,00287003774496811;0,0214898608293376;-0,0135496978783202;-0,0125282753650006;-0,00167994675247639;-0,00805828962583676;-0,01034532452453;-0,0108330982273456;0,0352880594206704;-0,00513885469432991;0,0019871276866937;0,00551900619562353;-0,0106587575039916;-0,00427395005373503;-0,00646907977200112;-0,00643192901865423;0,0113522467219616;0,0018314694627668;0,00655874192112856;0,00307065343307105;20
"2011-09-30";0,0049819971398268;0,0153782852971746;-0,00359497320002594;-0,00617322476303142;0,00289902566529372;-0,00632453206702123;-0,00712773593669455;-0,0161760520818478;0,0116867048723947;-0,00489574728729267;-0,00619349699434164;0,00680515911535529;-0,00583902376288214;-0,00509342696135207;0,0013334236027407;-0,00524195478005712;0,00971725882509635;0,0082300787672767;0,00436349191417058;0,00126474263521723;20
"2011-10-31";0,00670894561780677;0,0219509483745855;-0,00730480039317151;-0,00557550016920266;-0,00561002743524603;-0,00996282261514402;-0,00358030213383321;-0,00985719199037725;0,017453278360896;-0,00310168526422588;-0,000966709034226536;0,00501274782136392;-0,00769038529130482;-9,88126994958358e-05;-0,00254626404436999;-0,0032152077671323;-0,00211255438579326;0,0060775268769304;0,000869270726493333;0,0035495454454474;20
"2011-11-30";0,00420616049568442;0,0156294696258083;-0,00654549750718885;-0,00617262781421793;-0,0122560312408889;0,000565979529514932;-0,00012641908694736;-0,0129393496558784;0,0121774091670616;0,00203109064560679;-0,00199837515441977;0,00736980249260711;-0,00727110905897451;-0,0013205732953002;0,0034700139663715;0,00217392887740419;-0,00186324677603336;0,0015803705917268;0,00045198446432253;0,000837019733741229;20
"2011-12-30";0,0122933977570382;0,0147405208317789;-0,00732972370442037;-0,00300364154219553;-0,00682934849059665;-0,00288573474212423;-0,00356948112532501;-0,0123035367758723;0,0122240752603015;-0,00200784962492124;-0,00469271987472701;0,00598358573657508;-0,00767518888272938;-0,00207394180346633;0,00360010831790772;-0,000279079368299012;-0,00433689776785005;0,00447635020913664;0,003691677353781;-2,25717639918688e-05;20
"2012-01-31";0,0108017342568971;0,011425615751944;-0,00749037487726363;-0,00685599669600326;-0,0116340549971062;0,000412852181084919;-0,00189141936651238;-0,00852479220239368;0,00403105448504167;-0,00141963032728233;0,000476200307342819;0,00659824752283487;-0,0035150743622564;0,00199172507708149;0,00619455189333844;0,00186826126631123;-0,00515523019942687;0,00346923392967894;0,00280344711141447;-0,00358635075472518;20
"2012-02-29";0,0159341403463626;0,00759483214142765;-0,00594675668716411;-0,0123809662520088;-0,0111294830525601;0,0048078682369133;-0,00339450666761123;-0,0132658966816096;0,00157352079710652;0,000388707617800755;-0,00305366130845691;0,0130316570821075;-0,00532984779004058;-0,000720859172038229;0,00975597811342168;0,00411673285108661;-0,00603472655601056;0,00436951464933769;-0,000549225803343655;0,000232978135279483;20
"2012-03-30";0,0150639313108267;0,0117028047544043;-0,00180414068570548;-0,00998678774271809;-0,00971692836727187;-0,00245132932004048;-0,00404949280878364;-0,0160072496873258;4,25673603346798e-05;0,00544963818407485;-0,00616954188488076;0,0104310421956028;-0,00564088562021254;0,00395285924267008;0,00812631939551597;0,00282830298623803;-0,00746181456992417;0,00573661037846412;6,76306943781166e-06;-5,26681907065542e-05;20
"2012-04-28";0,0087525257753809;0,00561959387184294;-0,00603243425417362;-0,00691726371043165;-0,00882951187490077;-0,00628868956528684;-0,00409914989530804;-0,011219492721971;-0,000770262859393289;0,00680605388166126;-0,0042216426467173;0,00741169319385055;-0,00374022724271688;0,00507781301387246;0,0101714523796853;0,00450057493612457;-0,00663803899100558;0,006905293890354;0,0028301623221027;0,00068155049703022;20
