"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Rm"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-03-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-04-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-05-31";-0,0153846153846154;0,320453848512726;NA;0,0535833891493636;NA;NA;NA;NA;NA;-0,152;0,0751321335385027;-0,0226092421686349;NA;NA;-0,0461630228999713;0,0345488983193074;NA;-0,023370256543579;NA;0,311176308792519;0,0535367441315618
"2006-06-30";-0,134259978257493;0,266625767259849;NA;-0,133381924198251;NA;NA;NA;NA;NA;-0,244752006585717;-0,177356611583108;-0,345820818619381;NA;NA;-0,0359622834588115;0,0710456388979535;NA;-0,0100723002860035;NA;0,28365252451205;-0,0460281992318913
"2006-07-31";-0,117153535199451;0,0729519001468275;NA;-0,155111633372503;NA;NA;NA;NA;NA;-0,0929198800342759;-0,118115287051346;-0,0932977577928719;NA;NA;-0,0655862544918018;0,127061624037504;NA;0,00767811801471385;NA;0,206330597889801;-0,0228162107853403
"2006-08-31";-0,188276312922205;NA;NA;0,0220501599057399;NA;NA;NA;-0,170579029733959;NA;0,0605636170093562;-0,102488714659064;-0,114141732283465;NA;NA;-0,17501322331535;0,168532025743181;NA;-0,0931020693388054;NA;0,00964578359894186;-0,0582809495995629
"2006-09-29";-0,140052356020942;0,2401300510915;NA;0,293706293706294;NA;NA;NA;-0,127824620573356;NA;0,148522840119166;-0,127069072806472;-0,0425585920974701;NA;NA;-0,0512248837651921;0,3441483198146;NA;-0,0366833358685731;NA;0,0039857352632684;0,0459163980784385
"2006-10-31";-0,00663736657996228;0,290823846394963;NA;0,281328847771236;NA;NA;NA;-0,0445378151260504;NA;0,372709312623476;0,1653552243323;0,188646623763327;NA;NA;-0,140015669623676;0,309140369967356;NA;-0,0316683415281915;NA;0,00621051504443737;0,126486867912656
"2006-11-30";-0,066609071274298;0,398889117465542;NA;0,175044704947348;NA;NA;NA;0,0320404721753795;NA;0,285115427761705;-0,070885406334722;-0,0373440884308014;NA;0,27039382628025;-0,0775499808990195;0,410129310344828;NA;0,0080848021226374;0,185883514313919;0,102040816326531;0,124248726523023
"2006-12-29";0,0729306487695749;NA;NA;-0,0564888010540184;NA;NA;NA;0,207169811320755;NA;0,202799788695193;-0,0917904768207536;-0,132333072601863;NA;-0,0532;0,0310055651014283;0,612062845972815;NA;0,0168137966666371;0,234023174619238;-0,0332619739911174;0,0841442755564907
"2007-01-31";0,122146118721461;0,0934831460674157;NA;0,222768222768223;NA;NA;NA;0,249033255993813;NA;0,348770602539854;0,0510051325919589;0,0131671968893603;NA;0,132252559726962;-0,0831637770454221;0,506551724137931;NA;0,0387661546205054;0,106693769499858;-0,00912383340298095;0,137873097931457
"2007-02-28";-0,00604966139954854;-0,0849263756135366;NA;0,169346898588776;NA;NA;NA;0,230606860158311;NA;0,171414392059553;0,0208083103392305;-0,0702222222222222;NA;0,176608054452638;-0,0886648837687718;0,607597040977475;NA;-0,039783177743288;-0,0392780853568159;-0,0543435848320387;0,0763933512030586
"2007-03-30";0,00370233246945562;-0,114823529411765;NA;0,249577274264457;NA;NA;NA;0,225816993464052;NA;0,166636037857208;0,152409081204185;-0,0556288307859414;NA;0,239738087377572;-0,097736057426836;0,413724591166132;NA;-0,0442657483090569;-0,101306917506035;-0,115324319028023;0,070962999641185
"2007-04-28";-0,192076730608841;-0,16416296118255;NA;0,295863152382615;NA;NA;NA;0,112378868396374;NA;0,0972374720014055;0,123365030786607;-0,00180298311752169;NA;0,292131389945078;-0,156260882543157;0,10412147505423;0,206512707722385;-0,102591844690814;-0,0850828276201411;-0,149821523003702;0,0271293102515692
"2007-05-31";-0,191590369616819;-0,142211261816687;NA;-0,142129939718687;NA;NA;NA;0,08343653250774;NA;-0,0280459954325093;0,0195001186963746;-0,00427387701700832;NA;0,0916352675207235;-0,12087019035414;0,0505836575875487;0,0851355131578648;-0,0722826319314798;-0,120797915509803;-0,172102340619948;-0,0474295308962022
"2007-06-29";-0,0509629360465116;-0,0635189498200296;NA;0,0366264383946113;NA;NA;NA;0,0919096626643798;NA;0,0756651415014404;0,0318959486103161;0,0242482183208761;NA;0,0881139242947222;-0,100967429861335;0,0342784757768473;0,156081743328022;-0,049677213907304;-0,0711498321081768;0,0031509058854422;0,0146924355023786
"2007-07-31";-0,017336776097381;-0,0766879319510898;NA;-0,0545331529093369;NA;NA;NA;0,0955745134630765;NA;0,044776119402985;0,23723946271422;0,0465001643115346;NA;0,0431050552572012;-0,107558139534884;0,136324324324324;0,183145346628384;-0,0814955226416191;-0,0118562430529825;0,0157271015616347;0,0323517372482905
"2007-08-31";0,00092908021059146;-0,0651329978432782;NA;-0,0575161637931034;NA;NA;NA;0,156386117746241;NA;0,116239042548933;0,284662536892291;0,0622331691297209;NA;-0,139285101235093;-0,0523879716981133;-0,042927308447937;0,157723741910655;-0,0682767776953415;-0,0498364182315243;0,034405007192007;0,0240868540490035
"2007-09-28";0,0974203020134228;0,0470372145024758;NA;0,204871955028107;NA;NA;NA;0,221745963709101;NA;0,185168391112577;0,563535360255472;0,218202522775053;-0,203968747839314;-0,0406185282341572;0,211548033847685;0,12723311546841;0,336187184705313;0,0648007332647178;0,037069426225526;0,165131383452902;0,149024287352486
"2007-10-31";0,147506461185029;0,0617981762001658;NA;0,155678895356708;0,0591019786910199;NA;NA;0,326351616703757;NA;0,329814887751083;0,619741748590095;0,293763258379296;-0,153244722439406;0,0237291439609417;0,155636859284766;0,0624885647756095;0,359552869819833;0,134117240889106;0,0585246702491451;0,145757768387989;0,173769963611571
"2007-11-30";0,225319069069069;0,126745357708363;NA;0,245312723629598;-0,0581262199089134;NA;NA;0,185789025428884;NA;0,36490765171504;0,259908156134571;0,144449678128435;-0,179237691125905;-0,026065644918348;-0,0258871935539173;-0,0116068880220721;0,218511636231556;0,0293450538325253;0,0371203599550056;0,172754697779232;0,106827485755195
"2007-12-29";0,564975247524753;0,418179021839434;0,264285714285714;0,327854794912105;0,0553446868241259;NA;NA;0,214702308626975;NA;0,350091440456126;0,263898005554153;0,147704436543515;0,0416666666666667;0,206564164901851;-0,0801107550633108;0,0499846043313148;0,131372315745643;0,0857012635946439;0,0900429225036554;0,288221587492483;0,201204613337638
"2008-01-31";0,25236502627807;0,213561131873999;0,0641891891891893;0,170425090720581;-0,060932560216624;NA;NA;0,0304058004911705;NA;0,0753017286355258;-0,0243601472246452;-0,150931185733803;-0,140102492834187;0,0955176913040143;-0,330672614156591;-0,149787398531117;-0,10478574644061;-0,201153183999692;-0,197273493863019;0,0598972565307683;-0,0234315239986454
