"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"AR1";"C";"O";"S";"P1";"P2";"mean";"sd";"zstat"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-03-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-04-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-05-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-06-30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-07-31";0,000580117878496856;-0,0613873977947169;NA;0,000694233459376404;NA;NA;NA;NA;NA;-0,0308870188679245;-0,0100723502754215;-0,00351452077117742;NA;NA;-0,00525131819122512;0,00140855020748877;NA;-0,00296753578903337;NA;-0,105741029987003;0,0025983236404269;0,0348503824239756;-0,357790016485972;0,379162810892393;-0,0134775880175543;-0,0134775880175543;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-08-31";-0,0183388424375206;NA;NA;-0,0546979311941857;NA;NA;NA;NA;NA;-0,130783085568111;-0,0568639130329597;-0,240900042586158;NA;NA;-0,000771579593915328;0,0123371299169942;NA;-0,000174382596605286;NA;-0,0472510493260302;-0,00724780363445056;-0,0339109572819191;-0,659037238431451;0,470352654348666;-0,172013706597737;-0,154773626800866;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-09-29";-0,00296605595728697;0,00186665638311798;NA;-0,057097502967097;NA;NA;NA;NA;NA;-0,0172364759479261;-0,0053989338355112;0,00574068873921483;NA;NA;0,00299786846378866;0,015620749706328;NA;-0,00103500618731216;NA;-0,0356433861423828;-0,000297082110477855;0,00225322190395004;-0,165918070643347;0,261768087784427;0,0935967952371303;0,0935967952371303;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-10-31";-0,0337631707867997;NA;NA;-0,00040631766815225;NA;NA;NA;-0,0414883235826345;NA;0,000235250236181655;-0,0124844604192674;0,000672244066347189;NA;NA;-0,00834061064015428;-0,019677324573665;NA;-0,00507151642538847;NA;-0,00105031512463262;0,0010630233442815;-0,0226739301417959;-0,221165596011039;0,255223120958702;0,0567314550894587;0,0567314550894587;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-11-30";-0,0235050056498208;0,0079910931308816;NA;-0,0954522325151696;NA;NA;NA;-0,039768704449073;NA;0,00411405332465513;-0,0163548889184836;-0,00772716389293077;NA;NA;-0,00456905164809085;-0,0743514795446178;NA;-0,00702780002352137;NA;0,000248108498292476;0,00483069720942106;0,0631857136373658;-0,276556846663895;0,378633968053368;0,0388914077521074;0,0388914077521074;0,00256457119081874;0,102449445266844;0,00245464379489849
"2006-12-29";-0,000592423973325874;-0,062828702468091;NA;-0,0959961059241136;NA;NA;NA;-0,00756945025410442;NA;-0,0904692694452522;-0,0453674384564088;-0,0382247903470846;NA;NA;-0,045013526363207;0,0691135242439938;NA;-0,00282922922030603;NA;0,000416351767675239;0,0123614159740544;-0,012931369114919;-0,341931508253247;0,362531850546532;0,0335317114082039;0,0335317114082038;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-01-31";-0,0105526697740348;-0,215473213923747;NA;0,0152664086546333;NA;NA;NA;0,000753434374744253;NA;-0,0394653196515017;-0,00851831024884557;0,00273126139967601;NA;-0,047358902874544;0,00303635300977748;-0,0306187309827875;NA;-0,000878331553078066;-0,0393107913283496;-0,0176243056781516;0,00450185418242031;-0,114615928454262;-0,365489061855098;0,382258315196226;0,131385181795389;0,131385181795389;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-02-28";-0,0112920152340147;NA;NA;-0,0169656146100404;NA;NA;NA;-0,0235558503897901;NA;-0,0336905447748321;-0,021799270802329;-0,00996378620104582;NA;-0,0079086261427968;-0,00805062307363492;-0,344714819816139;NA;-0,00183193309469421;-0,0773170537525194;0,00284800783813284;-7,6897223334847e-05;-0,0431755946684348;-0,552547205536201;0,509092692960753;-0,00027891790701298;-0,000278917907013031;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-03-30";-0,0247775163857595;-0,00585737399732344;NA;-0,0518638078948191;NA;NA;NA;-0,0218484212989986;NA;-0,115576329586001;0,00241129139320103;0,000638592497012514;NA;-4,31021846777346e-05;-0,00870202679749506;-0,226913431241459;NA;0,000923258122734647;-0,0196735081977392;0,000355087015052959;0,00453438432447899;-0,195898089974517;-0,560449338213335;0,395254988872168;0,0307037406333495;0,0307037406333496;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-04-28";0,000689382947677886;-0,005660090990999;NA;-0,0215965062491961;NA;NA;NA;-0,0491910405216638;NA;-0,019368470544253;-0,00083861747280561;-0,0090446471771035;NA;0,000516903206761694;-0,0161818360660718;-0,337162304178936;NA;-0,00112470847789948;-0,00203289746897443;-0,00104521683238318;0,00182319041891981;-0,0170749228062411;-0,4380604605815;0,474823740553612;0,0538382027783529;0,0538382027783529;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-05-31";-0,000460281488330389;0,00609016071477845;NA;-0,0955883005958194;NA;NA;NA;-0,0661340700306679;NA;-0,0352091973933805;-0,0341609441408783;0,000360526520434428;NA;-0,0660079241081757;0,00406730829046393;-0,174298926133597;NA;0,0036588329410022;-0,00552899187898044;0,00172946104381363;-0,0062990061533111;-0,10943207059308;-0,416763206923523;0,370623501371763;0,0632923650413194;0,0632923650413194;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-06-29";-0,0519629775398346;-0,0193845275641218;NA;-0,0890095384289093;NA;NA;NA;-0,00438652456213285;NA;-0,00787102272684187;-0,00875319963195708;5,52203792524038e-05;NA;-0,10798266889789;0,00341189954211705;-0,0126619754549346;-0,0251633233460866;-0,00656406951564578;-0,000211451141913127;-0,028387395860221;-0,000257670321852888;0,0112529998217025;-0,319896608358766;0,366550953623912;0,0354013454434433;0,0354013454434434;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-07-31";-0,0592090943493345;-0,0358057273200686;NA;-0,0331399820467603;NA;NA;NA;0,00758221840491409;NA;-0,00341209645608331;0,00611027120663078;-0,000513191166354707;NA;-0,000919105351401802;-0,0190746575908514;0,00477537291502503;0,00930466928869404;-0,00898564764942155;-0,0190113576118838;-0,0585208949563062;-0,0059257670497633;-0,15777706353217;-0,310742164814612;0,215934957799933;0,0629698565174906;0,0629698565174906;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-08-31";0,00106633471292783;-0,00276609705690732;NA;-0,00327520534021183;NA;NA;NA;-0,00133668958176624;NA;0,00171613564589534;0,00602159844525136;0,0017843782335894;NA;-0,0136650271732237;-0,0256370532973996;-0,0020626155130078;-0,0138482959803646;-0,000934849138782794;-0,00760311576930886;-2,5834138218426e-05;0,000500407238282149;0,0197249325324003;-0,133498290693903;0,170347998117419;0,0171247748911158;0,0171247748911158;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-09-28";1,0183588937394e-05;-0,0015592704660466;NA;-0,00866366990018282;NA;NA;NA;-0,00527383079565397;NA;0,00174360124934116;-0,0152209755190087;0,00210517796599228;NA;-0,0067290113048089;-0,0296801205413855;-0,0206983795192056;-0,0118058375409025;-0,00763080156816525;-0,000146127418647565;-0,000285068932597243;0,0013582901302959;0,0210279139458753;-0,172111604432096;0,243964435893555;0,0508249175155835;0,0508249175155835;0,00256457119081874;0,102449445266844;0,00245464379489849
"2007-10-31";0,000218758493406556;-0,00967673548094981;NA;-0,0159670904096631;NA;NA;NA;0,0116851070794606;NA;0,0109850910424613;0,0120269520369847;0,0072335705732363;NA;-0,0329400909549773;-0,002866737635991;-0,00573762609509385;0,0183010938215555;-0,0162844086683059;-0,00358142846678125;0,00403109531495576;0,0039485269217115;0,0731031935102343;-0,0314184326075428;0,269057810736523;0,164536184618746;0,164536184618746;0,00256457119081874;0,102449445266844;0,00245464379489849
