"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Count"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-03-31";-0,00768140331737676;0,0256420058743264;NA;0,019710912206709;NA;NA;NA;NA;NA;-0,0150138407339145;0,00144118315751947;0,0088280187028087;NA;NA;-0,00430907633322163;-0,0145822095448868;NA;-0,00632705103983454;NA;-0,00770853897212943;10
"2006-04-28";-0,00462029390383436;0,0109645520820249;NA;-0,00326916657162002;NA;NA;NA;NA;NA;-0,0196888000910966;-0,00673407097903962;-0,0117723678695535;NA;NA;0,00363617079801204;0,0025620506659027;NA;-0,00157780937446032;NA;0,0304997352436649;10
"2006-05-31";-0,00030228732542206;0,00150788912944698;NA;-0,014319248711171;NA;NA;NA;NA;NA;-0,00724734422113753;0,000173844433369638;-0,0134987817102763;NA;NA;-0,00601169077842566;0,0112748972562613;NA;-0,00222943869905932;NA;0,030652160626414;10
"2006-06-30";-0,00422161625928082;0,0161643498981746;NA;-0,0050667510857324;NA;NA;NA;0,00680631983748183;NA;-0,00307944344118073;-0,00647535803365727;-0,0182238061983002;NA;NA;-0,00174016566378218;0,00750327048112458;NA;0,00400959923610034;NA;0,00432360122905224;11
"2006-07-31";-0,00883760075777816;0,00770623547197817;NA;0,00203801729421154;NA;NA;NA;-0,00401103007714989;NA;0,00064388551371406;-0,00936827395337323;0,0080650569629781;NA;NA;0,00213378082037315;0,00283612045482105;NA;0,00540796209587331;NA;-0,00661415382564809;11
"2006-08-31";-0,0128461559337306;NA;NA;0,0145909504804115;NA;NA;NA;-0,0240037304533581;NA;0,0158803776963395;0,00124688579525979;0,0219989218802677;NA;NA;-0,0145300645748451;0,011390280208578;NA;-0,0123552821783801;NA;-0,00137218292054268;10
"2006-09-29";-0,0086937670273957;0,00595048284321393;NA;0,0147547015234319;NA;NA;NA;-0,0114621337536731;NA;0,0054919431133178;-0,00719918360168423;-0,0135393622198844;NA;0,0159760836503401;-0,0101906280541113;0,0176012985981235;NA;-0,0114080356523334;0,0017648645484614;0,000953736032193591;13
"2006-10-31";0,000227843539256449;NA;NA;0,00127548806151434;NA;NA;NA;0,00702701481386144;NA;0,00634421954363381;0,00258391493683394;-0,0090290516203383;NA;-0,00890144430563542;-0,00963946031705628;0,0052881259216736;NA;-0,00224556259459221;0,0143655845698727;-0,00729667254902404;12
"2006-11-30";-0,00571428138977044;0,0131803695273524;NA;-0,010257635933125;NA;NA;NA;0,00624855597909941;NA;0,00570455436032712;-0,00772491214291617;0,00284179079302495;NA;-0,0052519261492582;-0,00493018306304424;0,00200307787931298;NA;0,00406410819306125;0,00259252688394715;-0,00275604493801122;13
"2006-12-29";-0,00081788467665384;-0,00142031801372976;NA;-0,0117804607401581;NA;NA;NA;0,00247436577665368;NA;0,00282493654997729;-0,0155584068331909;-0,00824852376417782;NA;-0,00147482579138739;0,00678634805900917;0,0338043201678117;NA;-0,00273692284865279;-0,00231411382122346;-0,00153851406427772;13
"2007-01-31";0,00427578823561743;-0,0136559012174258;NA;0,0173866498577896;NA;NA;NA;0,00148638133662148;NA;0,00849723728618919;0,00100401155669283;-0,0112857234131386;NA;0,00453948904473086;-0,0117643136092695;0,0230184943405364;NA;-0,0105221253181224;-0,00475614367723457;-0,00822384442298698;13
"2007-02-28";-0,00570936350735051;-0,0104735308815936;NA;0,0175583992346148;NA;NA;NA;0,00681694313552353;NA;0,00276022603790888;0,0105478199318882;-0,0039335238560836;NA;0,00695920583526915;-0,0161910603912027;0,00363083335125468;0,00956785483512384;-0,00644070485209237;-0,0067420263903293;-0,00835107248293094;14
"2007-03-30";-0,00843318032482595;-0,00046664715298379;NA;-0,00338614901246284;NA;NA;NA;0,00885293634918208;NA;-0,00142647739577273;0,00435152839433959;0,00173619565056141;NA;0,00675481792043589;-0,00113469667088383;0,00151681738388144;0,00415173575031115;0,00180164580083728;-0,0082184084642683;-0,0061001182283514;14
"2007-04-28";-0,0104905606304571;-0,0032245398093897;NA;0,001068176929137;NA;NA;NA;-0,000683472687228043;NA;0,00225414901424245;-0,00331128217126545;0,00226527986017524;NA;0,0109050483988803;0,00478403438885935;0,00184441348004283;0,00278421855778082;-0,00274117404199093;-0,00102755491324833;-0,00442673637553842;14
"2007-05-31";-0,0026800469846471;-0,00605455708371019;NA;-0,00359460754200009;NA;NA;NA;0,00114644662524228;NA;0,00274579022398581;0,000812021443115522;0,00149923425988345;NA;0,00339311698948568;-0,00401801753187076;0,00539510515542573;0,00526092809123453;-0,0031301987112795;0,00259776923378452;-0,00337298416864987;14
"2007-06-29";0,00628239426366023;-0,00261314985458818;NA;0,000322430089758489;NA;NA;NA;0,00591738344374473;NA;0,0018420668140364;0,00442208820598656;-0,00163802542865578;NA;-0,00485772065196533;-0,0120426901003149;-0,000570599291477782;0,00672584115717235;-0,0020794011263251;-0,00522140938471673;0,00351079186368509;14
"2007-07-31";0,000300030473928883;-0,000225469701690444;NA;-0,00146082369020512;NA;NA;NA;0,00409076056544404;NA;-0,00128896442664677;0,0146597496940284;0,000190211686685733;-0,0111898609577441;-0,00208959861895548;-0,00506721990352725;0,00213599329554772;0,00543191742672751;-0,00406127732353145;-0,00509104126149362;0,00366559274143198;15
"2007-08-31";-0,00602583225231354;-0,00278112573932981;NA;-0,00483263134233052;0,00238356078238403;NA;NA;0,00330246858706255;NA;0,00461369721416994;0,0122598823035272;0,00458184890565297;-0,0107242227546799;-0,00571852218958967;0,00802625077211625;-0,00315128107080712;0,00267690353548393;-0,00346158714592553;0,000699009142422371;-0,00184841874784311;16
"2007-09-28";-0,00247930326420223;-0,00488124620730727;NA;0,00516199669424697;-0,00649323235879781;NA;NA;0,00116559565550773;NA;0,00387324182824226;0,00945850529064641;0,00437674816965037;-0,0112171153902411;-0,00842167906764756;0,00916513043155851;-0,00232826509737257;0,00605869333367574;-0,000600349350261133;-0,00132974916496802;-0,00150897150273025;16
"2007-10-31";0,0054321048991742;-0,00356496996708711;0,00119090346810672;0,00447376298893378;-0,0086701161506493;NA;NA;0,00512149149918792;NA;0,00392370598775911;0,0107571788548077;0,00202506925685227;-0,00889943266634706;-0,00275479146814565;-0,00833570778617006;-0,00313579693390568;0,00763035139331564;0,00154051084107414;-0,00717724073311416;0,000442976516207508;17
"2007-11-30";0,00994144034082732;0,00678572214338688;-0,00510508084380127;0,00288109122159503;-0,00308868259005073;NA;NA;0,00359243944919804;NA;0,0106347629185972;-0,00027421847656138;-0,00178995194358826;-0,00613027155584214;0,00113728591515066;-0,0144090382747827;-0,00439506752663454;0,000621095735673974;-0,00362815650409751;-0,00247316282175643;0,00569979281268587;17
