"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity";"Count"
"2006-01-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-02-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-03-31";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-04-28";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2006-05-31";-0,00689213595161772;0,0266917104381164;NA;4,66450178017927e-06;NA;NA;NA;NA;NA;-0,0205536744131562;0,00215953894069409;-0,00761459863001967;NA;NA;-0,00996997670315331;-0,00189878458122544;NA;-0,00769070006751408;NA;0,0257639564660957;10
"2006-06-30";-0,00882317790256022;0,031265396649174;NA;-0,00873537249663594;NA;NA;NA;NA;NA;-0,0198723807353826;-0,0131328412351217;-0,029979261938749;NA;NA;0,00100659157730798;0,0117073838129845;NA;0,00359558989458878;NA;0,0329680723743941;10
"2006-07-31";-0,00943373244141106;0,00957681109321678;NA;-0,0132295422587163;NA;NA;NA;NA;NA;-0,00701036692489355;-0,00952990762660054;-0,00704815470075315;NA;NA;-0,00427700437064615;0,0149877834822844;NA;0,00304943288000542;NA;0,0229146808675141;10
"2006-08-31";-0,0129995363322642;NA;NA;0,00803311095053028;NA;NA;NA;-0,0112298080134396;NA;0,0118844566608919;-0,00442077650595012;-0,00558607826839017;NA;NA;-0,0116732273715787;0,0226812975342744;NA;-0,00348211197392425;NA;0,00679267331985048;10
"2006-09-29";-0,016906250372671;0,0176557866375511;NA;0,0225263541479868;NA;NA;NA;-0,015794638059254;NA;0,00932785836733885;-0,0157259518986282;-0,0080431809250826;NA;NA;-0,00883102562214823;0,0271119928851056;NA;-0,0075090667224556;NA;-0,00381187843774274;11
"2006-10-31";-0,0121022031356926;0,0149397253165734;NA;0,0140765436235073;NA;NA;NA;-0,0155476984580642;NA;0,0223838586100745;0,00353348694724033;0,00565088689551559;NA;NA;-0,0242275034123938;0,0166048638231545;NA;-0,0143777463128043;NA;-0,0109342138971108;11
"2006-11-30";-0,0146813690613324;0,0211261839186553;NA;0,00390738295571728;NA;NA;NA;-0,00709294264212642;NA;0,0123743616337448;-0,0150103179121342;-0,0124302165349096;NA;0,0112419307505559;-0,0155229774940033;0,0219908141401388;NA;-0,00893568649233735;0,00474113752237662;-0,00170830078434556;13
"2006-12-29";-0,000934468898909651;NA;NA;-0,0117194230508758;NA;NA;NA;0,0102521279803553;NA;0,00988795942822516;-0,0146612293647704;-0,0180397790131961;NA;-0,0114453562963742;-0,0044282258712552;0,0439932142013604;NA;-0,00561087324082114;0,0124899082552289;-0,00978385412896734;12
"2007-01-31";-0,00120976763153814;-0,00341461168184932;NA;0,00653039421821277;NA;NA;NA;0,00855078138941198;NA;0,0162228849698767;-0,00668215117996138;-0,00959276161862281;NA;-0,000432349092653422;-0,017002836536683;0,0283598943235749;NA;-0,00762361102391935;-0,00239840987935374;-0,0113074562564952;13
"2007-02-28";-0,00634177020020055;-0,0124092097551227;NA;0,00715027287582442;NA;NA;NA;0,0118625776119425;NA;0,00730931083511497;-0,00427577237414062;-0,0112781210327139;NA;0,00770882332689069;-0,0126967873055254;0,0408618222903397;NA;-0,00893665607279589;-0,00889780281229803;-0,0100566873873152;13
"2007-03-30";-0,00517389747474842;-0,0142912714656115;NA;0,0137395595864056;NA;NA;NA;0,0119118456786821;NA;0,00735946447815565;0,00626508319715384;-0,00973783310977895;NA;0,0129826990566452;-0,0129768505436939;0,0263662762711497;NA;-0,00886374984232631;-0,0132515320882477;-0,0143297937437852;13
"2007-04-28";-0,0156575743471721;-0,0136637336738657;NA;0,0191952744379318;NA;NA;NA;0,00608925415320035;NA;0,00500772583927403;0,00687398003821697;-0,00206659238350649;NA;0,0189287199781078;-0,0130992994853376;0,00549944034304719;0,012813099819344;-0,0092657967815988;-0,00801515270512216;-0,0126393452325193;14
"2007-05-31";-0,0102972027657584;-0,0067701236371775;NA;-0,00676431491589178;NA;NA;NA;0,00934757595742444;NA;0,00138453824740663;0,00478068925661263;0,0030825467056567;NA;0,00993319988692326;-0,0052457613898527;0,00700094203455363;0,00946893171814764;-0,00177522150251983;-0,0052405989009715;-0,00890520069455328;14
"2007-06-29";-0,0046896693963493;-0,00558652752302916;NA;0,00156671449230234;NA;NA;NA;0,00551551622585723;NA;0,00435519328564727;0,00122882236485267;0,000682555915606961;NA;0,00524439205659597;-0,00826141895455097;0,00139900287674776;0,0100992362732603;-0,00459783210069161;-0,0061315905436111;-0,000824394972638317;14
"2007-07-31";-0,00354917952469083;-0,00778854779995574;NA;-0,00620606358268767;NA;NA;NA;0,00451591258677043;NA;0,000887455868192461;0,0146348375332806;0,00101060193308886;NA;0,00076809414349362;-0,00999356262736959;0,00742661336257385;0,0107709720985781;-0,00813194713499354;-0,00315771287866236;-0,00118747397761827;14
"2007-08-31";-0,00165412670274372;-0,00637284656373441;NA;-0,00582878698872192;NA;NA;NA;0,00944994740694556;NA;0,00658229917856641;0,0186125487745205;0,00272473679147981;NA;-0,0116694253774354;-0,00546248755336548;-0,00478672589263861;0,00954549199011796;-0,00659740226745321;-0,00528023373432342;0,000737010938785963;14
"2007-09-28";-0,00344026568927088;-0,00679913819000068;NA;0,00372317784504142;NA;NA;NA;0,0048481117571077;NA;0,00240960691733938;0,0276340715268657;0,00461188236150444;-0,0235328690127867;-0,0126428543724429;0,00416824976634662;-0,00145274479227176;0,0124775264901885;-0,00561490360585122;-0,007463657408464;0,00107380640669437;15
"2007-10-31";-0,00164146890165887;-0,00699823671321283;NA;-0,00113069176592897;-0,00716674905753446;NA;NA;0,00953635331826162;NA;0,00975280775871949;0,0278732365611578;0,00749958092298279;-0,0204384178781861;-0,00937755122816434;-0,0011333190204253;-0,0069550874272476;0,0116114316380164;-0,0024782951701541;-0,00720283083515163;-0,00175076220147386;16
"2007-11-30";0,00740572395711711;0,00124486699707302;NA;0,00865532736715016;-0,0103096066040068;NA;NA;0,00493509622960557;NA;0,0161300103724903;0,00956754189871101;0,00235138702332746;-0,0178790735550688;-0,00830582066709644;-0,00829466745681953;-0,0074021483610792;0,00698025940477255;-0,00484265199516687;-0,00435669536251185;0,00412045075150229;16
"2007-12-29";0,021398272599242;0,0127632005001056;0,00371065299694565;0,007450010680851;-0,00857999567726543;NA;NA;0,00079398207584332;NA;0,00875804865402872;0,00368784660097146;-0,00314706922318369;-0,00938458509829244;0,000315267739071333;-0,0165479628471146;-0,00889529464743079;-0,00410778221129384;-0,00679431469076437;-0,00653892299023428;0,00511864553852031;17
