date,mean_return,stability_index
04.11.2014,-4.26732843168383,-3.2646803701517
05.11.2014,-5.76300227151039,-3.71506782333847
06.11.2014,-6.14453304020984,-3.72130933635654
07.11.2014,-5.09738484497753,-2.99876981310104
10.11.2014,-5.70897751248214,-3.15956895435448
11.11.2014,-5.93346405931012,-3.24155658592692
12.11.2014,-5.74988628403971,-2.96566652369776
13.11.2014,-8.01430597708389,-3.78767841274954
14.11.2014,-7.60215630738137,-3.54381008837691
17.11.2014,-7.52581430196113,-3.51894552319323
18.11.2014,-6.18664043189641,-2.89661905893334
19.11.2014,-3.67138972185393,-1.47910934106582
20.11.2014,-3.68991703794791,-1.48464093254319
21.11.2014,-3.33972503476878,-1.33220044088052
24.11.2014,-3.10755340855096,-1.23800254836938
25.11.2014,-3.06799810434936,-1.22673448109461
26.11.2014,-3.77358420868257,-1.51141266926514
27.11.2014,-3.26707521661038,-1.27622804153684
28.11.2014,-3.48541229657435,-1.35647278958312
01.12.2014,-4.43133403453512,-1.69297492243122
02.12.2014,-4.42351368690723,-1.66271682031151
03.12.2014,-3.61227245495067,-1.35165237732431
04.12.2014,-3.87218935924927,-1.4358000392789
05.12.2014,-5.09850932569942,-1.87337107259983
06.12.2014,-5.43728497294913,-1.96372841272982
08.12.2014,-4.57906195192445,-1.62840514465562
09.12.2014,-5.03685511429978,-1.80124841215026
10.12.2014,-5.26851594938385,-1.90114936069523
11.12.2014,-5.01939132461973,-1.77641716921797
12.12.2014,-4.95247112845486,-1.7443566770522
15.12.2014,-2.39671819247756,-0.84810949767588
16.12.2014,-0.321616249979462,-0.117021945139464
17.12.2014,0.843810279086887,0.327498906901161
18.12.2014,-0.211602570125424,-0.0851120309536561
19.12.2014,0.0763597351708611,0.0309726132146505
22.12.2014,1.24347479071358,0.52419034335884
23.12.2014,1.55181577940562,0.65490287443684
24.12.2014,4.66535707782156,2.01258130566715
25.12.2014,4.63013413688274,2.14285105312953
26.12.2014,4.39824493509664,2.0267034047881
29.12.2014,3.81592523021217,1.73573778189553
30.12.2014,1.59192322665942,0.722570427906534
05.01.2015,2.32056149440829,1.28788212496339
06.01.2015,1.98480978114757,1.09665248098103
08.01.2015,1.58056679934115,0.868592059166284
09.01.2015,1.55363609126431,0.854265988930418
12.01.2015,1.9468908299668,1.07054250955379
13.01.2015,1.89117453443082,1.04627552593074
14.01.2015,1.60829128560274,0.88878011507719
15.01.2015,2.94205597257016,1.63409166139757
16.01.2015,3.13193013684814,1.77210478680275
19.01.2015,2.90043849563431,1.68975605684769
20.01.2015,2.8527361920953,1.66729905455126
21.01.2015,4.21508106410367,2.48653155835993
22.01.2015,4.57529156260934,2.88506191617411
23.01.2015,4.17183674238883,2.67598918892766
26.01.2015,4.41940301450037,2.92880021514619
27.01.2015,4.90911921992641,3.28397455982221
28.01.2015,4.97813658492061,3.3497215934906
29.01.2015,4.61430671911214,3.19679080589007
30.01.2015,3.90308118705054,2.74395975094565
02.02.2015,3.57184664611523,2.63748999201412
03.02.2015,2.75958163406005,2.04833117675607
04.02.2015,3.61800968071402,2.7169682882792
05.02.2015,4.18114739939452,3.19403373285745
06.02.2015,3.83437830591669,2.96524413431903
09.02.2015,3.55154059242859,2.82376109403005
10.02.2015,3.16790451012761,2.61755361314958
11.02.2015,3.06250816696674,2.68553075164156
12.02.2015,2.98479680569081,2.69566514324477
13.02.2015,3.00446398553806,2.89158988991484
16.02.2015,2.98204430877784,3.0812083309704
17.02.2015,2.30760860020471,2.42579581695806
18.02.2015,2.46211634333828,2.73921659083595
19.02.2015,2.44939493611298,2.80727149383457
20.02.2015,2.64181243367267,3.2240606978153
23.02.2015,2.70157159759357,3.44261442781256
24.02.2015,2.23656706735496,2.84719383955305
25.02.2015,3.00471744943864,3.79153998639907
26.02.2015,2.88180793162913,3.82362794027473
27.02.2015,3.0938235659826,4.09083135608695
02.03.2015,2.97054558339782,4.00434062424341
03.03.2015,3.47559132410902,4.51700920657076
04.03.2015,3.3983142917771,4.48273512087913
05.03.2015,3.55785027454918,4.75723014976556
06.03.2015,3.25226754247949,4.19263704273975
10.03.2015,3.5875917888903,4.51704624318216
11.03.2015,3.24540919695528,4.25066463993278
12.03.2015,3.29933913900939,4.27977486505826
13.03.2015,3.46974255539698,4.52544010362786
16.03.2015,3.28570950130309,4.44707897568449
17.03.2015,3.392732107129,4.5888154526369
18.03.2015,3.57983778080238,4.67151290104546
